debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_address,debtor_zip,debtor_rt,debtor_rw,debtor_marital_status,debtor_occupation,debtor_company,debtor_number,debtor_number_of_dependents,debtor_education_level,employment_year,residential_zone,criminality_level,violence_level,gangster_culture,monthly_income,monthly_expenses,asset_value,collateral_offered,loan_amount,interest_rate,tenor,monthly_payment,loan_purpose,loan_income_expenses_ratio,default_risk,ses,default_score,default_potential,solutions
2135101076052689,Kenari Uyainah,perempuan,"Sulawesi Tenggara, 22-09-1996",27,"Gg. HOS. Cokroaminoto No. 76
Malang, KB 05689",5689,13,12,Belum menikah,Pegawai Negeri,PT Sitorus (Persero) Tbk,+62 (0657) 955-7570,0,SMA,8,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,13000000,3300000,240000000.0,No,74700000,6,18,4349910.27,kredit pribadi,44.84,Beresiko,Menengah,325,Netral,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Edukasi Keuangan Lanjutan"
8335222605184011,Zalindra Mustofa,laki-laki,"Nusa Tenggara Barat, 01-06-1994",29,"Jl. Cikutra Timur No. 1
Blitar, PA 08164",8164,15,19,Cerai mati,Profesional,UD Rahimah,+62 (0364) 672 8454,4,D4,3,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,19000000,6800000,140000000.0,Yes,105200000,6,54,2227805.73,pernikahan,18.26,Sangat Baik,Menengah,50,Sangat Baik,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
4268142379572947,dr. Jaga Santoso,perempuan,"Kalimantan Selatan, 10-08-1989",34,"Gang Laswi No. 549
Kota Administrasi Jakarta Pusat, Bengkulu 27778",27778,4,11,Cerai mati,Pegawai Swasta,Perum Hidayanto Prasetyo Tbk,+62 (476) 214-4218,0,SD,9,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Rendah,Sedang,9000000,5200000,260000000.0,Yes,48800000,8,60,989488.04,lainnya,26.04,Sangat Baik,Tidak Diketahui,0,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak"
2123296655970932,"Lanang Habibi, S.Pd",perempuan,"Sulawesi Tenggara, 21-06-1965",58,"Gang Soekarno Hatta No. 461
Pariaman, NB 30138",30138,12,10,Belum menikah,Buruh,PT Pradana Nainggolan,+62 (0119) 232 3985,0,S2,6,Zona 5: zona permukiman kelas tinggi,Wilayah Aman,Tingkat Kekerasan Rendah,Tidak ada,64000000,13600000,810000000.0,Yes,370400000,9,18,22074974.85,kredit pribadi,43.8,Beresiko,Sangat Tinggi,325,Netral,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang"
7078924966167884,"Garang Sitompul, S.I.Kom",perempuan,"Jambi, 03-05-1974",49,"Jalan Sukabumi No. 850
Yogyakarta, SU 40722",40722,8,1,Belum menikah,Profesional,Perum Habibi Tbk,+62 (0082) 058-6413,1,SMA,0,Zona 6: zona daerah manufaktur berat,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Sedang,4000000,800000,80000000.0,No,22700000,8,60,460274.15,kredit Modal,14.38,Sangat Baik,Rendah,100,Sangat Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Bantuan Keuangan Pemerintah"
5816586382948294,Tgk. Siska Saputra,perempuan,"Sumatera Selatan, 27-02-1986",37,"Gang Lembong No. 49
Tual, Sulawesi Utara 20196",20196,11,20,Menikah,Buruh,UD Padmasari,+62 (0548) 379 4861,0,SMA,12,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Tinggi,19000000,10300000,80000000.0,No,103700000,9,60,2152641.44,Kebutuhan darurat,24.74,Netral,Sangat Rendah,400,Netral,"Penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan"
4509297928410897,Among Sihotang,laki-laki,"Papua, 21-03-1962",61,"Gg. Stasiun Wonokromo No. 29
Tidore Kepulauan, DI Yogyakarta 08669",8669,11,12,Menikah,Profesional,CV Hastuti Waskita Tbk,+62 (098) 970 3865,0,S2,12,Zona 5: zona permukiman kelas tinggi,Wilayah Aman,Tingkat Kekerasan Sedang,Tidak ada,40500000,23300000,220000000.0,Yes,219700000,8,42,6014720.92,pernikahan,34.97,Netral,Sangat Rendah,325,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan"
7219869693547743,"Hartana Suryono, S.Gz",perempuan,"Jambi, 06-09-1967",56,"Jl. Pelajar Pejuang No. 13
Sabang, SN 95603",95603,14,3,Menikah,Profesional,PD Pratama Halim,+62 (0191) 887-7959,2,SMA,5,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,9000000,3300000,100000000.0,Yes,49700000,12,36,1650751.2,pernikahan,28.96,Baik,Menengah,50,Sangat Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
1025618457483132,Kania Haryanti,perempuan,"DI Yogyakarta, 16-04-1992",31,"Jl. Ir. H. Djuanda No. 24
Lhokseumawe, SN 21935",21935,10,10,Cerai hidup,Pegawai Negeri,PT Sudiati Sudiati,+62 (065) 117-6097,3,S2,9,Zona 5: zona permukiman kelas tinggi,Wilayah Aman,Tingkat Kekerasan Rendah,Tidak ada,50500000,24500000,130000000.0,Yes,277000000,7,54,5994716.23,lainnya,23.06,Netral,Tinggi,250,Baik,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Pengelolaan Keuangan Lanjutan"
7975597010664374,"Joko Tampubolon, S.Psi",laki-laki,"Sulawesi Barat, 09-07-1988",35,"Gg. H.J Maemunah No. 35
Tanjungbalai, Lampung 92214",92214,11,8,Menikah,Buruh,UD Anggriawan (Persero) Tbk,+62 (66) 574-1944,4,S2,11,Zona 1: zona PDK (CBD),Tingkat Kriminalitas Rendah,Tingkat Kekerasan Rendah,Tidak ada,99000000,35100000,390000000.0,No,556900000,8,54,12314407.68,kredit Modal,19.27,Sangat Baik,Sangat Tinggi,100,Sangat Baik,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak"
6385177509551766,Tina Suartini,perempuan,"Kalimantan Barat, 30-07-1969",54,"Jl. Monginsidi No. 9
Sungai Penuh, Riau 58925",58925,16,6,Menikah,Pegawai Swasta,PD Sitorus Simanjuntak,+62 (076) 067 9489,0,S1,12,Zona 5: zona permukiman kelas tinggi,Wilayah Aman,Tingkat Kekerasan Sedang,Tidak ada,41000000,23400000,220000000.0,Yes,222600000,6,60,4303481.62,lainnya,24.45,Netral,Sangat Rendah,250,Baik,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan"
8603619197205843,Ir. Ida Wibisono,perempuan,"Kalimantan Tengah, 11-08-1997",26,"Jl. Pasir Koja No. 8
Ternate, Jawa Barat 53252",53252,17,15,Belum menikah,Pegawai Swasta,CV Suartini Pranowo Tbk,+62 (131) 807 9086,5,SMP,9,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Tinggi,9500000,3300000,260000000.0,Yes,51200000,6,6,8683287.33,kredit pribadi,140.05,Sangat Beresiko,Tidak Diketahui,650,Buruk,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Penyederhanaan Kewajiban Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang"
5803095020482133,Soleh Mustofa,perempuan,"Aceh, 03-05-1980",43,"Gang Lembong No. 968
Balikpapan, GO 25444",25444,15,13,Cerai hidup,Pegawai Negeri,UD Halim Nuraini (Persero) Tbk,+62 (015) 858 1155,3,D4,1,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,16500000,9200000,270000000.0,Yes,88300000,12,36,2932823.56,kredit pribadi,40.18,Beresiko,Sangat Rendah,375,Netral,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang"
7406189333273434,"Yessi Thamrin, S.E.",laki-laki,"Papua Barat, 17-06-1996",27,"Jl. Moch. Ramdan No. 69
Dumai, JA 13288",13288,6,11,Cerai mati,Pengusaha,CV Nashiruddin Manullang (Persero) Tbk,+62 (411) 086 3714,4,SMA,0,Zona 3: zona permukiman kelas rendah,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Sedang,Tinggi,3000000,600000,280000000.0,No,39400000,10,36,1271327.18,kredit Modal,52.97,Baik,Rendah,300,Netral,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Bantuan Keuangan Pemerintah"
8316214771877804,Mustofa Palastri,laki-laki,"Kalimantan Utara, 05-03-1970",53,"Gg. Cihampelas No. 52
Langsa, NT 54833",54833,11,7,Menikah,Pegawai Swasta,UD Pratiwi Pradipta,+62 (80) 325 8840,2,SMA,14,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,5500000,2600000,290000000.0,Yes,37400000,10,48,948560.62,kredit pribadi,32.71,Sangat Baik,Rendah,75,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Bantuan Keuangan Pemerintah"
5037049423786824,"Hilda Widiastuti, S.Pt",perempuan,"Kepulauan Bangka Belitung, 17-11-1992",31,"Gg. Indragiri No. 133
Kota Administrasi Jakarta Barat, Papua Barat 97413",97413,13,12,Belum menikah,Pengusaha,CV Melani Purnawati,+62-13-479-0986,5,SMA,0,Zona 6: zona daerah manufaktur berat,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Tinggi,Sedang,4000000,1700000,180000000.0,Yes,19800000,11,48,511741.35,kredit Modal,22.25,Sangat Baik,Rendah,100,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Bantuan Keuangan Pemerintah"
7984818919556660,Ibrahim Firmansyah,laki-laki,"Jawa Timur, 08-06-1994",29,"Jalan Jayawijaya No. 16
Prabumulih, Maluku Utara 75263",75263,17,7,Belum menikah,Buruh,Perum Padmasari Saputra,+62-29-670-2515,0,SMA,9,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,10000000,3500000,260000000.0,No,56500000,11,42,1626853.17,kredit pribadi,25.03,Baik,Menengah,50,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
6350331674136334,Sabrina Zulaika,perempuan,"Gorontalo, 19-09-1966",57,"Gang R.E Martadinata No. 8
Pariaman, Papua 91291",91291,6,17,Cerai hidup,Pengusaha,CV Purnawati,+62 (02) 785-1261,0,S2,14,Zona 1: zona PDK (CBD),Tingkat Kriminalitas Rendah,Tingkat Kekerasan Sedang,Tidak ada,117000000,29300000,910000000.0,Yes,672700000,11,48,17386283.06,lainnya,19.82,Sangat Baik,Sangat Tinggi,50,Sangat Baik,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak"
5742679577866396,Salimah Lestari,laki-laki,"Sulawesi Tengah, 22-08-1990",33,"Gg. Jend. Sudirman No. 8
Sawahlunto, Sumatera Utara 87368",87368,13,7,Cerai mati,Pengusaha,UD Puspita,+62 (27) 356-1092,0,SMA,12,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,19500000,5800000,80000000.0,No,111200000,12,54,2675091.98,pernikahan,19.53,Sangat Baik,Tinggi,100,Sangat Baik,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
5489854389589191,Salsabila Nababan,perempuan,"Aceh, 22-07-1996",27,"Jalan Bangka Raya No. 5
Palopo, Jawa Timur 64970",64970,7,13,Cerai hidup,Pengusaha,PD Nasyiah Novitasari Tbk,+62 (0725) 134-7237,5,S2,3,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,10500000,2800000,470000000.0,Yes,57700000,11,18,3491919.9,pernikahan,45.35,Baik,Menengah,125,Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
3327429592998011,Yuni Sihombing,laki-laki,"Sumatera Barat, 21-10-1976",47,"Jalan Ciumbuleuit No. 31
Tegal, Kalimantan Utara 73252",73252,12,18,Belum menikah,Profesional,PD Saputra,+62 (44) 160-2078,5,S3,3,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,18000000,3600000,790000000.0,Yes,101900000,11,12,9006091.0,kredit Modal,62.54,Beresiko,Menengah,400,Netral,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Edukasi Keuangan Lanjutan"
4485143554733245,Eka Marbun,perempuan,"Kepulauan Riau, 16-11-1969",54,"Jl. Pacuan Kuda No. 05
Pariaman, BT 41144",41144,10,3,Cerai mati,Pegawai Swasta,PD Latupono Hutapea (Persero) Tbk,+62-328-087-1267,3,S1,7,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Rendah,Tinggi,21000000,6300000,630000000.0,No,118200000,7,24,5292118.85,pernikahan,36.0,Sangat Baik,Tinggi,75,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
7077899665233254,Jagaraga Hardiansyah,perempuan,"Bengkulu, 14-07-1981",42,"Jalan Kapten Muslihat No. 447
Kotamobagu, SU 82534",82534,17,17,Cerai hidup,Buruh,CV Pangestu Hidayanto,+62 (0569) 202 5656,5,S1,7,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Tinggi,37500000,20500000,80000000.0,No,202000000,9,48,5026778.56,kredit pribadi,29.57,Netral,Sangat Rendah,250,Baik,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan"
8393538880600376,Danuja Tampubolon,laki-laki,"Sulawesi Selatan, 17-09-1983",40,"Gg. Rajawali Barat No. 0
Yogyakarta, SU 09295",9295,14,10,Belum menikah,Profesional,PT Dongoran Mansur (Persero) Tbk,+62-0499-091-4588,2,S3,0,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Tinggi,19500000,10400000,160000000.0,No,105600000,7,36,3260621.43,kredit pribadi,35.83,Netral,Sangat Rendah,375,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan"
2297421563335561,Zulaikha Wahyudin,laki-laki,"Jawa Tengah, 22-04-1965",58,"Jalan R.E Martadinata No. 2
Kota Administrasi Jakarta Pusat, JA 55404",55404,11,1,Cerai mati,Pegawai Swasta,PT Kusmawati Rahmawati Tbk,+62-050-894-2334,0,S1,11,Zona 5: zona permukiman kelas tinggi,Wilayah Aman,Tingkat Kekerasan Rendah,Tidak ada,44500000,17200000,190000000.0,No,249800000,6,54,5289979.77,Kebutuhan darurat,19.38,Sangat Baik,Tinggi,250,Baik,"Penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Pengelolaan Keuangan Lanjutan"
3486642267039591,Kenes Lestari,laki-laki,"Maluku, 03-09-1979",44,"Jalan Jend. Sudirman No. 71
Tangerang Selatan, JB 83545",83545,14,18,Cerai mati,Pegawai Swasta,PT Marpaung Tbk,+62-533-838-9370,4,D4,9,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,25000000,13100000,670000000.0,Yes,134900000,6,48,3168130.42,Kebutuhan darurat,26.62,Baik,Sangat Rendah,200,Baik,"Cairkan aset untuk menutupi pinjaman, Penyusunan anggaran untuk kebutuhan mendesak"
9796438067686348,Tgk. Lasmanto Maulana,perempuan,"Sumatera Barat, 13-03-1960",63,"Gang Kapten Muslihat No. 531
Makassar, PB 45959",45959,1,3,Belum menikah,Pegawai Negeri,PT Mandasari Tbk,+62 (0088) 620-7201,5,S2,6,Zona 5: zona permukiman kelas tinggi,Wilayah Aman,Tingkat Kekerasan Rendah,Tidak ada,41000000,19000000,380000000.0,No,224500000,8,60,4552050.52,kredit Modal,20.69,Netral,Tinggi,200,Baik,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
2799300546741350,Lintang Mandasari,laki-laki,"Kalimantan Timur, 28-11-1998",25,"Gang Jend. Sudirman No. 30
Tual, Sulawesi Tengah 59893",59893,3,2,Cerai mati,Pengusaha,Perum Aryani Puspita Tbk,+62-0373-968-5726,0,SMP,8,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Rendah,Tinggi,10500000,3700000,220000000.0,Yes,59300000,10,48,1504001.2,kredit Modal,22.12,Baik,Tidak Diketahui,50,Sangat Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak"
8147585582880759,Rini Siregar,perempuan,"Jawa Barat, 20-03-1999",24,"Jl. Indragiri No. 494
Batu, Riau 18086",18086,3,3,Cerai mati,Pegawai Negeri,UD Permata Tbk,+62 (042) 814-8476,3,S1,1,Zona 7: zona daerah luar PDK,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Sedang,Rendah,9000000,2800000,150000000.0,Yes,49700000,12,36,1650751.2,kredit pribadi,26.63,Baik,Rendah,100,Sangat Baik,"Berikan edukasi keuangan, Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Bantuan Keuangan Pemerintah"
2997806210437057,Yoga Kusmawati,perempuan,"Papua, 23-04-1997",26,"Jl. Jakarta No. 79
Tomohon, SU 08729",8729,9,18,Cerai hidup,Pengusaha,Perum Haryanti Tbk,+62-619-954-7007,4,D3,0,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Tinggi,Sedang,9500000,2800000,500000000.0,Yes,52200000,8,30,1925570.5,pernikahan,28.74,Sangat Baik,Menengah,100,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
5064562509078584,Najib Lestari,laki-laki,"Jawa Timur, 11-05-2000",23,"Jl. Rajawali Timur No. 352
Samarinda, Sulawesi Selatan 60072",60072,5,20,Cerai hidup,Pengusaha,PT Budiyanto Prastuti,+62 (88) 419 3270,1,S2,9,Zona 5: zona permukiman kelas tinggi,Wilayah Aman,Tingkat Kekerasan Sedang,Tidak ada,58500000,32700000,760000000.0,No,317800000,7,36,9812741.38,lainnya,38.03,Baik,Sangat Rendah,125,Baik,"Berikan edukasi keuangan, Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak"
9972933125778219,Dt. Jamil Tarihoran,laki-laki,"Bengkulu, 24-07-1988",35,"Gang Indragiri No. 2
Tangerang Selatan, SU 96758",96758,4,13,Menikah,Pegawai Swasta,PT Maulana Tbk,+62 (0622) 531 4107,0,SMA,17,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Tinggi,Rendah,12500000,6000000,280000000.0,No,69000000,9,36,2194181.55,pernikahan,33.76,Baik,Menengah,125,Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
9552729303331248,"Daruna Winarno, M.TI.",laki-laki,"Maluku, 18-09-1972",51,"Jalan Ahmad Dahlan No. 4
Depok, Kalimantan Utara 02074",2074,17,13,Belum menikah,Pegawai Negeri,CV Budiman Rahayu (Persero) Tbk,+62 (035) 466 8668,0,S1,3,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Sedang,19000000,4600000,510000000.0,No,109400000,11,48,2827500.17,pernikahan,19.64,Sangat Baik,Menengah,0,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
2838059154927429,Puti Iriana Pradana,perempuan,"Bali, 27-01-1981",42,"Jalan Ciumbuleuit No. 42
Balikpapan, JB 86569",86569,16,20,Cerai hidup,Buruh,Perum Namaga,+62-87-527-2972,0,S2,11,Zona 5: zona permukiman kelas tinggi,Wilayah Aman,Tingkat Kekerasan Rendah,Tidak ada,44000000,19500000,230000000.0,No,244500000,12,54,5881834.44,Kebutuhan darurat,24.01,Netral,Tinggi,400,Netral,"Penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Pengelolaan Keuangan Lanjutan"
7088107621596918,Drs. Kezia Pratiwi,laki-laki,"Jawa Barat, 10-02-1995",28,"Jalan Ahmad Dahlan No. 9
Kota Administrasi Jakarta Selatan, BE 57039",57039,6,15,Menikah,Buruh,CV Nasyidah,+62-025-387-4965,1,SMA,9,Zona 6: zona daerah manufaktur berat,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,5000000,1500000,180000000.0,No,28000000,11,42,806228.12,Kebutuhan darurat,23.04,Sangat Baik,Rendah,150,Baik,"Cairkan aset untuk menutupi pinjaman, Penyusunan anggaran untuk kebutuhan mendesak, Bantuan Keuangan Pemerintah"
9856442981822894,Cici Mahendra,perempuan,"Bengkulu, 01-01-1964",59,"Jalan Ciwastra No. 5
Gorontalo, Maluku 31485",31485,17,19,Cerai hidup,Pengusaha,UD Purwanti,+62 (35) 708 0335,0,S1,1,Zona 7: zona daerah luar PDK,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Sedang,13500000,5900000,520000000.0,Yes,75100000,10,60,1595653.06,lainnya,21.0,Sangat Baik,Menengah,50,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
9210077542691376,Ulva Dabukke,laki-laki,"Jambi, 05-07-1972",51,"Gg. Jayawijaya No. 166
Manado, Bali 44850",44850,14,15,Cerai hidup,Profesional,PT Nasyidah Hidayat,+62 (863) 557 0887,4,SMA,3,Zona 6: zona daerah manufaktur berat,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,3500000,1900000,260000000.0,Yes,38100000,10,60,809512.4,lainnya,50.59,Baik,Sangat Rendah,200,Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak"
6413717379245003,Satya Mulyani,perempuan,"Sulawesi Selatan, 30-04-1974",49,"Jalan H.J Maemunah No. 732
Pekalongan, Sulawesi Selatan 57012",57012,4,11,Cerai hidup,Buruh,CV Aryani (Persero) Tbk,+62 (045) 440-8324,3,D4,12,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Rendah,Rendah,48500000,23500000,320000000.0,Yes,266000000,12,42,7787316.53,kredit Modal,31.15,Netral,Sangat Tinggi,325,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan"
3308596532344599,"Darijan Santoso, M.TI.",laki-laki,"Jawa Barat, 28-02-1984",39,"Jalan Dr. Djunjunan No. 8
Bitung, KS 73824",73824,18,3,Cerai mati,Pegawai Swasta,CV Uwais Namaga (Persero) Tbk,+62-496-505-1113,0,SD,0,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,4000000,2300000,270000000.0,No,37700000,6,42,997399.36,lainnya,58.67,Baik,Tidak Diketahui,300,Netral,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan"
3569498778316919,Umi Mustofa,perempuan,"Maluku, 25-02-1993",30,"Gg. Setiabudhi No. 293
Solok, ST 42149",42149,20,16,Cerai hidup,Pegawai Negeri,PD Wastuti,+62 (60) 723-5688,0,SMA,16,Zona 7: zona daerah luar PDK,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Rendah,Rendah,16000000,5700000,230000000.0,No,90300000,6,60,1745751.98,Kebutuhan darurat,16.95,Sangat Baik,Tinggi,150,Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
5301577949295458,Sutan Bagus Kusumo,perempuan,"Kalimantan Utara, 17-12-1979",44,"Jalan Yos Sudarso No. 493
Palangkaraya, Bengkulu 26938",26938,5,13,Cerai hidup,Pengusaha,CV Rajata Laksita Tbk,+62 (339) 661-6698,1,SMA,5,Zona 7: zona daerah luar PDK,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Rendah,Rendah,7500000,3400000,240000000.0,Yes,41100000,11,36,1345561.27,Kebutuhan darurat,32.82,Sangat Baik,Rendah,225,Baik,"Cairkan aset untuk menutupi pinjaman, Penyusunan anggaran untuk kebutuhan mendesak, Bantuan Keuangan Pemerintah"
