debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_address,debtor_zip,debtor_rt,debtor_rw,debtor_marital_status,debtor_occupation_group,debtor_company,debtor_number,debtor_occupation,collection_day_type,best_collection_time,loan_amount,debtor_education_level,credit_score,tenure,payment_history_12,payment_history_11,payment_history_10,payment_history_9,payment_history_8,payment_history_7,payment_history_6,payment_history_5,payment_history_4,payment_history_3,payment_history_2,payment_history_1,aging,previous_payment_status,previous_collection_method,best_collection_method,debtor_latitude,debtor_longitude
5489854389589191,Salsabila Nababan,perempuan,"Aceh, 22-07-1996",27,"Jalan Bangka Raya No. 5
Palopo, Jawa Timur 64970",64970,7,13,Cerai hidup,Pengusaha,PD Nasyiah Novitasari Tbk,+62 (0725) 134-7237,BIARAWATI,Akhir pekan,"pagi, sore, malam",61266451,D-2,659,14,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Lancar,WhatsApp,WhatsApp,-6.423054,106.416079
3327429592998011,Yuni Sihombing,laki-laki,"Sumatera Barat, 21-10-1976",47,"Jalan Ciumbuleuit No. 31
Tegal, Kalimantan Utara 73252",73252,12,18,Belum menikah,Profesional,PD Saputra,+62 (44) 160-2078,AKUNTAN,Akhir pekan,"pagi, sore, malam",35812982,SMP,686,7,1,2,0,0,0,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-8.273764,108.562957
4485143554733245,Eka Marbun,perempuan,"Kepulauan Riau, 16-11-1969",54,"Jl. Pacuan Kuda No. 05
Pariaman, BT 41144",41144,10,3,Cerai mati,Pegawai Swasta,PD Latupono Hutapea (Persero) Tbk,+62-328-087-1267,KARYAWAN SWASTA,Akhir pekan,"pagi, sore, malam",65710140,Tidak sekolah,557,13,1,2,3,0,1,2,3,4,5,6,7,0,Macet,Lancar,Field,Field,-7.455441,107.029096
7077899665233254,Jagaraga Hardiansyah,perempuan,"Bengkulu, 14-07-1981",42,"Jalan Kapten Muslihat No. 447
Kotamobagu, SU 82534",82534,17,17,Cerai hidup,Buruh,CV Pangestu Hidayanto,+62 (0569) 202 5656,NELAYAN/PERIKANAN,Hari kerja,malam,100467682,D-2,677,28,1,2,0,0,0,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-8.176008,111.524669
8393538880600376,Danuja Tampubolon,laki-laki,"Sulawesi Selatan, 17-09-1983",40,"Gg. Rajawali Barat No. 0
Yogyakarta, SU 09295",9295,14,10,Belum menikah,Profesional,PT Dongoran Mansur (Persero) Tbk,+62-0499-091-4588,DOKTER,Akhir pekan,"pagi, sore, malam",78150558,D-1,607,16,1,0,0,1,0,0,1,2,0,0,0,1,Dalam Perhatian Khusus,Bermasalah,WhatsApp,Telepon,-8.105481,111.166151
2297421563335561,Zulaikha Wahyudin,laki-laki,"Jawa Tengah, 22-04-1965",58,"Jalan R.E Martadinata No. 2
Kota Administrasi Jakarta Pusat, JA 55404",55404,11,1,Cerai mati,Pegawai Swasta,PT Kusmawati Rahmawati Tbk,+62-050-894-2334,KARYAWAN SWASTA,Akhir pekan,"pagi, sore, malam",67965989,S-1,514,11,1,2,3,4,5,0,1,0,1,2,0,0,Diragukan,Lancar,Telepon,Telepon,-6.99097,109.238745
3486642267039591,Kenes Lestari,laki-laki,"Maluku, 03-09-1979",44,"Jalan Jend. Sudirman No. 71
Tangerang Selatan, JB 83545",83545,14,18,Cerai mati,Pegawai Swasta,PT Marpaung Tbk,+62-533-838-9370,KARYAWAN HONORER,Hari kerja,malam,108196415,S-2,808,32,0,0,0,0,0,1,0,0,0,0,0,1,Dalam Perhatian Khusus,Bermasalah,WhatsApp,Telepon,-6.591126,113.025873
9796438067686348,Tgk. Lasmanto Maulana,perempuan,"Sumatera Barat, 13-03-1960",63,"Gang Kapten Muslihat No. 531
Makassar, PB 45959",45959,1,3,Belum menikah,Pegawai Negeri,PT Mandasari Tbk,+62 (0088) 620-7201,PEGAWAI NEGERI SIPIL,Hari kerja,malam,100876155,S-3,531,27,0,0,1,2,0,1,2,3,4,5,6,7,Macet,Bermasalah,Field,Field,-6.914159,111.736819
2799300546741350,Lintang Mandasari,laki-laki,"Kalimantan Timur, 28-11-1998",25,"Gang Jend. Sudirman No. 30
Tual, Sulawesi Tengah 59893",59893,3,2,Cerai mati,Pengusaha,Perum Aryani Puspita Tbk,+62-0373-968-5726,WIRASWASTA,Hari kerja,"pagi, malam",182657809,D-4,706,45,1,0,0,0,0,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-6.153839,113.679984
8147585582880759,Rini Siregar,perempuan,"Jawa Barat, 20-03-1999",24,"Jl. Indragiri No. 494
Batu, Riau 18086",18086,3,3,Cerai mati,Pegawai Negeri,UD Permata Tbk,+62 (042) 814-8476,TENTARA NASIONAL INDONESIA,Hari kerja,malam,56929501,SMA,633,13,1,0,0,0,0,1,0,0,1,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.438588,110.672994
2997806210437057,Yoga Kusmawati,perempuan,"Papua, 23-04-1997",26,"Jl. Jakarta No. 79
Tomohon, SU 08729",8729,9,18,Cerai hidup,Pengusaha,Perum Haryanti Tbk,+62-619-954-7007,PASTOR,Hari kerja,"pagi, malam",1000000,SD,612,3,0,1,0,0,0,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.131164,106.792745
5064562509078584,Najib Lestari,laki-laki,"Jawa Timur, 11-05-2000",23,"Jl. Rajawali Timur No. 352
Samarinda, Sulawesi Selatan 60072",60072,5,20,Cerai hidup,Pengusaha,PT Budiyanto Prastuti,+62 (88) 419 3270,WIRASWASTA,Akhir pekan,"pagi, sore, malam",96998121,D-2,485,22,1,2,0,1,0,1,0,1,2,0,1,2,Dalam Perhatian Khusus,Bermasalah,Telepon,Telepon,-7.736377,109.679971
9972933125778219,Dt. Jamil Tarihoran,laki-laki,"Bengkulu, 24-07-1988",35,"Gang Indragiri No. 2
Tangerang Selatan, SU 96758",96758,4,13,Menikah,Pegawai Swasta,PT Maulana Tbk,+62 (0622) 531 4107,KARYAWAN HONORER,Akhir pekan,"pagi, sore, malam",161794873,D-1,736,36,0,0,0,0,0,1,0,0,0,1,0,0,Dalam Perhatian Khusus,Lancar,Telepon,WhatsApp,-6.349746,109.125418
9552729303331248,"Daruna Winarno, M.TI.",laki-laki,"Maluku, 18-09-1972",51,"Jalan Ahmad Dahlan No. 4
Depok, Kalimantan Utara 02074",2074,17,13,Belum menikah,Pegawai Negeri,CV Budiman Rahayu (Persero) Tbk,+62 (035) 466 8668,PERANGKAT DESA,Akhir pekan,"pagi, sore, malam",112291130,D-2,698,29,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Lancar,WhatsApp,WhatsApp,-7.590068,110.664434
2838059154927429,Puti Iriana Pradana,perempuan,"Bali, 27-01-1981",42,"Jalan Ciumbuleuit No. 42
Balikpapan, JB 86569",86569,16,20,Cerai hidup,Buruh,Perum Namaga,+62-87-527-2972,TUKANG GIGI,Hari kerja,malam,152748022,SMP,711,37,0,0,0,0,1,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.331915,110.410469
7088107621596918,Drs. Kezia Pratiwi,laki-laki,"Jawa Barat, 10-02-1995",28,"Jalan Ahmad Dahlan No. 9
Kota Administrasi Jakarta Selatan, BE 57039",57039,6,15,Menikah,Buruh,CV Nasyidah,+62-025-387-4965,TUKANG JAHIT,Hari kerja,malam,20586186,SMP,617,6,1,0,0,1,0,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-6.796023,111.029806
9856442981822894,Cici Mahendra,perempuan,"Bengkulu, 01-01-1964",59,"Jalan Ciwastra No. 5
Gorontalo, Maluku 31485",31485,17,19,Cerai hidup,Pengusaha,UD Purwanti,+62 (35) 708 0335,PENDETA,Hari kerja,"pagi, malam",98597926,S-2,640,24,0,0,0,0,1,2,3,0,1,0,1,0,Dalam Perhatian Khusus,Lancar,Telepon,WhatsApp,-6.022234,106.97481
9210077542691376,Ulva Dabukke,laki-laki,"Jambi, 05-07-1972",51,"Gg. Jayawijaya No. 166
Manado, Bali 44850",44850,14,15,Cerai hidup,Profesional,PT Nasyidah Hidayat,+62 (863) 557 0887,PENELITI,Hari kerja,malam,44226132,S-3,641,11,0,1,2,3,4,5,0,0,1,0,0,0,Diragukan,Lancar,Telepon,Telepon,-8.136436,110.254372
6413717379245003,Satya Mulyani,perempuan,"Sulawesi Selatan, 30-04-1974",49,"Jalan H.J Maemunah No. 732
Pekalongan, Sulawesi Selatan 57012",57012,4,11,Cerai hidup,Buruh,CV Aryani (Persero) Tbk,+62 (045) 440-8324,MEKANIK,Akhir pekan,"pagi, malam",8895644,D-3,546,3,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Lancar,WhatsApp,WhatsApp,-7.860216,107.456229
3308596532344599,"Darijan Santoso, M.TI.",laki-laki,"Jawa Barat, 28-02-1984",39,"Jalan Dr. Djunjunan No. 8
Bitung, KS 73824",73824,18,3,Cerai mati,Pegawai Swasta,CV Uwais Namaga (Persero) Tbk,+62-496-505-1113,KARYAWAN SWASTA,Hari kerja,malam,16065540,S-3,587,5,1,2,0,1,0,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.994688,106.600958
3569498778316919,Umi Mustofa,perempuan,"Maluku, 25-02-1993",30,"Gg. Setiabudhi No. 293
Solok, ST 42149",42149,20,16,Cerai hidup,Pegawai Negeri,PD Wastuti,+62 (60) 723-5688,PERANGKAT DESA,Hari kerja,malam,63929669,Tidak sekolah,537,20,1,2,3,4,5,6,7,8,0,1,2,0,Macet,Lancar,Field,Field,-7.070312,112.180083
5301577949295458,Sutan Bagus Kusumo,perempuan,"Kalimantan Utara, 17-12-1979",44,"Jalan Yos Sudarso No. 493
Palangkaraya, Bengkulu 26938",26938,5,13,Cerai hidup,Pengusaha,CV Rajata Laksita Tbk,+62 (339) 661-6698,SENIMAN,Hari kerja,"pagi, malam",78084288,D-2,616,23,0,0,1,2,3,4,0,1,0,1,2,3,Kurang Lancar,Bermasalah,Field,Field,-6.61932,113.64278
8188948409919548,Ayu Waskita,perempuan,"Kalimantan Timur, 17-08-1962",61,"Jalan M.T Haryono No. 6
Parepare, BB 63719",63719,4,1,Belum menikah,Pegawai Swasta,PT Manullang Adriansyah (Persero) Tbk,+62 (013) 303-4515,KARYAWAN SWASTA,Hari kerja,malam,94846707,S-2,520,18,0,1,0,1,2,3,4,0,1,2,0,0,Kurang Lancar,Lancar,Telepon,Telepon,-6.836112,106.78984
5014573626595264,R. Adikara Hastuti,laki-laki,"Jawa Timur, 30-11-1967",56,"Jalan Jend. A. Yani No. 70
Salatiga, ST 74381",74381,5,20,Belum menikah,Pegawai Swasta,Perum Sinaga Winarno Tbk,+62 (142) 018-1125,KARYAWAN HONORER,Akhir pekan,"pagi, sore, malam",62527815,D-1,683,13,0,0,0,0,1,0,0,0,0,0,1,2,Dalam Perhatian Khusus,Bermasalah,Telepon,Telepon,-6.78047,107.571713
4385067988401040,Fitriani Andriani,laki-laki,"DKI Jakarta, 06-12-1985",38,"Jl. Laswi No. 96
Ambon, NB 67771",67771,20,1,Cerai mati,Buruh,PT Pranowo Saragih Tbk,+62 (091) 051-2017,TUKANG BATU,Hari kerja,malam,109167331,D-3,432,24,0,1,2,3,4,0,1,0,1,0,0,1,Kurang Lancar,Bermasalah,Telepon,Field,-7.664516,112.667443
7476417958836697,Eka Puspita,laki-laki,"Nusa Tenggara Barat, 19-10-1993",30,"Gg. Pasir Koja No. 44
Tegal, Kepulauan Riau 40202",40202,18,2,Cerai mati,Buruh,Perum Wijaya,+62-852-034-4605,MEKANIK,Hari kerja,malam,122297231,SD,250,33,1,2,3,4,5,0,0,1,2,0,0,0,Diragukan,Lancar,Telepon,Telepon,-8.08424,111.172145
3025408102433495,Citra Mulyani,perempuan,"Banten, 17-10-1968",55,"Jalan Merdeka No. 58
Serang, SU 70995",70995,2,13,Cerai hidup,Pengusaha,CV Sitompul Tbk,+62 (075) 445-9915,PASTOR,Akhir pekan,"pagi, sore, malam",7518519,SD,390,3,1,2,0,0,0,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-6.970986,109.56591
9299973956068048,dr. Candra Zulkarnain,laki-laki,"Papua Barat, 11-01-1995",28,"Jalan Gegerkalong Hilir No. 7
Bekasi, JT 16297",16297,7,4,Belum menikah,Pegawai Swasta,UD Mandala Dongoran Tbk,+62 (987) 588-3711,KARYAWAN HONORER,Hari kerja,malam,53211932,S-2,561,10,1,2,3,4,5,6,7,8,9,0,0,0,Macet,Lancar,Telepon,Telepon,-7.471906,108.166689
3724599895163929,"Nadine Hakim, M.M.",laki-laki,"DI Yogyakarta, 21-05-1968",55,"Gg. Yos Sudarso No. 82
Tangerang Selatan, Papua Barat 25779",25779,4,4,Cerai hidup,Pegawai Negeri,CV Rajasa (Persero) Tbk,+62 (0440) 669-0924,PERANGKAT DESA,Akhir pekan,"pagi, sore, malam",97301942,SMP,546,29,1,0,1,2,0,1,2,0,1,0,0,1,Dalam Perhatian Khusus,Bermasalah,WhatsApp,Telepon,-7.72568,111.895564
9737208259676412,Nyana Farida,perempuan,"Kepulauan Bangka Belitung, 31-01-1998",25,"Gg. Gardujati No. 686
Payakumbuh, Kalimantan Timur 53420",53420,14,15,Cerai hidup,Buruh,Perum Zulaika Gunawan,+62-222-235-1542,TUKANG LISTRIK,Hari kerja,malam,112120767,S-1,514,34,0,0,1,2,0,1,2,0,0,0,1,2,Dalam Perhatian Khusus,Bermasalah,Telepon,Telepon,-6.683577,108.056316
4542572635799681,"Hj. Hani Prasasta, S.Farm",laki-laki,"Kalimantan Selatan, 15-01-1982",41,"Gang BKR No. 32
Cirebon, Kalimantan Barat 65017",65017,17,5,Belum menikah,Pegawai Swasta,CV Mahendra (Persero) Tbk,+62-72-873-6908,KARYAWAN HONORER,Akhir pekan,"pagi, sore, malam",48900096,D-3,535,12,1,0,1,2,3,4,5,6,7,8,0,0,Macet,Lancar,Telepon,Telepon,-7.610719,113.727934
2333329503200140,Siska Agustina,perempuan,"Kalimantan Timur, 22-02-1972",51,"Jl. Dr. Djunjunan No. 6
Kupang, SU 62373",62373,7,16,Cerai hidup,Profesional,UD Puspasari Hardiansyah Tbk,+62 (29) 143 0367,PENYIAR RADIO,Hari kerja,malam,45431242,SD,623,6,1,0,1,2,3,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.678204,106.970206
3533193549343292,Cinthia Ramadan,laki-laki,"Kalimantan Utara, 23-08-1975",48,"Gg. Cikutra Barat No. 20
Sabang, Papua 28172",28172,7,16,Cerai mati,Profesional,UD Mayasari Tbk,+62 (0871) 706 8772,JURU MASAK,Hari kerja,malam,72321054,S-2,631,21,1,2,0,0,0,1,2,3,4,5,0,0,Diragukan,Lancar,Telepon,Telepon,-6.103438,113.01399
7449010538055668,Ilsa Simbolon,laki-laki,"Kalimantan Tengah, 23-11-1993",30,"Jl. H.J Maemunah No. 7
Jambi, KB 72904",72904,16,5,Cerai hidup,Profesional,CV Simbolon Hutasoit,+62 (645) 771-9197,GURU,Akhir pekan,"pagi, sore, malam",62929130,D-1,722,14,0,0,0,0,1,0,0,0,0,1,0,0,Dalam Perhatian Khusus,Lancar,Telepon,WhatsApp,-6.860826,113.62243
8041571935342238,Amelia Winarno,laki-laki,"Sumatera Barat, 27-12-1986",37,"Jalan Erlangga No. 23
Banjarbaru, Jawa Timur 52559",52559,4,14,Menikah,Pegawai Swasta,PD Maulana Prakasa Tbk,+62 (030) 716 7849,KARYAWAN SWASTA,Akhir pekan,"pagi, sore, malam",50507987,S-2,649,17,0,1,2,3,0,1,0,1,0,0,1,2,Dalam Perhatian Khusus,Bermasalah,Telepon,Telepon,-7.942308,106.830834
2568723124238472,Farah Melani,laki-laki,"Sulawesi Tenggara, 17-08-1994",29,"Gg. Kiaracondong No. 54
Mojokerto, Bali 83490",83490,13,15,Cerai hidup,Pegawai Negeri,UD Winarno Tbk,+62 (286) 435-9141,TENTARA NASIONAL INDONESIA,Hari kerja,malam,126972909,SMA,459,30,1,2,3,4,0,1,2,3,4,5,0,1,Diragukan,Bermasalah,Telepon,Field,-8.115698,107.641491
5522686759765555,"R. Ida Narpati, M.Kom.",perempuan,"Banten, 10-12-1967",56,"Jalan Siliwangi No. 029
Subulussalam, Nusa Tenggara Timur 07060",7060,17,17,Cerai mati,Pengusaha,CV Halim Gunarto,+62 (962) 425 0696,WIRASWASTA,Hari kerja,"pagi, malam",1000000,D-1,658,3,1,0,0,0,0,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-6.83156,110.97448
6634651677640447,Harimurti Napitupulu,perempuan,"Gorontalo, 20-08-1999",24,"Jalan Jayawijaya No. 34
Bogor, SR 65697",65697,19,17,Cerai mati,Profesional,CV Adriansyah Anggriawan (Persero) Tbk,+62 (024) 935 9361,PIALANG,Hari libur nasional/cuti bersama,"pagi, sore, malam",48796559,D-1,609,16,0,1,2,3,0,0,1,0,1,0,0,1,Dalam Perhatian Khusus,Bermasalah,WhatsApp,Telepon,-7.524782,112.341966
5181257962668155,"R.A. Salsabila Widiastuti, S.Pd",perempuan,"DI Yogyakarta, 23-11-1974",49,"Gang Soekarno Hatta No. 74
Ternate, Papua 44438",44438,11,2,Belum menikah,Pegawai Swasta,PD Anggraini Widiastuti Tbk,+62 (0476) 028-7586,KARYAWAN SWASTA,Hari libur nasional/cuti bersama,"pagi, sore, malam",90525153,SD,505,24,0,1,2,3,4,0,1,0,1,2,3,0,Kurang Lancar,Lancar,Field,Field,-7.96784,108.288681
9772706831385356,"Tgk. Bala Mulyani, S.Sos",perempuan,"Kepulauan Riau, 06-12-1967",56,"Gang Raya Ujungberung No. 26
Padang, KB 13340",13340,10,19,Menikah,Pegawai Negeri,UD Andriani,+62 (082) 357-9427,ANGGOTA DPRD PROVINSI,Hari kerja,malam,61408793,D-2,680,10,1,0,0,0,0,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.444351,106.086205
3640822579049666,Fitria Budiyanto,perempuan,"Maluku Utara, 17-01-1976",47,"Jalan Lembong No. 61
Cilegon, Kalimantan Tengah 76565",76565,17,8,Menikah,Buruh,PT Winarno,+62-0668-191-9105,TUKANG BATU,Hari kerja,malam,119261097,SMA,422,28,0,1,0,1,2,3,4,5,6,7,8,9,Macet,Bermasalah,Field,Field,-7.131225,106.564762
4118186211949172,Kayla Simanjuntak,laki-laki,"DKI Jakarta, 29-03-1968",55,"Jl. M.H Thamrin No. 7
Kota Administrasi Jakarta Timur, JT 56312",56312,19,11,Cerai hidup,Pengusaha,Perum Firmansyah Nababan (Persero) Tbk,+62-471-856-4892,WIRASWASTA,Hari kerja,"pagi, malam",59634107,D-2,804,18,0,0,0,0,0,0,0,0,0,1,0,0,Dalam Perhatian Khusus,Lancar,Telepon,WhatsApp,-7.230809,109.676628
2397571053971778,"Dr. Aurora Sinaga, S.Pt",laki-laki,"Sulawesi Barat, 14-07-1965",58,"Gang Dipenogoro No. 573
Sabang, SN 59159",59159,14,3,Cerai mati,Pegawai Swasta,PD Sitompul,+62-099-207-9009,KARYAWAN HONORER,Hari kerja,malam,59220682,S-3,652,8,1,2,3,4,0,0,0,0,0,0,0,0,Kurang Lancar,Lancar,Telepon,Telepon,-6.987237,110.592704
4802301472676984,"Rini Wibisono, S.Sos",perempuan,"DI Yogyakarta, 22-01-1968",55,"Jl. Ronggowarsito No. 61
Magelang, Gorontalo 35118",35118,20,4,Cerai hidup,Buruh,Perum Megantara,+62-067-232-0838,NELAYAN/PERIKANAN,Hari kerja,malam,94522018,SMP,621,28,0,1,0,1,2,0,0,1,2,3,4,0,Kurang Lancar,Lancar,Field,Field,-8.127836,108.758341
4255602922903689,"Diah Haryanto, M.TI.",laki-laki,"Riau, 13-11-1992",31,"Jalan Ahmad Yani No. 020
Madiun, KI 25389",25389,5,6,Cerai hidup,Profesional,PD Wibowo Latupono Tbk,+62 (538) 325 4256,PENELITI,Hari kerja,malam,39434957,D-2,647,5,0,0,1,2,0,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-6.825979,110.144343
6184886575255396,"dr. Usyi Dabukke, S.E.I",laki-laki,"Nusa Tenggara Timur, 07-08-1999",24,"Gang Kebonjati No. 897
Bima, Kalimantan Timur 60747",60747,2,14,Belum menikah,Pengusaha,PT Agustina (Persero) Tbk,+62 (090) 932-6099,INDUSTRI,Hari kerja,"pagi, malam",3205567,S-2,738,3,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Lancar,WhatsApp,WhatsApp,-7.593822,112.542083
6219456155853194,"Gantar Siregar, S.Kom",laki-laki,"Sulawesi Tengah, 02-07-1987",36,"Jalan Tubagus Ismail No. 67
Banjarmasin, Jawa Tengah 94841",94841,14,12,Belum menikah,Buruh,Perum Wijayanti Halim,+62-0745-368-3582,TUKANG LAS/PANDAI BESI,Akhir pekan,"pagi, malam",37450055,SMA,616,7,1,0,1,0,0,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-6.266345,110.458427
6104610924397835,Garan Thamrin,laki-laki,"Kalimantan Selatan, 07-06-1973",50,"Gg. Kiaracondong No. 602
Tangerang, JB 89325",89325,19,7,Belum menikah,Pegawai Swasta,UD Kusumo Nasyidah Tbk,+62 (182) 535 4048,KARYAWAN SWASTA,Akhir pekan,"pagi, sore, malam",108722255,SMP,611,28,1,0,0,1,2,3,4,0,0,1,2,3,Kurang Lancar,Bermasalah,Field,Field,-7.644683,111.535223
8750340398636012,dr. Cinthia Maheswara,laki-laki,"Sumatera Selatan, 29-11-1974",49,"Gang KH Amin Jasuta No. 8
Palopo, SU 14887",14887,7,12,Cerai hidup,Pegawai Swasta,UD Saptono Andriani,+62 (13) 701-3548,KARYAWAN SWASTA,Hari kerja,malam,56519939,SMA,618,8,1,0,1,0,1,0,1,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.567584,112.726409
2693365888752491,Winda Suwarno,laki-laki,"Sumatera Barat, 22-07-1993",30,"Gg. Moch. Ramdan No. 414
Samarinda, Sulawesi Tenggara 95284",95284,17,7,Cerai mati,Buruh,PD Saptono Suryatmi,+62 (57) 700 7200,TUKANG GIGI,Hari kerja,malam,72673564,D-4,623,13,0,1,2,3,0,0,0,0,0,1,0,1,Dalam Perhatian Khusus,Bermasalah,Telepon,Telepon,-6.103856,113.067589
9389788482073642,Respati Lailasari,laki-laki,"Lampung, 31-03-1968",55,"Gg. BKR No. 46
Pasuruan, MU 60924",60924,10,1,Menikah,Pegawai Negeri,CV Lestari Rahayu,+62 (0006) 603-4193,ANGGOTA DPRD KABUPATEN/KOTA,Hari kerja,malam,26723022,D-4,679,3,1,0,0,0,0,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.143256,112.282847
1728667041067723,Ayu Halimah,perempuan,"Maluku, 14-10-1992",31,"Jl. Pacuan Kuda No. 267
Sawahlunto, Kepulauan Bangka Belitung 82178",82178,2,18,Cerai hidup,Buruh,Perum Mulyani Andriani Tbk,+62 (081) 665 1779,TUKANG LISTRIK,Akhir pekan,"pagi, malam",68029225,S-2,445,19,1,0,1,0,1,0,0,0,1,2,3,4,Kurang Lancar,Bermasalah,Field,Field,-7.987288,111.272392
8036929407579055,"Puti Yulia Firmansyah, S.IP",laki-laki,"Kalimantan Selatan, 06-06-1972",51,"Gg. Laswi No. 27
Sukabumi, Kalimantan Timur 56454",56454,13,13,Cerai hidup,Pegawai Negeri,UD Novitasari,+62 (396) 304 1620,PERANGKAT DESA,Hari kerja,malam,57655914,D-3,489,13,1,2,0,1,2,3,4,0,0,1,2,0,Kurang Lancar,Lancar,Field,Field,-7.676699,111.956578
2953380606645250,R. Hilda Rajasa,laki-laki,"Maluku Utara, 04-11-1976",47,"Gang Erlangga No. 3
Tomohon, Sumatera Barat 89890",89890,10,14,Cerai hidup,Pegawai Swasta,Perum Permadi Lailasari,+62 (027) 034 1442,KARYAWAN HONORER,Hari kerja,malam,48998891,SMA,591,12,0,0,0,1,2,0,1,2,3,4,5,0,Diragukan,Lancar,Field,Field,-6.407005,111.15307
5543611346272065,"Drs. Teguh Nugroho, S.H.",perempuan,"Nusa Tenggara Barat, 21-01-1960",63,"Jl. S. Parman No. 496
Batam, KS 58048",58048,20,6,Cerai mati,Pengusaha,CV Prayoga Thamrin,+62 (16) 322-8345,PROMOTOR ACARA,Hari kerja,"pagi, malam",56607714,S-2,701,9,0,1,0,1,0,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.613005,113.681024
6986685384311379,"Hj. Kayla Yulianti, S.Pd",perempuan,"Kepulauan Bangka Belitung, 20-03-1999",24,"Jl. S. Parman No. 22
Bengkulu, ST 78127",78127,17,8,Cerai mati,Pegawai Swasta,PT Namaga Astuti (Persero) Tbk,+62 (029) 584-3434,KARYAWAN SWASTA,Hari kerja,malam,87304168,S-1,631,19,0,1,2,0,0,1,2,0,1,0,1,2,Dalam Perhatian Khusus,Bermasalah,Telepon,Telepon,-7.85619,111.495695
9916310001574401,Cager Tamba,perempuan,"Sulawesi Selatan, 18-12-1964",59,"Jl. Siliwangi No. 91
Metro, SU 53113",53113,5,4,Cerai mati,Buruh,PD Manullang Pradipta,+62-01-163-7044,TUKANG BATU,Hari kerja,malam,99935245,SD,572,26,1,0,0,1,2,0,0,1,2,3,0,1,Dalam Perhatian Khusus,Bermasalah,Telepon,Telepon,-7.6754,112.934853
3047466811618701,Maria Natsir,perempuan,"Jawa Tengah, 04-06-1978",45,"Gang Stasiun Wonokromo No. 61
Mojokerto, Papua Barat 10147",10147,12,14,Menikah,Buruh,UD Namaga Kuswoyo,+62 (0511) 967 9590,BURUH HARIAN LEPAS,Hari kerja,malam,85379596,D-4,700,16,1,0,0,0,1,2,3,4,5,0,1,0,Diragukan,Lancar,Field,Field,-7.677231,107.804603
2691632775008711,Purwanto Mangunsong,laki-laki,"Riau, 08-06-1990",33,"Gang Rajawali Barat No. 046
Jambi, PB 72086",72086,5,9,Belum menikah,Profesional,CV Nashiruddin,+62-004-509-0223,ARSITEK,Hari kerja,malam,111246060,D-3,436,25,0,1,0,1,2,0,1,2,3,0,1,2,Dalam Perhatian Khusus,Bermasalah,Telepon,Telepon,-6.483877,109.384423
1743344053930644,"Lamar Budiyanto, S.T.",laki-laki,"Jawa Tengah, 16-09-1991",32,"Gang Jamika No. 99
Meulaboh, Kalimantan Selatan 26255",26255,5,2,Cerai hidup,Pegawai Swasta,Perum Riyanti Firgantoro Tbk,+62 (971) 915 4020,KARYAWAN SWASTA,Hari kerja,malam,160996942,D-1,740,35,0,0,0,0,0,0,0,0,1,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.82978,106.882666
1697974383654830,T. Satya Latupono,perempuan,"Sulawesi Utara, 12-04-1974",49,"Jl. Peta No. 558
Bengkulu, LA 99793",99793,9,12,Belum menikah,Pegawai Negeri,UD Prakasa Halim,+62 (42) 557-2512,KARYAWAN BUMD,Akhir pekan,"pagi, sore, malam",168204542,SMA,753,40,0,0,0,0,0,1,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-6.661823,112.455525
