debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_zip,debtor_rt,debtor_rw,debtor_address,debtor_number,bulan_1,bulan_2,bulan_3,bulan_4,bulan_5,bulan_6,bulan_7,bulan_8,bulan_9,bulan_10,bulan_11,bulan_12,loan_amount,tenor,billing_frequency,transaction_frequency,interest_rate,other_credit,monthly_income,home_ownership,employment_status,employment_status_duration,public_records,contact_frequency,dti,revolving_credit_balance,occupation,financial_situation,delay_history,amount_of_late_days,number_of_dependents,number_of_vehicles,number_of_complaints,external_factors,communication_channel,working_time,payment_patterns,payment_method,aging,collection_difficulty_score,collection_difficulty_category
5.48985E+15,Salsabila Nababan,perempuan,"Aceh, 22-07-1996",27,64970,7,13,"Jalan Bangka Raya No. 5
Palopo, Jawa Timur 64970",+62 (0725) 134-7237,0,0,0,0,0,0,0,0,0,0,0,0,191907075,36,8,5,0.35,5,72489750,FALSE,Full-time,65,0,6,0.28,3052200,Tradesman - Carpenter,E,0,2096,5,1,0,0,Secara Langsung,Pagi - Sore,Awal Bulan,ATM,0,552,sulit
3.32743E+15,Yuni Sihombing,laki-laki,"Sumatera Barat, 21-10-1976",47,73252,12,18,"Jalan Ciumbuleuit No. 31
Tegal, Kalimantan Utara 73252",+62 (44) 160-2078,0,0,0,0,0,0,0,0,0,0,0,0,41204700,36,12,9,0.36,0,35710740,FALSE,Employed,10,0,12,0.19,19747734,Other,HR,0,945,0,5,1,0,WA,Pagi - Sore,Awal Bulan,ATM,0,420,sulit
4.48514E+15,Eka Marbun,perempuan,"Kepulauan Riau, 16-11-1969",54,41144,10,3,"Jl. Pacuan Kuda No. 05
Pariaman, BT 41144",+62-328-087-1267,0,0,0,0,0,0,0,0,0,0,0,0,61044000,60,10,26,0.3304,5,79993075.01,TRUE,Full-time,158,0,5,0.37,500026665,Skilled Labor,E,0,466,0,0,0,0,WA,Pagi - Sore,Akhir Bulan,Langsung,0,397,sulit
7.0779E+15,Jagaraga Hardiansyah,perempuan,"Bengkulu, 14-07-1981",42,82534,17,17,"Jalan Kapten Muslihat No. 447
Kotamobagu, SU 82534",+62 (0569) 202 5656,0,0,0,0,0,0,0,0,0,0,0,0,91566000,36,25,32,0.2199,0,52141750.01,FALSE,Employed,20,1,3,0.15,69620682,Sales - Commission,D,0,446,2,0,0,0,WA,Pagi - Sore,Awal Bulan,M-Banking,0,352,sedang
8.39354E+15,Danuja Tampubolon,laki-laki,"Sulawesi Selatan, 17-09-1983",40,9295,14,10,"Gg. Rajawali Barat No. 0
Yogyakarta, SU 09295",+62-0499-091-4588,0,0,0,0,0,0,0,0,0,0,0,0,38152500,36,26,45,0.0829,0,55957000.01,FALSE,Employed,48,0,3,0.17,176340855,Tradesman - Mechanic,A,0,359,1,1,1,0,Telepon,Siang - Malam,Awal Bulan,ATM,0,232,mudah
2.29742E+15,Zulaikha Wahyudin,laki-laki,"Jawa Tengah, 22-04-1965",58,55404,11,1,"Jalan R.E Martadinata No. 2
Kota Administrasi Jakarta Pusat, JA 55404",+62-050-894-2334,0,0,0,0,0,0,0,0,0,0,0,0,61044000,60,9,51,0.3032,0,30522000,FALSE,Full-time,205,0,4,0.55,111481605,Food Service,E,0,174,2,1,0,0,Telepon,Malam - Pagi,Awal Bulan,M-Banking,0,443,sulit
3.48664E+15,Kenes Lestari,laki-laki,"Maluku, 03-09-1979",44,83545,14,18,"Jalan Jend. Sudirman No. 71
Tangerang Selatan, JB 83545",+62-533-838-9370,0,0,0,0,0,0,0,0,0,0,0,0,114457500,36,1,22,0.35,0,75033250.01,TRUE,Employed,74,0,6,0.36,351933921,Administrative Assistant,HR,0,349,2,2,0,0,WA,Pagi - Sore,Akhir Bulan,M-Banking,0,357,sedang
9.79644E+15,Tgk. Lasmanto Maulana,perempuan,"Sumatera Barat, 13-03-1960",63,45959,1,3,"Gang Kapten Muslihat No. 531
Makassar, PB 45959",+62 (0088) 620-7201,0,0,0,0,0,0,0,0,0,0,0,0,76305000,36,29,10,0.3099,5,80120250,FALSE,Full-time,262,0,5,0.17,5371872,Fireman,E,0,195,4,1,0,0,Telepon,Pagi - Sore,Awal Bulan,M-Banking,0,389,sulit
2.7993E+15,Lintang Mandasari,laki-laki,"Kalimantan Timur, 28-11-1998",25,59893,3,2,"Gang Jend. Sudirman No. 30
Tual, Sulawesi Tengah 59893",+62-0373-968-5726,0,0,0,0,0,0,0,0,0,0,0,0,114457500,36,8,70,0.349,10,83808325.01,TRUE,Full-time,152,0,10,0.3,4013643,Professional,HR,0,1157,0,2,0,0,Telepon,Pagi - Sore,Awal Bulan,e-Money,0,425,sulit
8.14759E+15,Rini Siregar,perempuan,"Jawa Barat, 20-03-1999",24,18086,3,3,"Jl. Indragiri No. 494
Batu, Riau 18086",+62 (042) 814-8476,0,0,0,0,0,0,0,0,0,0,0,0,137349000,60,16,41,0.2699,0,108098750,TRUE,Full-time,156,0,6,0.23,153830880,Police Officer/Correction Officer,D,0,631,2,4,0,0,Telepon,Pagi - Sore,Awal Bulan,M-Banking,0,433,sulit
2.99781E+15,Yoga Kusmawati,perempuan,"Papua, 23-04-1997",26,8729,9,18,"Jl. Jakarta No. 79
Tomohon, SU 08729",+62-619-954-7007,0,0,0,0,0,0,0,0,0,0,0,0,53413500,36,5,3,0.2287,0,114457500,TRUE,Employed,15,0,9,0.18,95686470,Clerical,D,0,618,3,2,0,0,WA,Malam - Pagi,Awal Bulan,ATM,0,251,mudah
5.06456E+15,Najib Lestari,laki-laki,"Jawa Timur, 11-05-2000",23,60072,5,20,"Jl. Rajawali Timur No. 352
Samarinda, Sulawesi Selatan 60072",+62 (88) 419 3270,0,0,0,0,0,0,0,0,0,0,0,0,36626400,36,20,1,0.0899,0,65495125.01,FALSE,Employed,78,0,9,0.04,25348521,Other,A,0,266,3,2,2,0,Telepon,Malam - Pagi,Akhir Bulan,M-Banking,0,218,mudah
9.97293E+15,Dt. Jamil Tarihoran,laki-laki,"Bengkulu, 24-07-1988",35,96758,4,13,"Gang Indragiri No. 2
Tangerang Selatan, SU 96758",+62 (0622) 531 4107,0,0,0,0,0,0,0,0,0,0,0,0,146505600,36,11,17,0.2485,0,40696000.01,FALSE,Full-time,3,0,3,0.58,160759374,Other,E,0,1789,4,4,0,0,WA,Pagi - Sore,Akhir Bulan,M-Banking,0,467,sulit
9.55273E+15,"Daruna Winarno, M.TI.",laki-laki,"Maluku, 18-09-1972",51,2074,17,13,"Jalan Ahmad Dahlan No. 4
Depok, Kalimantan Utara 02074",+62 (035) 466 8668,0,0,0,0,0,0,0,0,0,0,0,0,228915000,60,7,1,0.1486,0,160240500,FALSE,Employed,423,0,2,0.13,271859454,Civil Service,A,0,475,3,2,0,0,WA,Pagi - Sore,Akhir Bulan,ATM,0,390,sulit
2.83806E+15,Puti Iriana Pradana,perempuan,"Bali, 27-01-1981",42,86569,16,20,"Jalan Ciumbuleuit No. 42
Balikpapan, JB 86569",+62-87-527-2972,0,0,0,0,0,0,0,0,0,0,0,0,129718500,36,19,6,0.29,9,67088627.74,TRUE,Full-time,155,0,14,0.23,4349385,Other,E,0,1823,2,2,0,0,WA,Pagi - Sore,Awal Bulan,ATM,0,421,sulit
7.08811E+15,Drs. Kezia Pratiwi,laki-laki,"Jawa Barat, 10-02-1995",28,57039,6,15,"Jalan Ahmad Dahlan No. 9
Kota Administrasi Jakarta Selatan, BE 57039",+62-025-387-4965,0,0,0,0,0,0,0,0,0,0,0,0,61044000,36,17,8,0.25,4,53903123.74,FALSE,Retired,172,0,13,0.18,54725946,Other,E,0,907,2,4,0,0,Secara Langsung,Pagi - Sore,Awal Bulan,M-Banking,0,394,sulit
9.85644E+15,Cici Mahendra,perempuan,"Bengkulu, 01-01-1964",59,31485,17,19,"Jalan Ciwastra No. 5
Gorontalo, Maluku 31485",+62 (35) 708 0335,0,0,0,0,0,0,0,0,0,0,0,0,91566000,36,21,11,0.2449,1,53917113,FALSE,Employed,111,0,3,0.33,159797931,Professional,D,0,253,2,1,1,0,SMS,Pagi - Sore,Awal Bulan,M-Banking,0,344,sedang
9.21008E+15,Ulva Dabukke,laki-laki,"Jambi, 05-07-1972",51,44850,14,15,"Gg. Jayawijaya No. 166
Manado, Bali 44850",+62 (863) 557 0887,0,0,0,0,0,0,0,0,0,0,0,0,76305000,36,27,43,0.3099,1,66319219.01,TRUE,Full-time,146,0,2,0.34,73481715,Teacher,E,0,186,2,0,0,0,WA,Pagi - Sore,Awal Bulan,M-Banking,0,339,sedang
6.41372E+15,Satya Mulyani,perempuan,"Sulawesi Selatan, 30-04-1974",49,57012,4,11,"Jalan H.J Maemunah No. 732
Pekalongan, Sulawesi Selatan 57012",+62 (045) 440-8324,0,0,0,0,0,0,0,0,0,0,0,0,61044000,36,6,5,0.1899,2,57228750,FALSE,Employed,318,0,2,0.22,19060989,Administrative Assistant,C,0,121,5,2,0,0,WA,Pagi - Sore,Awal Bulan,e-Money,0,274,mudah
3.3086E+15,"Darijan Santoso, M.TI.",laki-laki,"Jawa Barat, 28-02-1984",39,73824,18,3,"Jalan Dr. Djunjunan No. 8
Bitung, KS 73824",+62-496-505-1113,0,0,0,0,0,0,0,0,0,0,0,0,45783000,36,14,9,0.34,2,37868899.76,TRUE,Full-time,56,0,30,0.49,41036829,Clerical,E,0,1800,4,4,0,0,Telepon,Pagi - Sore,Awal Bulan,ATM,0,427,sulit
3.5695E+15,Umi Mustofa,perempuan,"Maluku, 25-02-1993",30,42149,20,16,"Gg. Setiabudhi No. 293
Solok, ST 42149",+62 (60) 723-5688,0,0,0,0,0,0,0,0,0,0,0,0,76305000,36,32,9,0.2399,0,38152500,FALSE,Full-time,183,0,3,0.32,74168460,Food Service,D,0,138,2,2,0,0,SMS,Siang - Malam,Akhir Bulan,ATM,0,342,sedang
5.30158E+15,Sutan Bagus Kusumo,perempuan,"Kalimantan Utara, 17-12-1979",44,26938,5,13,"Jalan Yos Sudarso No. 493
Palangkaraya, Bengkulu 26938",+62 (339) 661-6698,0,0,0,0,0,0,0,0,0,0,0,0,76305000,60,8,6,0.1346,0,66130999.99,FALSE,Employed,63,0,3,0.24,76305000,Sales - Commission,A,0,340,1,4,0,1,WA,Pagi - Sore,Awal Bulan,M-Banking,0,334,sedang
8.18895E+15,Ayu Waskita,perempuan,"Kalimantan Timur, 17-08-1962",61,63719,4,1,"Jalan M.T Haryono No. 6
Parepare, BB 63719",+62 (013) 303-4515,0,0,0,0,0,0,0,0,0,0,0,0,114457500,36,12,15,0.2592,0,63587500.01,TRUE,Full-time,146,0,2,0.27,0,Other,E,0,1794,2,2,1,0,WA,Pagi - Sore,Akhir Bulan,ATM,0,378,sulit
5.01457E+15,R. Adikara Hastuti,laki-laki,"Jawa Timur, 30-11-1967",56,74381,5,20,"Jalan Jend. A. Yani No. 70
Salatiga, ST 74381",+62 (142) 018-1125,0,0,0,0,0,0,0,0,0,0,0,0,39678600,36,9,10,0.31,1,64223374.99,FALSE,Full-time,30,0,19,0.32,175623588,Teacher,E,0,2059,2,1,0,0,WA,Pagi - Sore,Awal Bulan,ATM,0,428,sulit
4.38507E+15,Fitriani Andriani,laki-laki,"DKI Jakarta, 06-12-1985",38,67771,20,1,"Jl. Laswi No. 96
Ambon, NB 67771",+62 (091) 051-2017,0,0,0,0,0,0,0,0,0,0,0,0,36626400,36,13,13,0.2537,0,39424249.99,FALSE,Employed,43,0,1,0.12,107513745,Other,D,0,205,4,1,0,0,Telepon,Pagi - Sore,Awal Bulan,e-Money,0,319,sedang
7.47642E+15,Eka Puspita,laki-laki,"Nusa Tenggara Barat, 19-10-1993",30,40202,18,2,"Gg. Pasir Koja No. 44
Tegal, Kepulauan Riau 40202",+62-852-034-4605,0,0,0,0,0,0,0,0,0,0,0,0,114457500,36,5,10,0.316,0,66130999.99,FALSE,Employed,66,0,10,0.42,146765037,Professional,E,0,827,2,2,0,0,WA,Pagi - Sore,Awal Bulan,M-Banking,0,407,sulit
3.02541E+15,Citra Mulyani,perempuan,"Banten, 17-10-1968",55,70995,2,13,"Jalan Merdeka No. 58
Serang, SU 70995",+62 (075) 445-9915,0,0,0,0,0,0,0,0,0,0,0,0,228915000,60,13,10,0.2362,0,63587500.01,FALSE,Employed,62,0,8,0.29,425873466,Other,C,0,293,1,0,0,0,Secara Langsung,Pagi - Sore,Awal Bulan,M-Banking,0,467,sulit
9.29997E+15,dr. Candra Zulkarnain,laki-laki,"Papua Barat, 11-01-1995",28,16297,7,4,"Jalan Gegerkalong Hilir No. 7
Bekasi, JT 16297",+62 (987) 588-3711,0,0,0,0,0,0,0,0,0,0,0,0,28232850,36,15,20,0.264,0,13734900,FALSE,Part-time,22,0,2,0.24,25958961,Other,D,0,1211,1,2,1,1,Telepon,Pagi - Sore,Awal Bulan,Langsung,0,400,sulit
3.7246E+15,"Nadine Hakim, M.M.",laki-laki,"DI Yogyakarta, 21-05-1968",55,25779,4,4,"Gg. Yos Sudarso No. 82
Tangerang Selatan, Papua Barat 25779",+62 (0440) 669-0924,0,0,0,0,0,0,0,0,0,0,0,0,228915000,60,17,9,0.2181,1,53413500,FALSE,Employed,77,0,13,0.48,48133194,Computer Programmer,C,0,167,1,1,0,0,SMS,Pagi - Sore,Awal Bulan,Langsung,0,460,sulit
9.73721E+15,Nyana Farida,perempuan,"Kepulauan Bangka Belitung, 31-01-1998",25,53420,14,15,"Gg. Gardujati No. 686
Payakumbuh, Kalimantan Timur 53420",+62-222-235-1542,0,0,0,0,0,0,0,0,0,0,0,0,106827000,36,25,13,0.143,0,127175000,FALSE,Full-time,183,0,5,0.2,248769561,Analyst,E,0,1489,2,2,0,0,Secara Langsung,Pagi - Sore,Awal Bulan,ATM,0,333,sedang
4.54257E+15,"Hj. Hani Prasasta, S.Farm",laki-laki,"Kalimantan Selatan, 15-01-1982",41,65017,17,5,"Gang BKR No. 32
Cirebon, Kalimantan Barat 65017",+62-72-873-6908,0,0,0,0,0,0,0,0,0,0,0,0,38152500,36,11,7,0.1284,0,254350000,TRUE,Full-time,139,0,20,0.15,358267236,Accountant/CPA,E,0,121,5,3,0,0,Telepon,Pagi - Sore,Akhir Bulan,ATM,0,154,mudah
2.33333E+15,Siska Agustina,perempuan,"Kalimantan Timur, 22-02-1972",51,62373,7,16,"Jl. Dr. Djunjunan No. 6
Kupang, SU 62373",+62 (29) 143 0367,0,0,0,0,0,0,0,0,0,0,0,0,76305000,36,20,7,0.1599,0,178045000,FALSE,Employed,30,0,6,0.15,615094605,Professional,B,0,127,1,0,0,0,Telepon,Malam - Pagi,Awal Bulan,Langsung,0,236,mudah
3.53319E+15,Cinthia Ramadan,laki-laki,"Kalimantan Utara, 23-08-1975",48,28172,7,16,"Gg. Cikutra Barat No. 20
Sabang, Papua 28172",+62 (0871) 706 8772,0,0,0,0,0,0,0,0,0,0,0,0,61044000,36,8,34,0.3134,0,36880750.01,TRUE,Employed,159,0,2,0.59,340991784,Other,HR,0,278,4,3,0,0,WA,Pagi - Sore,Awal Bulan,ATM,0,337,sedang
7.44901E+15,Ilsa Simbolon,laki-laki,"Kalimantan Tengah, 23-11-1993",30,72904,16,5,"Jl. H.J Maemunah No. 7
Jambi, KB 72904",+62 (645) 771-9197,0,0,0,0,0,0,0,0,0,0,0,0,61044000,36,8,15,0.35,1,77576749.99,FALSE,Full-time,88,0,16,0.21,0,Other,E,0,2125,2,2,1,0,WA,Malam - Pagi,Awal Bulan,ATM,0,470,sulit
8.04157E+15,Amelia Winarno,laki-laki,"Sumatera Barat, 27-12-1986",37,52559,4,14,"Jalan Erlangga No. 23
Banjarbaru, Jawa Timur 52559",+62 (030) 716 7849,0,0,0,0,0,0,0,0,0,0,0,0,228915000,60,23,35,0.2293,0,106827000,TRUE,Employed,216,0,11,0.17,237567987,Other,C,0,157,5,3,0,0,SMS,Pagi - Sore,Awal Bulan,ATM,0,450,sulit
2.56872E+15,Farah Melani,laki-laki,"Sulawesi Tenggara, 17-08-1994",29,83490,13,15,"Gg. Kiaracondong No. 54
Mojokerto, Bali 83490",+62 (286) 435-9141,0,0,0,0,0,0,0,0,0,0,0,0,61044000,60,7,10,0.2632,0,34337250,FALSE,Employed,195,0,7,0.29,158821227,Laborer,D,0,495,0,2,0,0,Telepon,Malam - Pagi,Akhir Bulan,ATM,0,396,sulit
5.52269E+15,"R. Ida Narpati, M.Kom.",perempuan,"Banten, 10-12-1967",56,7060,17,17,"Jalan Siliwangi No. 029
Subulussalam, Nusa Tenggara Timur 07060",+62 (962) 425 0696,0,0,0,0,0,0,0,0,0,0,0,0,137349000,36,19,15,0.15,0,63587500.01,FALSE,Full-time,8,0,8,0.41,506772027,Other,E,0,1847,1,0,1,0,Telepon,Pagi - Sore,Awal Bulan,e-Money,0,378,sulit
6.63465E+15,Harimurti Napitupulu,perempuan,"Gorontalo, 20-08-1999",24,65697,19,17,"Jalan Jayawijaya No. 34
Bogor, SR 65697",+62 (024) 935 9361,0,0,0,0,0,0,0,0,0,0,0,0,61044000,36,30,30,0.2625,1,108098750,TRUE,Full-time,143,0,3,0.19,157997133,Police Officer/Correction Officer,D,0,599,4,2,0,0,WA,Pagi - Sore,Awal Bulan,ATM,0,327,sedang
5.18126E+15,"R.A. Salsabila Widiastuti, S.Pd",perempuan,"DI Yogyakarta, 23-11-1974",49,44438,11,2,"Gang Soekarno Hatta No. 74
Ternate, Papua 44438",+62 (0476) 028-7586,0,0,0,0,0,0,0,0,0,0,0,0,228915000,60,10,11,0.1269,0,130990250,FALSE,Employed,64,0,6,0.3,255347052,Professional,A,0,177,4,1,0,0,Telepon,Pagi - Sore,Awal Bulan,M-Banking,0,394,sulit
9.77271E+15,"Tgk. Bala Mulyani, S.Sos",perempuan,"Kepulauan Riau, 06-12-1967",56,13340,10,19,"Gang Raya Ujungberung No. 26
Padang, KB 13340",+62 (082) 357-9427,0,0,0,0,0,0,0,0,0,0,0,0,30522000,36,10,6,0.29,11,54685249.99,FALSE,Full-time,147,0,6,0.26,122393220,Other,E,0,1071,3,1,0,0,Telepon,Malam - Pagi,Akhir Bulan,M-Banking,0,380,sulit
3.64082E+15,Fitria Budiyanto,perempuan,"Maluku Utara, 17-01-1976",47,76565,17,8,"Jalan Lembong No. 61
Cilegon, Kalimantan Tengah 76565",+62-0668-191-9105,0,0,0,0,0,0,0,0,0,0,0,0,198393000,60,7,9,0.1223,0,76305000,TRUE,Employed,105,0,3,0.28,92313789,Military Enlisted,A,0,348,1,5,0,0,Telepon,Malam - Pagi,Awal Bulan,Langsung,0,334,sedang
4.11819E+15,Kayla Simanjuntak,laki-laki,"DKI Jakarta, 29-03-1968",55,56312,19,11,"Jl. M.H Thamrin No. 7
Kota Administrasi Jakarta Timur, JT 56312",+62-471-856-4892,0,0,0,0,0,0,0,0,0,0,0,0,76305000,36,25,25,0.2879,2,34388119.99,FALSE,Full-time,3,0,0,0.43,164422014,Professional,E,0,1424,2,2,0,1,WA,Malam - Pagi,Awal Bulan,M-Banking,0,452,sulit
2.39757E+15,"Dr. Aurora Sinaga, S.Pt",laki-laki,"Sulawesi Barat, 14-07-1965",58,59159,14,3,"Gang Dipenogoro No. 573
Sabang, SN 59159",+62-099-207-9009,0,0,0,0,0,0,0,0,0,0,0,0,61044000,36,9,6,0.271,0,27978499.99,FALSE,Employed,27,0,8,0.49,104080020,Laborer,E,0,438,0,0,1,1,Telepon,Pagi - Sore,Awal Bulan,ATM,0,338,sedang
4.8023E+15,"Rini Wibisono, S.Sos",perempuan,"DI Yogyakarta, 22-01-1968",55,35118,20,4,"Jl. Ronggowarsito No. 61
Magelang, Gorontalo 35118",+62-067-232-0838,0,0,0,0,0,0,0,0,0,0,0,0,57991800,36,32,5,0.35,11,44511250.01,FALSE,Full-time,24,0,47,0.26,4257819,Medical Technician,E,0,1294,3,2,0,0,Secara Langsung,Pagi - Sore,Awal Bulan,ATM,0,487,sulit
4.2556E+15,"Diah Haryanto, M.TI.",laki-laki,"Riau, 13-11-1992",31,25389,5,6,"Jalan Ahmad Yani No. 020
Madiun, KI 25389",+62 (538) 325 4256,0,0,0,0,0,0,0,0,0,0,0,0,175867764,60,14,10,0.2118,0,54004863.75,TRUE,Employed,267,0,5,0.51,311019180,Teacher,C,0,177,1,1,0,0,Secara Langsung,Pagi - Sore,Awal Bulan,e-Money,0,366,sedang
6.18489E+15,"dr. Usyi Dabukke, S.E.I",laki-laki,"Nusa Tenggara Timur, 07-08-1999",24,60747,2,14,"Gang Kebonjati No. 897
Bima, Kalimantan Timur 60747",+62 (090) 932-6099,0,0,0,0,0,0,0,0,0,0,0,0,122088000,36,12,2,0.1627,0,50391822,TRUE,Full-time,105,0,19,0.16,623213457,Retail Management,E,0,1836,0,4,0,0,Telepon,Siang - Malam,Akhir Bulan,Langsung,0,319,sedang
6.21946E+15,"Gantar Siregar, S.Kom",laki-laki,"Sulawesi Tengah, 02-07-1987",36,94841,14,12,"Jalan Tubagus Ismail No. 67
Banjarmasin, Jawa Tengah 94841",+62-0745-368-3582,0,0,0,0,0,0,0,0,0,0,0,0,152610000,60,16,13,0.222,0,34337250,FALSE,Other,253,0,4,0.55,414793980,Other,C,0,268,1,2,0,0,Telepon,Pagi - Sore,Awal Bulan,e-Money,0,445,sulit
6.10461E+15,Garan Thamrin,laki-laki,"Kalimantan Selatan, 07-06-1973",50,89325,19,7,"Gg. Kiaracondong No. 602
Tangerang, JB 89325",+62 (182) 535 4048,0,0,0,0,0,0,0,0,0,0,0,0,114457500,36,13,33,0.3099,4,46418875.01,TRUE,Employed,47,0,5,0.87,11720448,Clerical,E,0,748,3,0,0,0,Telepon,Pagi - Sore,Awal Bulan,M-Banking,0,380,sulit
8.75034E+15,dr. Cinthia Maheswara,laki-laki,"Sumatera Selatan, 29-11-1974",49,14887,7,12,"Gang KH Amin Jasuta No. 8
Palopo, SU 14887",+62 (13) 701-3548,0,0,0,0,0,0,0,0,0,0,0,0,152610000,36,27,55,0.2574,0,44440032,FALSE,Full-time,80,0,3,0.46,90467208,Retail Management,D,0,147,3,2,0,0,Telepon,Malam - Pagi,Awal Bulan,ATM,0,422,sulit
2.69337E+15,Winda Suwarno,laki-laki,"Sumatera Barat, 22-07-1993",30,95284,17,7,"Gg. Moch. Ramdan No. 414
Samarinda, Sulawesi Tenggara 95284",+62 (57) 700 7200,0,0,0,0,0,0,0,0,0,0,0,0,61044000,60,15,15,0.3165,0,49598250,FALSE,Employed,251,0,4,0.54,381326607,Skilled Labor,E,0,161,3,0,0,0,Telepon,Pagi - Sore,Awal Bulan,M-Banking,0,434,sulit
9.38979E+15,Respati Lailasari,laki-laki,"Lampung, 31-03-1968",55,60924,10,1,"Gg. BKR No. 46
Pasuruan, MU 60924",+62 (0006) 603-4193,0,0,0,0,0,0,0,0,0,0,0,0,137349000,36,22,48,0.1899,0,99599644.76,TRUE,Employed,45,0,3,0.29,502178466,Tradesman - Mechanic,C,0,390,0,3,0,0,Telepon,Pagi - Sore,Awal Bulan,M-Banking,0,295,sedang
1.72867E+15,Ayu Halimah,perempuan,"Maluku, 14-10-1992",31,82178,2,18,"Jl. Pacuan Kuda No. 267
Sawahlunto, Kepulauan Bangka Belitung 82178",+62 (081) 665 1779,0,0,0,0,0,0,0,0,0,0,0,0,61044000,36,16,37,0.2999,2,50234125.01,FALSE,Full-time,69,0,3,0.29,18603159,Teacher,E,0,395,4,4,0,0,WA,Pagi - Sore,Awal Bulan,M-Banking,0,403,sulit
8.03693E+15,"Puti Yulia Firmansyah, S.IP",laki-laki,"Kalimantan Selatan, 06-06-1972",51,56454,13,13,"Gg. Laswi No. 27
Sukabumi, Kalimantan Timur 56454",+62 (396) 304 1620,0,0,0,0,0,0,0,0,0,0,0,0,61044000,36,14,23,0.3177,0,228915000,TRUE,Employed,15,0,35,0.37,1625403327,Executive,HR,0,161,2,5,0,0,Telepon,Pagi - Sore,Awal Bulan,ATM,0,312,sedang
2.95338E+15,R. Hilda Rajasa,laki-laki,"Maluku Utara, 04-11-1976",47,89890,10,14,"Gang Erlangga No. 3
Tomohon, Sumatera Barat 89890",+62 (027) 034 1442,0,0,0,0,0,0,0,0,0,0,0,0,114457500,36,28,13,0.1899,0,69946249.99,FALSE,Full-time,162,0,2,0.15,88544322,Nurse (LPN),C,0,224,4,2,0,0,WA,Malam - Pagi,Awal Bulan,ATM,0,337,sedang
5.54361E+15,"Drs. Teguh Nugroho, S.H.",perempuan,"Nusa Tenggara Barat, 21-01-1960",63,58048,20,6,"Jl. S. Parman No. 496
Batam, KS 58048",+62 (16) 322-8345,0,0,0,0,0,0,0,0,0,0,0,0,61044000,36,7,14,0.2932,1,152610000,TRUE,Employed,13,0,10,0.18,715328853,Professional,E,0,199,5,2,0,0,WA,Malam - Pagi,Awal Bulan,ATM,0,296,sedang
6.98669E+15,"Hj. Kayla Yulianti, S.Pd",perempuan,"Kepulauan Bangka Belitung, 20-03-1999",24,78127,17,8,"Jl. S. Parman No. 22
Bengkulu, ST 78127",+62 (029) 584-3434,0,0,0,0,0,0,0,0,0,0,0,0,381525000,36,18,8,0.0964,0,127175000,FALSE,Employed,140,0,5,0.26,688026924,Teacher,A,0,232,1,1,0,0,WA,Malam - Pagi,Awal Bulan,M-Banking,0,376,sulit
9.91631E+15,Cager Tamba,perempuan,"Sulawesi Selatan, 18-12-1964",59,53113,5,4,"Jl. Siliwangi No. 91
Metro, SU 53113",+62-01-163-7044,0,0,0,0,0,0,0,0,0,0,0,0,99196500,60,15,10,0.2684,0,31793749.99,FALSE,Employed,128,0,8,0.37,108139446,Other,D,0,238,1,2,0,0,Email,Pagi - Sore,Awal Bulan,M-Banking,0,427,sulit
3.04747E+15,Maria Natsir,perempuan,"Jawa Tengah, 04-06-1978",45,10147,12,14,"Gang Stasiun Wonokromo No. 61
Mojokerto, Papua Barat 10147",+62 (0511) 967 9590,0,0,0,0,0,0,0,0,0,0,0,0,91566000,36,15,18,0.1656,0,61044000,FALSE,Retired,87,0,6,0.19,22555758,Other,B,0,522,2,2,0,0,WA,Pagi - Sore,Awal Bulan,ATM,0,328,sedang
2.69163E+15,Purwanto Mangunsong,laki-laki,"Riau, 08-06-1990",33,72086,5,9,"Gang Rajawali Barat No. 046
Jambi, PB 72086",+62-004-509-0223,0,0,0,0,0,0,0,0,0,0,0,0,61044000,60,18,34,0.3304,1,76305000,TRUE,Employed,22,0,20,0.25,84652767,Laborer,E,0,284,2,3,0,0,WA,Pagi - Sore,Akhir Bulan,ATM,0,421,sulit
1.74334E+15,"Lamar Budiyanto, S.T.",laki-laki,"Jawa Tengah, 16-09-1991",32,26255,5,2,"Gang Jamika No. 99
Meulaboh, Kalimantan Selatan 26255",+62 (971) 915 4020,0,0,0,0,0,0,0,0,0,0,0,0,18313200,36,12,9,0.19,0,49598250,FALSE,Full-time,103,0,14,0.31,107635833,Other,E,0,453,4,1,0,0,SMS,Pagi - Sore,Awal Bulan,ATM,0,279,mudah
1.69797E+15,T. Satya Latupono,perempuan,"Sulawesi Utara, 12-04-1974",49,99793,9,12,"Jl. Peta No. 558
Bengkulu, LA 99793",+62 (42) 557-2512,0,0,0,0,0,0,0,0,0,0,0,0,53413500,36,23,1,0.15,3,57160075.5,TRUE,Full-time,29,0,20,0.13,0,Other,E,0,252,1,0,1,0,Email,Malam - Pagi,Awal Bulan,ATM,0,210,mudah
6.63753E+15,Ami Maryati,laki-laki,"Banten, 10-04-1978",45,31034,6,15,"Jalan Jend. Sudirman No. 929
Cilegon, SU 31034",+62 (063) 601-1766,0,0,0,0,0,0,0,0,0,0,0,0,106827000,60,24,16,0.1845,0,45783000,TRUE,Employed,92,0,3,0.3,128055051,Analyst,B,0,139,2,0,2,0,Telepon,Pagi - Sore,Awal Bulan,ATM,0,340,sedang
