debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_address,debtor_zip,debtor_rt,debtor_rw,debtor_marital_status,debtor_company,debtor_number,debtor_id,debtor_age,debtor_occupation,monthly_income,debt,dti,monthly_expenses,net_income,asset_value,previous_credit_monthly_income,financial_changes,business_conditions,credit_score,amount_of_late_days,credit_goals,collateral,interest_rate,number_of_dependents,old_tenor,old_collateral,fee_installments,ltv,remaining_loan,arrear_amount,monthly_income_family,monthly_expense_family,family_health,asset_value_family,old_monthly_payments,tenor,monthly_payments,loan_amount
6385177509551766,Tina Suartini,perempuan,"Kalimantan Barat, 30-07-1969","Jl. Monginsidi No. 9
Sungai Penuh, Riau 58925",58925,16,6,Menikah,PD Sitorus Simanjuntak,+62 (076) 067 9489,4283415501866800,34,Pegawai Negeri,44200000,5408333.333333333,0.1223604826546003,33500000,10700000,99000000,31600000,12600000,31,735,57,Lainnya,73800000,12.966101694915254,4,12,17600000,350000,0.8591721371261852,2600000,2,4300000,29900000,Tidak sehat,26600000,7392533.074387946,165,537638.7690463961,78528333.33333333
8603619197205843,Ir. Ida Wibisono,perempuan,"Kalimantan Tengah, 11-08-1997","Jl. Pasir Koja No. 8
Ternate, Jawa Barat 53252",53252,17,15,Belum menikah,CV Suartini Pranowo Tbk,+62 (131) 807 9086,180025857431695,58,Buruh,37900000,1958333.3333333333,0.0516710642040457,15500000,22400000,84800000,97400000,-59500000,14,741,158,Lainnya,5900000,8.220338983050846,2,36,72200000,680000,0.8250746905676484,8500000,1,26300000,16800000,Tidak sehat,40600000,1937093.9657878217,133,524326.1862282826,64438333.333333336
5803095020482133,Soleh Mustofa,perempuan,"Aceh, 03-05-1980","Gang Lembong No. 968
Balikpapan, GO 25444",25444,15,13,Cerai hidup,UD Halim Nuraini (Persero) Tbk,+62 (015) 858 1155,2340373969232277,26,Pengusaha,82900000,7825000.0,0.0943908323281061,8400000,74500000,78400000,44000000,38900000,-74,512,326,Investasi,39200000,12.28813559322034,0,27,13200000,350000,0.9493320610687024,500000,2,89000000,70800000,Sehat,14700000,2068804.927809165,172,324754.2619235317,49745000.0
7406189333273434,"Yessi Thamrin, S.E.",laki-laki,"Papua Barat, 17-06-1996","Jl. Moch. Ramdan No. 69
Dumai, JA 13288",13288,6,11,Cerai mati,CV Nashiruddin Manullang (Persero) Tbk,+62 (411) 086 3714,4519744168561736084,19,Pengusaha,37200000,4775000.0,0.1283602150537634,11200000,26000000,26100000,50700000,-13500000,-91,393,269,Properti pribadi,3500000,6.779661016949152,0,12,22400000,750000,0.9843629343629344,700000,2,77700000,24600000,Sehat,77400000,2268622.8813559324,92,295907.3323507738,25495000.0
8316214771877804,Mustofa Palastri,laki-laki,"Kalimantan Utara, 05-03-1970","Gg. Cihampelas No. 52
Langsa, NT 54833",54833,11,7,Menikah,UD Pratiwi Pradipta,+62 (80) 325 8840,4250520168350649,33,Pegawai Swasta,20500000,2025000.0,0.098780487804878,12600000,7900000,24800000,91800000,-71300000,-64,389,258,Bisnis,3800000,1.5254237288135597,4,27,6100000,560000,1.0045454545454546,4700000,2,55700000,14100000,Sehat,65600000,373951.97740112996,45,224371.186440678,9945000.0
5037049423786824,"Hilda Widiastuti, S.Pt",perempuan,"Kepulauan Bangka Belitung, 17-11-1992","Gg. Indragiri No. 133
Kota Administrasi Jakarta Barat, Papua Barat 97413",97413,13,12,Belum menikah,CV Melani Purnawati,+62-13-479-0986,180081038269033,28,Pengusaha,25100000,7350000.0,0.2928286852589641,19900000,5200000,93700000,64700000,-39600000,51,632,223,Lainnya,66600000,10.254237288135592,4,24,12900000,230000,0.8924528301886793,33700000,2,45100000,10700000,Tidak sehat,24400000,3259390.8898305087,145,539485.3886616015,70950000.0
7984818919556660,Ibrahim Firmansyah,laki-laki,"Jawa Timur, 08-06-1994","Jalan Jayawijaya No. 16
Prabumulih, Maluku Utara 75263",75263,17,7,Belum menikah,Perum Padmasari Saputra,+62-29-670-2515,6011085255508686,64,Professional,6000000,2008333.3333333333,0.3347222222222222,3800000,2200000,23100000,12700000,-6700000,43,491,7,Investasi,700000,-1.9491525423728813,0,54,17600000,700000,0.909744990892532,1200000,3,6100000,2800000,Tidak sehat,12200000,302293.18372044363,31,526575.2232549663,16648333.333333334
6350331674136334,Sabrina Zulaika,perempuan,"Gorontalo, 19-09-1966","Gang R.E Martadinata No. 8
Pariaman, Papua 91291",91291,6,17,Cerai hidup,CV Purnawati,+62 (02) 785-1261,347526156988285,45,Buruh,31100000,4016666.6666666665,0.1291532690246516,27200000,3900000,14100000,39200000,-8100000,-44,480,212,Properti pribadi,6600000,-0.5932203389830509,4,60,6500000,960000,1.1066157760814248,13400000,3,10600000,13100000,Sehat,47300000,240177.82485875706,53,271899.4243684042,14496666.666666666
5742679577866396,Salimah Lestari,laki-laki,"Sulawesi Tengah, 22-08-1990","Gg. Jend. Sudirman No. 8
Sawahlunto, Sumatera Utara 87368",87368,13,7,Cerai mati,UD Puspita,+62 (27) 356-1092,6569264954784932,46,Professional,9500000,1725000.0,0.181578947368421,1500000,8000000,9600000,95400000,-85900000,3,417,105,Properti pribadi,700000,0.0,0,6,8700000,420000,0.9835106382978724,9000000,4,7200000,3700000,Sehat,3800000,1540833.3333333333,6,1540833.3333333333,9245000.0
5489854389589191,Salsabila Nababan,perempuan,"Aceh, 22-07-1996","Jalan Bangka Raya No. 5
Palopo, Jawa Timur 64970",64970,7,13,Cerai hidup,PD Nasyiah Novitasari Tbk,+62 (0725) 134-7237,180011400752456,50,Pegawai Negeri,40800000,4566666.666666667,0.1119281045751634,7500000,33300000,8400000,42100000,-1300000,-1,685,230,Bisnis,700000,2.9661016949152543,3,18,4000000,770000,1.7716312056737589,2400000,2,33000000,25400000,Sehat,49400000,476313.5593220339,53,161766.86920370962,8326666.666666667
3327429592998011,Yuni Sihombing,laki-laki,"Sumatera Barat, 21-10-1976","Jalan Ciumbuleuit No. 31
Tegal, Kalimantan Utara 73252",73252,12,18,Belum menikah,PD Saputra,+62 (44) 160-2078,2237932128337966,18,Professional,8600000,458333.3333333333,0.0532945736434108,6500000,2100000,90100000,61300000,-52700000,61,705,170,Lainnya,67300000,9.83050847457627,3,6,7300000,590000,0.8061438784629134,24300000,2,4200000,7700000,Tidak sehat,90800000,11008372.881355932,122,541395.3876076688,60138333.333333336
4485143554733245,Eka Marbun,perempuan,"Kepulauan Riau, 16-11-1969","Jl. Pacuan Kuda No. 05
Pariaman, BT 41144",41144,10,3,Cerai mati,PD Latupono Hutapea (Persero) Tbk,+62-328-087-1267,342732743941275,61,Pegawai Swasta,97700000,4791666.666666667,0.0490446946434664,64900000,32800000,3400000,80800000,16900000,6,755,73,Bisnis,100000,7.5423728813559325,2,15,2700000,860000,2.511309523809524,1300000,3,39200000,27900000,Sehat,1100000,504134.7457627119,104,72711.74217731421,7031666.666666667
7077899665233254,Jagaraga Hardiansyah,perempuan,"Bengkulu, 14-07-1981","Jalan Kapten Muslihat No. 447
Kotamobagu, SU 82534",82534,17,17,Cerai hidup,CV Pangestu Hidayanto,+62 (0569) 202 5656,4328705141915828,45,Pegawai Swasta,93900000,8083333.333333333,0.0860844870429534,42600000,51300000,59000000,94300000,-400000,-78,628,163,Bisnis,10800000,0.0,1,33,6700000,450000,1.261904761904762,1700000,4,86100000,65700000,Tidak sehat,80300000,669191.919191919,33,669191.9191919192,22083333.33333333
8393538880600376,Danuja Tampubolon,laki-laki,"Sulawesi Selatan, 17-09-1983","Gg. Rajawali Barat No. 0
Yogyakarta, SU 09295",9295,14,10,Belum menikah,PT Dongoran Mansur (Persero) Tbk,+62-0499-091-4588,4497314982381136,65,Buruh,31700000,441666.6666666667,0.0139327024185068,19000000,12700000,28600000,72400000,-40700000,35,320,268,Bisnis,13700000,5.254237288135593,4,3,12100000,610000,0.8171188630490956,2300000,2,11900000,18800000,Tidak sehat,97400000,7396449.152542374,65,341374.57627118647,21081666.666666668
2297421563335561,Zulaikha Wahyudin,laki-laki,"Jawa Tengah, 22-04-1965","Jalan R.E Martadinata No. 2
Kota Administrasi Jakarta Pusat, JA 55404",55404,11,1,Cerai mati,PT Kusmawati Rahmawati Tbk,+62-050-894-2334,4630388421612,47,Pegawai Negeri,19400000,2866666.6666666665,0.1477663230240549,3300000,16100000,97900000,49200000,-29800000,-7,519,42,Properti pribadi,40800000,5.677966101694915,4,45,30400000,280000,0.8402621722846442,5700000,2,39800000,8900000,Tidak sehat,38600000,1404968.989328311,112,564496.4689265536,59826666.66666666
3486642267039591,Kenes Lestari,laki-laki,"Maluku, 03-09-1979","Jalan Jend. Sudirman No. 71
Tangerang Selatan, JB 83545",83545,14,18,Cerai mati,PT Marpaung Tbk,+62-533-838-9370,3555625772245913,25,Pegawai Swasta,82800000,3916666.6666666665,0.0473027375201288,8500000,74300000,90100000,44000000,38800000,-33,751,233,Lainnya,22800000,0.0,3,27,41000000,510000,0.8613897596656217,21600000,4,41800000,57800000,Tidak sehat,95100000,2035432.0987654317,27,2035432.098765432,54956666.66666666
9796438067686348,Tgk. Lasmanto Maulana,perempuan,"Sumatera Barat, 13-03-1960","Gang Kapten Muslihat No. 531
Makassar, PB 45959",45959,1,3,Belum menikah,PT Mandasari Tbk,+62 (0088) 620-7201,4950409339692575351,22,Pegawai Negeri,11600000,2433333.333333333,0.2097701149425287,8200000,3400000,4500000,4300000,7300000,94,572,215,Bisnis,900000,-0.0847457627118644,1,39,1400000,820000,1.857971014492754,1200000,1,8100000,6300000,Sehat,99000000,109479.79139504566,38,112360.83853702054,4273333.333333334
2799300546741350,Lintang Mandasari,laki-laki,"Kalimantan Timur, 28-11-1998","Gang Jend. Sudirman No. 30
Tual, Sulawesi Tengah 59893",59893,3,2,Cerai mati,Perum Aryani Puspita Tbk,+62-0373-968-5726,213145022092197,34,Pegawai Negeri,23300000,3375000.0,0.1448497854077253,9700000,13600000,29300000,17000000,6300000,32,523,173,Bisnis,400000,3.8983050847457625,2,21,26800000,180000,0.9240808823529412,17900000,2,8200000,13900000,Tidak sehat,4600000,1243563.7610976594,67,389773.716164938,25135000.0
8147585582880759,Rini Siregar,perempuan,"Jawa Barat, 20-03-1999","Jl. Indragiri No. 494
Batu, Riau 18086",18086,3,3,Cerai mati,UD Permata Tbk,+62 (042) 814-8476,6011257110723012,39,Pegawai Swasta,74500000,5975000.0,0.0802013422818792,53400000,21100000,31500000,9800000,64700000,75,821,131,Investasi,4200000,6.186440677966101,2,45,22200000,90000,1.0263257575757576,1400000,1,20000000,70600000,Tidak sehat,10800000,639360.3578154426,118,243823.865268601,27095000.0
2997806210437057,Yoga Kusmawati,perempuan,"Papua, 23-04-1997","Jl. Jakarta No. 79
Tomohon, SU 08729",8729,9,18,Cerai hidup,Perum Haryanti Tbk,+62-619-954-7007,4636267864869853,53,Pegawai Negeri,29100000,3075000.0,0.1056701030927835,17800000,11300000,20900000,80400000,-51300000,86,316,117,Lainnya,300000,3.5593220338983054,2,3,9900000,260000,1.1014705882352942,1800000,2,15300000,25200000,Tidak sehat,81700000,3878296.6101694913,45,258553.1073446328,11235000.0
5064562509078584,Najib Lestari,laki-laki,"Jawa Timur, 11-05-2000","Jl. Rajawali Timur No. 352
Samarinda, Sulawesi Selatan 60072",60072,5,20,Cerai hidup,PT Budiyanto Prastuti,+62 (88) 419 3270,4633133956003863,34,Buruh,22400000,7658333.333333333,0.3418898809523809,3500000,18900000,73200000,83500000,-61100000,52,674,216,Bisnis,1400000,7.5423728813559325,0,24,64500000,720000,0.9162114314618108,14800000,1,4500000,7000000,Sehat,43000000,2705512.18220339,113,574622.0563971802,60378333.333333336
9972933125778219,Dt. Jamil Tarihoran,laki-laki,"Bengkulu, 24-07-1988","Gang Indragiri No. 2
Tangerang Selatan, SU 96758",96758,4,13,Menikah,PT Maulana Tbk,+62 (0622) 531 4107,30099817050350,54,Buruh,25800000,2091666.6666666667,0.0810723514211886,3700000,22100000,61000000,75500000,-49700000,57,545,261,Lainnya,600000,6.610169491525424,5,21,58600000,550000,0.8353322072072071,39800000,3,25000000,13200000,Sehat,76000000,2510500.269034167,99,532530.3600981566,49451666.66666666
9552729303331248,"Daruna Winarno, M.TI.",laki-laki,"Maluku, 18-09-1972","Jalan Ahmad Dahlan No. 4
Depok, Kalimantan Utara 02074",2074,17,13,Belum menikah,CV Budiman Rahayu (Persero) Tbk,+62 (035) 466 8668,4801088153609466783,57,Pengusaha,24200000,4508333.333333333,0.1862947658402203,5200000,19000000,55600000,56500000,-32300000,99,459,127,Lainnya,6800000,2.711864406779661,2,57,45400000,570000,0.8863665389527459,7700000,0,54700000,23900000,Tidak sehat,94200000,833738.0315194767,89,533967.0538944963,46268333.333333336
2838059154927429,Puti Iriana Pradana,perempuan,"Bali, 27-01-1981","Jalan Ciumbuleuit No. 42
Balikpapan, JB 86569",86569,16,20,Cerai hidup,Perum Namaga,+62-87-527-2972,3583157493543638,51,Pengusaha,43000000,5275000.0,0.1226744186046511,7600000,35400000,46800000,8200000,34800000,-98,356,217,Lainnya,21100000,0.0,3,57,1000000,340000,1.03868778280543,3000000,6,9300000,42200000,Sehat,38900000,402719.29824561405,57,402719.2982456141,22955000.0
7088107621596918,Drs. Kezia Pratiwi,laki-laki,"Jawa Barat, 10-02-1995","Jalan Ahmad Dahlan No. 9
Kota Administrasi Jakarta Selatan, BE 57039",57039,6,15,Menikah,CV Nasyidah,+62-025-387-4965,4386264050773632919,30,Pegawai Negeri,22000000,3833333.3333333335,0.1742424242424242,10500000,11500000,56800000,65300000,-43300000,58,537,195,Bisnis,3500000,8.05084745762712,4,3,39900000,150000,0.8883256528417819,20000000,3,23100000,14100000,Tidak sehat,88100000,13885734.463276839,98,425073.5039778624,38553333.333333336
9856442981822894,Cici Mahendra,perempuan,"Bengkulu, 01-01-1964","Jalan Ciwastra No. 5
Gorontalo, Maluku 31485",31485,17,19,Cerai hidup,UD Purwanti,+62 (35) 708 0335,3537663154884838,44,Pegawai Negeri,19500000,6041666.666666667,0.3098290598290598,10200000,9300000,65400000,90500000,-71000000,-33,792,339,Lainnya,1600000,3.305084745762712,4,57,57500000,230000,0.9022278623801466,10200000,3,48900000,16600000,Sehat,66500000,966385.8410149666,96,573791.5931026365,53321666.66666666
9210077542691376,Ulva Dabukke,laki-laki,"Jambi, 05-07-1972","Gg. Jayawijaya No. 166
Manado, Bali 44850",44850,14,15,Cerai hidup,PT Nasyidah Hidayat,+62 (863) 557 0887,213150116152584,56,Pegawai Swasta,11200000,3850000.0,0.34375,5600000,5600000,18200000,50600000,-39400000,-25,344,235,Investasi,100000,0.0,4,57,18000000,890000,1.012707182320442,900000,4,46100000,1500000,Tidak sehat,73100000,321578.94736842107,57,321578.94736842107,18330000.0
6413717379245003,Satya Mulyani,perempuan,"Sulawesi Selatan, 30-04-1974","Jalan H.J Maemunah No. 732
Pekalongan, Sulawesi Selatan 57012",57012,4,11,Cerai hidup,CV Aryani (Persero) Tbk,+62 (045) 440-8324,4777976691143642,63,Pegawai Negeri,27900000,1191666.6666666667,0.0427120669056153,1000000,26900000,68300000,75900000,-48000000,7,588,160,Bisnis,3300000,8.898305084745763,0,6,65000000,250000,0.8174475353831137,20000000,3,3000000,18600000,Tidak sehat,17300000,10133289.783427494,111,547745.3936987835,55831666.66666666
3308596532344599,"Darijan Santoso, M.TI.",laki-laki,"Jawa Barat, 28-02-1984","Jalan Dr. Djunjunan No. 8
Bitung, KS 73824",73824,18,3,Cerai mati,CV Uwais Namaga (Persero) Tbk,+62-496-505-1113,374247584636323,62,Buruh,39900000,7741666.666666667,0.1940267335004177,34900000,5000000,12700000,11500000,28400000,6,522,179,Bisnis,5000000,0.0,0,42,4200000,320000,1.641485507246377,2500000,5,26300000,20000000,Tidak sehat,7700000,359563.49206349207,42,359563.49206349207,15101666.666666668
3569498778316919,Umi Mustofa,perempuan,"Maluku, 25-02-1993","Gg. Setiabudhi No. 293
Solok, ST 42149",42149,20,16,Cerai hidup,PD Wastuti,+62 (60) 723-5688,4577227205603038741,32,Buruh,23800000,633333.3333333334,0.026610644257703,8100000,15700000,90400000,75800000,-52000000,56,503,342,Lainnya,800000,0.0,2,3,89000000,940000,0.8070527097253155,6000000,4,17700000,14100000,Sehat,91300000,24157777.777777776,3,24157777.777777776,72473333.33333333
5301577949295458,Sutan Bagus Kusumo,perempuan,"Kalimantan Utara, 17-12-1979","Jalan Yos Sudarso No. 493
Palangkaraya, Bengkulu 26938",26938,5,13,Cerai hidup,CV Rajata Laksita Tbk,+62 (339) 661-6698,180094603427183,36,Pegawai Negeri,15900000,5291666.666666667,0.3328092243186583,6300000,9600000,36900000,75500000,-59600000,4,758,356,Investasi,6200000,2.4576271186440675,5,21,10500000,920000,1.11686626746507,9100000,2,20800000,15800000,Tidak sehat,51400000,910002.6230831316,50,382201.10169491527,18651666.666666668
8188948409919548,Ayu Waskita,perempuan,"Kalimantan Timur, 17-08-1962","Jalan M.T Haryono No. 6
Parepare, BB 63719",63719,4,1,Belum menikah,PT Manullang Adriansyah (Persero) Tbk,+62 (013) 303-4515,6011373121280015,39,Buruh,27900000,8058333.333333333,0.2888291517323775,12400000,15500000,41100000,82100000,-54200000,-54,646,356,Lainnya,12700000,0.0,1,42,10800000,290000,1.1429078014184395,7500000,5,4600000,19300000,Sehat,19600000,639484.1269841271,42,639484.1269841271,26858333.333333336
5014573626595264,R. Adikara Hastuti,laki-laki,"Jawa Timur, 30-11-1967","Jalan Jend. A. Yani No. 70
Salatiga, ST 74381",74381,5,20,Belum menikah,Perum Sinaga Winarno Tbk,+62 (142) 018-1125,30434521892310,59,Pegawai Negeri,40100000,1608333.3333333333,0.0401080631753948,35200000,4900000,13500000,23400000,16700000,-44,495,206,Bisnis,5000000,0.5932203389830509,2,51,8000000,500000,0.9237179487179488,2400000,2,7400000,8700000,Tidak sehat,25300000,236854.29821646173,58,208268.4346386129,12008333.333333334
4385067988401040,Fitriani Andriani,laki-laki,"DKI Jakarta, 06-12-1985","Jl. Laswi No. 96
Ambon, NB 67771",67771,20,1,Cerai mati,PT Pranowo Saragih Tbk,+62 (091) 051-2017,2229554807029894,35,Pegawai Negeri,35400000,4800000.0,0.135593220338983,29300000,6100000,96400000,74700000,-39300000,49,693,270,Bisnis,7700000,9.66101694915254,4,36,78100000,910000,0.855944055944056,49400000,2,4100000,11800000,Sehat,72600000,2237084.7457627114,150,536900.3389830509,73440000.0
7476417958836697,Eka Puspita,laki-laki,"Nusa Tenggara Barat, 19-10-1993","Gg. Pasir Koja No. 44
Tegal, Kepulauan Riau 40202",40202,18,2,Cerai mati,Perum Wijaya,+62-852-034-4605,213136017984811,36,Pengusaha,68600000,3508333.333333333,0.0511418853255588,29500000,39100000,14600000,84700000,-16100000,68,670,282,Investasi,3600000,3.220338983050848,3,60,10900000,660000,1.0419540229885058,14300000,3,79600000,33800000,Sehat,11900000,259914.5480225989,98,159131.35593220338,15108333.333333334
3025408102433495,Citra Mulyani,perempuan,"Banten, 17-10-1968","Jalan Merdeka No. 58
Serang, SU 70995",70995,2,13,Cerai hidup,CV Sitompul Tbk,+62 (075) 445-9915,376176196552297,44,Pegawai Negeri,16100000,2458333.333333333,0.1526915113871635,10100000,6000000,93300000,95600000,-79500000,-50,453,148,Investasi,55200000,8.559322033898304,3,27,34600000,380000,0.8273756495916852,18400000,2,23500000,10100000,Sehat,83800000,2987324.701820464,128,630138.8042902541,74298333.33333333
9299973956068048,dr. Candra Zulkarnain,laki-laki,"Papua Barat, 11-01-1995","Jalan Gegerkalong Hilir No. 7
Bekasi, JT 16297",16297,7,4,Belum menikah,UD Mandala Dongoran Tbk,+62 (987) 588-3711,3573599912546936,19,Buruh,8900000,1708333.3333333333,0.1919475655430711,4300000,4600000,27400000,82000000,-73100000,-57,847,246,Lainnya,2800000,2.2033898305084745,5,36,22300000,960000,0.8680610889774236,20500000,3,1100000,5400000,Tidak sehat,69500000,618567.09039548,62,359167.9879715691,21788333.33333333
3724599895163929,"Nadine Hakim, M.M.",laki-laki,"DI Yogyakarta, 21-05-1968","Gg. Yos Sudarso No. 82
Tangerang Selatan, Papua Barat 25779",25779,4,4,Cerai hidup,CV Rajasa (Persero) Tbk,+62 (0440) 669-0924,501878756383,44,Pegawai Swasta,23600000,3533333.333333333,0.1497175141242938,10200000,13400000,49900000,61700000,-38100000,39,443,190,Bisnis,4800000,4.576271186440678,4,24,35300000,330000,0.888113050706567,9500000,3,65100000,5800000,Sehat,69800000,1551795.6685499058,78,477475.590323048,35613333.333333336
9737208259676412,Nyana Farida,perempuan,"Kepulauan Bangka Belitung, 31-01-1998","Gg. Gardujati No. 686
Payakumbuh, Kalimantan Timur 53420",53420,14,15,Cerai hidup,Perum Zulaika Gunawan,+62-222-235-1542,345201139604514,57,Pegawai Swasta,23200000,166666.66666666666,0.007183908045977,5600000,17600000,52100000,11600000,11600000,9,722,75,Lainnya,44700000,3.1355932203389827,3,48,5700000,160000,0.8033068783068783,13200000,3,48700000,15200000,Tidak sehat,23600000,869920.0800376646,85,491248.9863742107,40486666.66666666
4542572635799681,"Hj. Hani Prasasta, S.Farm",laki-laki,"Kalimantan Selatan, 15-01-1982","Gang BKR No. 32
Cirebon, Kalimantan Barat 65017",65017,17,5,Belum menikah,CV Mahendra (Persero) Tbk,+62-72-873-6908,4096994577230072,60,Buruh,12900000,125000.0,0.0096899224806201,12000000,900000,59400000,93900000,-81000000,61,659,286,Bisnis,8300000,2.542372881355932,1,39,35600000,950000,0.8028473804100228,2500000,2,4900000,4800000,Tidak sehat,68000000,926693.8287700999,69,523783.46843527385,35245000.0
