debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_address,debtor_zip,debtor_rt,debtor_rw,debtor_marital_status,debtor_occupation,debtor_company,debtor_number,debtor_education_level,debtor_location,debtor_personality,total_text,total_calls,total_visit,foreclosure,write_off,delay_history,arrears_amounts,credit_score,debtor_number_of_dependents,debtor_cars_count,debtor_motorcycle_count,debtor_house_count,monthly_income,loan_amount,tenor,interest_rate,collector_name
3308596532344599,"Darijan Santoso, M.TI.",laki-laki,"Jawa Barat, 28-02-1984",39,"Jalan Dr. Djunjunan No. 8
Bitung, KS 73824",73824,18,3,Cerai mati,Pegawai Swasta,CV Uwais Namaga (Persero) Tbk,+62-496-505-1113,SMA,Yogyakarta,keras,3,2,5,1,1,13,4,498,4,3,3,1,583195556,6105172041.413108,13,9,Daniel Berry
3569498778316919,Umi Mustofa,perempuan,"Maluku, 25-02-1993",30,"Gg. Setiabudhi No. 293
Solok, ST 42149",42149,20,16,Cerai hidup,Pegawai Negeri,PD Wastuti,+62 (60) 723-5688,SD,Balikpapan,keras,3,4,2,1,0,17,0,306,3,3,2,1,453597356,5402536846.263734,12,9,Taylor Long
5301577949295458,Sutan Bagus Kusumo,perempuan,"Kalimantan Utara, 17-12-1979",44,"Jalan Yos Sudarso No. 493
Palangkaraya, Bengkulu 26938",26938,5,13,Cerai hidup,Pengusaha,CV Rajata Laksita Tbk,+62 (339) 661-6698,S1,Bekasi,kalem,5,5,2,0,0,13,2,511,3,3,2,1,470092669,4336144932.408659,8,8,Jill Clayton
8188948409919548,Ayu Waskita,perempuan,"Kalimantan Timur, 17-08-1962",61,"Jalan M.T Haryono No. 6
Parepare, BB 63719",63719,4,1,Belum menikah,Pegawai Swasta,PT Manullang Adriansyah (Persero) Tbk,+62 (013) 303-4515,S1,Semarang,sedang,5,5,4,0,0,18,1,352,5,4,3,2,619967722,7333636137.931221,12,9,Dr. Lisa Armstrong
5014573626595264,R. Adikara Hastuti,laki-laki,"Jawa Timur, 30-11-1967",56,"Jalan Jend. A. Yani No. 70
Salatiga, ST 74381",74381,5,20,Belum menikah,Pegawai Swasta,Perum Sinaga Winarno Tbk,+62 (142) 018-1125,S2,Malang,keras,3,4,2,1,0,15,0,543,3,2,1,1,395489149,4645271329.114459,11,8,Joshua Little
4385067988401040,Fitriani Andriani,laki-laki,"DKI Jakarta, 06-12-1985",38,"Jl. Laswi No. 96
Ambon, NB 67771",67771,20,1,Cerai mati,Buruh,PT Pranowo Saragih Tbk,+62 (091) 051-2017,SMP,Samarinda,keras,4,2,0,0,0,6,1,608,2,2,1,1,444832474,3675047102.615444,7,8,Cynthia Smith
7476417958836697,Eka Puspita,laki-laki,"Nusa Tenggara Barat, 19-10-1993",30,"Gg. Pasir Koja No. 44
Tegal, Kepulauan Riau 40202",40202,18,2,Cerai mati,Buruh,Perum Wijaya,+62-852-034-4605,SMP,Yogyakarta,keras,5,4,4,1,0,15,3,544,4,3,2,1,578804949,5123326655.778528,11,9,Daniel Berry
3025408102433495,Citra Mulyani,perempuan,"Banten, 17-10-1968",55,"Jalan Merdeka No. 58
Serang, SU 70995",70995,2,13,Cerai hidup,Pengusaha,CV Sitompul Tbk,+62 (075) 445-9915,SMP,Bandung,sedang,2,2,2,0,0,4,0,830,3,2,2,1,433830218,4215240393.353837,6,8,Lisa Booth
9299973956068048,dr. Candra Zulkarnain,laki-laki,"Papua Barat, 11-01-1995",28,"Jalan Gegerkalong Hilir No. 7
Bekasi, JT 16297",16297,7,4,Belum menikah,Pegawai Swasta,UD Mandala Dongoran Tbk,+62 (987) 588-3711,S2,Semarang,keras,1,3,0,0,0,19,2,388,3,2,2,1,393501463,5798853078.763744,10,9,Sheri Clarke
3724599895163929,"Nadine Hakim, M.M.",laki-laki,"DI Yogyakarta, 21-05-1968",55,"Gg. Yos Sudarso No. 82
Tangerang Selatan, Papua Barat 25779",25779,4,4,Cerai hidup,Pegawai Negeri,CV Rajasa (Persero) Tbk,+62 (0440) 669-0924,D3,Balikpapan,keras,1,1,5,0,0,11,0,526,4,3,3,1,579388356,6923025004.397345,14,9,Ryan Perez
9737208259676412,Nyana Farida,perempuan,"Kepulauan Bangka Belitung, 31-01-1998",25,"Gg. Gardujati No. 686
Payakumbuh, Kalimantan Timur 53420",53420,14,15,Cerai hidup,Buruh,Perum Zulaika Gunawan,+62-222-235-1542,S1,Jakarta,sedang,3,4,2,0,0,16,4,440,2,1,1,0,333497472,1826165337.842296,5,8,Tanya Ortiz
2333329503200140,Siska Agustina,perempuan,"Kalimantan Timur, 22-02-1972",51,"Jl. Dr. Djunjunan No. 6
Kupang, SU 62373",62373,7,16,Cerai hidup,Profesional,UD Puspasari Hardiansyah Tbk,+62 (29) 143 0367,S2,Medan,kalem,3,2,5,0,0,20,1,381,2,2,2,1,613417481,4963319485.139436,12,9,Vincent Daniel
3533193549343292,Cinthia Ramadan,laki-laki,"Kalimantan Utara, 23-08-1975",48,"Gg. Cikutra Barat No. 20
Sabang, Papua 28172",28172,7,16,Cerai mati,Profesional,UD Mayasari Tbk,+62 (0871) 706 8772,D3,Yogyakarta,keras,5,1,2,1,0,8,0,613,3,2,1,1,581219359,4387836725.385298,8,8,Daniel Berry
7449010538055668,Ilsa Simbolon,laki-laki,"Kalimantan Tengah, 23-11-1993",30,"Jl. H.J Maemunah No. 7
Jambi, KB 72904",72904,16,5,Cerai hidup,Profesional,CV Simbolon Hutasoit,+62 (645) 771-9197,S1,Pekanbaru,keras,1,5,4,0,0,5,0,728,3,2,2,1,433151843,5425490793.667223,10,9,Dawn Collins
8041571935342238,Amelia Winarno,laki-laki,"Sumatera Barat, 27-12-1986",37,"Jalan Erlangga No. 23
Banjarbaru, Jawa Timur 52559",52559,4,14,Menikah,Pegawai Swasta,PD Maulana Prakasa Tbk,+62 (030) 716 7849,S3,Batam,kalem,5,1,1,0,0,0,0,838,3,2,1,1,363406250,3794191250.873723,9,8,Kyle Brown
2568723124238472,Farah Melani,laki-laki,"Sulawesi Tenggara, 17-08-1994",29,"Gg. Kiaracondong No. 54
Mojokerto, Bali 83490",83490,13,15,Cerai hidup,Pegawai Negeri,UD Winarno Tbk,+62 (286) 435-9141,SD,Surabaya,kalem,4,5,5,1,1,19,3,347,3,2,2,1,461239944,5332792817.704412,10,8,Ashley Ponce
5522686759765555,"R. Ida Narpati, M.Kom.",perempuan,"Banten, 10-12-1967",56,"Jalan Siliwangi No. 029
Subulussalam, Nusa Tenggara Timur 07060",7060,17,17,Cerai mati,Pengusaha,CV Halim Gunarto,+62 (962) 425 0696,SMA,Denpasar,kalem,2,4,4,1,0,0,0,773,4,3,3,1,588890390,6426165898.849123,14,9,Joseph Torres
6634651677640447,Harimurti Napitupulu,perempuan,"Gorontalo, 20-08-1999",24,"Jalan Jayawijaya No. 34
Bogor, SR 65697",65697,19,17,Cerai mati,Profesional,CV Adriansyah Anggriawan (Persero) Tbk,+62 (024) 935 9361,SD,Samarinda,kalem,2,4,1,1,0,20,4,435,3,2,2,1,325093014,4268395845.93764,6,8,Sean Harper
5181257962668155,"R.A. Salsabila Widiastuti, S.Pd",perempuan,"DI Yogyakarta, 23-11-1974",49,"Gang Soekarno Hatta No. 74
Ternate, Papua 44438",44438,11,2,Belum menikah,Pegawai Swasta,PD Anggraini Widiastuti Tbk,+62 (0476) 028-7586,SD,Medan,keras,5,4,5,1,0,1,0,706,2,1,1,1,289157358,4380408518.463211,8,8,Gabrielle Ryan
3640822579049666,Fitria Budiyanto,perempuan,"Maluku Utara, 17-01-1976",47,"Jalan Lembong No. 61
Cilegon, Kalimantan Tengah 76565",76565,17,8,Menikah,Buruh,PT Winarno,+62-0668-191-9105,S2,Palembang,kalem,5,4,4,1,1,13,2,541,4,3,2,1,573134201,5363005099.304762,9,9,Billy Kaiser
2397571053971778,"Dr. Aurora Sinaga, S.Pt",laki-laki,"Sulawesi Barat, 14-07-1965",58,"Gang Dipenogoro No. 573
Sabang, SN 59159",59159,14,3,Cerai mati,Pegawai Swasta,PD Sitompul,+62-099-207-9009,S2,Malang,sedang,3,0,0,0,0,15,4,577,2,3,1,1,423737674,3593218653.5924964,7,8,Christopher Washington
4802301472676984,"Rini Wibisono, S.Sos",perempuan,"DI Yogyakarta, 22-01-1968",55,"Jl. Ronggowarsito No. 61
Magelang, Gorontalo 35118",35118,20,4,Cerai hidup,Buruh,Perum Megantara,+62-067-232-0838,SMP,Batam,keras,3,5,3,1,0,9,0,673,3,2,2,1,511117857,5492840922.028336,11,9,Brandon Mcgee
4255602922903689,"Diah Haryanto, M.TI.",laki-laki,"Riau, 13-11-1992",31,"Jalan Ahmad Yani No. 020
Madiun, KI 25389",25389,5,6,Cerai hidup,Profesional,PD Wibowo Latupono Tbk,+62 (538) 325 4256,SD,Makassar,sedang,5,4,0,0,0,0,0,787,4,2,2,1,530435247,6805759756.238892,14,9,Charles Ferrell
6184886575255396,"dr. Usyi Dabukke, S.E.I",laki-laki,"Nusa Tenggara Timur, 07-08-1999",24,"Gang Kebonjati No. 897
Bima, Kalimantan Timur 60747",60747,2,14,Belum menikah,Pengusaha,PT Agustina (Persero) Tbk,+62 (090) 932-6099,S1,Yogyakarta,sedang,3,1,4,1,0,20,4,376,2,1,1,0,391730704,3608655667.686699,6,8,Ross Skinner
6219456155853194,"Gantar Siregar, S.Kom",laki-laki,"Sulawesi Tengah, 02-07-1987",36,"Jalan Tubagus Ismail No. 67
Banjarmasin, Jawa Tengah 94841",94841,14,12,Belum menikah,Buruh,Perum Wijayanti Halim,+62-0745-368-3582,S3,Padang,sedang,3,4,5,1,0,6,3,674,3,2,2,2,360264527,5287532994.433274,10,9,Edwin Crosby
6104610924397835,Garan Thamrin,laki-laki,"Kalimantan Selatan, 07-06-1973",50,"Gg. Kiaracondong No. 602
Tangerang, JB 89325",89325,19,7,Belum menikah,Pegawai Swasta,UD Kusumo Nasyidah Tbk,+62 (182) 535 4048,S2,Makassar,kalem,5,3,0,0,0,3,3,824,1,1,1,1,309843729,3395523607.5859537,7,8,Erin Peters
8750340398636012,dr. Cinthia Maheswara,laki-laki,"Sumatera Selatan, 29-11-1974",49,"Gang KH Amin Jasuta No. 8
Palopo, SU 14887",14887,7,12,Cerai hidup,Pegawai Swasta,UD Saptono Andriani,+62 (13) 701-3548,S1,Malang,keras,1,3,0,0,0,9,0,675,1,1,1,0,299167934,3394411280.219804,6,8,Joshua Little
2693365888752491,Winda Suwarno,laki-laki,"Sumatera Barat, 22-07-1993",30,"Gg. Moch. Ramdan No. 414
Samarinda, Sulawesi Tenggara 95284",95284,17,7,Cerai mati,Buruh,PD Saptono Suryatmi,+62 (57) 700 7200,D3,Tangerang,keras,3,3,2,0,0,18,3,440,4,3,2,2,688820398,7407625673.229828,14,9,Kelsey Brown
9389788482073642,Respati Lailasari,laki-laki,"Lampung, 31-03-1968",55,"Gg. BKR No. 46
Pasuruan, MU 60924",60924,10,1,Menikah,Pegawai Negeri,CV Lestari Rahayu,+62 (0006) 603-4193,S1,Tangerang,keras,4,5,5,0,0,16,4,307,3,2,3,1,404269861,5368255189.475091,9,8,Stacy Austin
1728667041067723,Ayu Halimah,perempuan,"Maluku, 14-10-1992",31,"Jl. Pacuan Kuda No. 267
Sawahlunto, Kepulauan Bangka Belitung 82178",82178,2,18,Cerai hidup,Buruh,Perum Mulyani Andriani Tbk,+62 (081) 665 1779,SMA,Surabaya,kalem,1,5,2,1,0,0,0,814,2,2,1,0,316953140,4135092473.54926,7,8,Jacob Ryan
8036929407579055,"Puti Yulia Firmansyah, S.IP",laki-laki,"Kalimantan Selatan, 06-06-1972",51,"Gg. Laswi No. 27
Sukabumi, Kalimantan Timur 56454",56454,13,13,Cerai hidup,Pegawai Negeri,UD Novitasari,+62 (396) 304 1620,S1,Denpasar,kalem,4,1,0,0,0,9,0,642,3,2,1,1,421456804,5400450183.169121,9,8,Matthew Mullins
2953380606645250,R. Hilda Rajasa,laki-laki,"Maluku Utara, 04-11-1976",47,"Gang Erlangga No. 3
Tomohon, Sumatera Barat 89890",89890,10,14,Cerai hidup,Pegawai Swasta,Perum Permadi Lailasari,+62 (027) 034 1442,D3,Semarang,keras,1,1,1,1,1,6,1,676,2,1,2,0,594990632,4912514982.931778,9,8,Sheri Clarke
5543611346272065,"Drs. Teguh Nugroho, S.H.",perempuan,"Nusa Tenggara Barat, 21-01-1960",63,"Jl. S. Parman No. 496
Batam, KS 58048",58048,20,6,Cerai mati,Pengusaha,CV Prayoga Thamrin,+62 (16) 322-8345,S3,Padang,sedang,5,4,4,1,0,2,2,717,1,0,2,0,361875212,3552045843.020502,5,8,Kristina Avila
6986685384311379,"Hj. Kayla Yulianti, S.Pd",perempuan,"Kepulauan Bangka Belitung, 20-03-1999",24,"Jl. S. Parman No. 22
Bengkulu, ST 78127",78127,17,8,Cerai mati,Pegawai Swasta,PT Namaga Astuti (Persero) Tbk,+62 (029) 584-3434,SMP,Balikpapan,kalem,5,1,5,1,0,0,0,808,4,2,2,1,553815539,5517740642.531302,11,9,Colleen Lawrence
9916310001574401,Cager Tamba,perempuan,"Sulawesi Selatan, 18-12-1964",59,"Jl. Siliwangi No. 91
Metro, SU 53113",53113,5,4,Cerai mati,Buruh,PD Manullang Pradipta,+62-01-163-7044,S2,Tangerang,keras,1,4,3,0,0,3,3,809,1,1,1,1,266588198,2474015286.435557,7,8,Andrew Murray II
3047466811618701,Maria Natsir,perempuan,"Jawa Tengah, 04-06-1978",45,"Gang Stasiun Wonokromo No. 61
Mojokerto, Papua Barat 10147",10147,12,14,Menikah,Buruh,UD Namaga Kuswoyo,+62 (0511) 967 9590,S3,Medan,sedang,5,5,2,0,0,18,0,396,3,3,3,1,495831492,5512736792.477995,12,9,Brenda Campbell
2691632775008711,Purwanto Mangunsong,laki-laki,"Riau, 08-06-1990",33,"Gang Rajawali Barat No. 046
Jambi, PB 72086",72086,5,9,Belum menikah,Profesional,CV Nashiruddin,+62-004-509-0223,SMP,Semarang,keras,4,3,2,0,0,14,1,492,3,2,2,1,430777952,6746155248.421843,11,9,Sheri Clarke
1743344053930644,"Lamar Budiyanto, S.T.",laki-laki,"Jawa Tengah, 16-09-1991",32,"Gang Jamika No. 99
Meulaboh, Kalimantan Selatan 26255",26255,5,2,Cerai hidup,Pegawai Swasta,Perum Riyanti Firgantoro Tbk,+62 (971) 915 4020,S1,Denpasar,kalem,3,0,0,0,0,14,3,544,3,1,1,0,407852876,4890026761.365956,6,8,Matthew Mullins
1697974383654830,T. Satya Latupono,perempuan,"Sulawesi Utara, 12-04-1974",49,"Jl. Peta No. 558
Bengkulu, LA 99793",99793,9,12,Belum menikah,Pegawai Negeri,UD Prakasa Halim,+62 (42) 557-2512,SD,Surabaya,kalem,3,4,2,0,0,2,2,789,2,2,1,1,352815877,3501777198.0886154,9,9,Jacob Ryan
6637533793986493,Ami Maryati,laki-laki,"Banten, 10-04-1978",45,"Jalan Jend. Sudirman No. 929
Cilegon, SU 31034",31034,6,15,Belum menikah,Profesional,PD Kuswandari Sudiati,+62 (063) 601-1766,S2,Tangerang,kalem,5,4,0,0,0,8,3,680,2,1,1,1,344644474,4800079860.96044,8,8,Kelsey Brown
2754524869792534,Aurora Lazuardi,laki-laki,"Kalimantan Selatan, 31-05-1992",31,"Jalan Surapati No. 4
Sawahlunto, Bengkulu 31139",31139,16,5,Cerai mati,Profesional,PD Fujiati,+62 (006) 679 4478,D3,Banjarmasin,sedang,2,4,4,1,0,0,0,815,2,2,2,1,370638940,3518389903.205309,7,8,Jaclyn Ayala
2410200428307190,Dewi Rahayu,laki-laki,"Sulawesi Tengah, 22-02-1986",37,"Jl. Moch. Toha No. 25
Cimahi, DKI Jakarta 36653",36653,11,19,Belum menikah,Pegawai Swasta,PD Hassanah Nasyidah Tbk,+62 (0118) 833-1072,D3,Denpasar,sedang,5,1,2,0,0,8,4,593,1,1,1,1,389244973,3508318987.0605507,6,8,Amy Jackson
6381813995177581,Zelaya Prasetyo,laki-laki,"Nusa Tenggara Timur, 20-06-1969",54,"Jl. Astana Anyar No. 9
Malang, Sulawesi Tengah 12033",12033,11,9,Menikah,Profesional,Perum Agustina Salahudin,+62 (612) 901 3660,S3,Surabaya,sedang,3,2,5,1,1,12,4,550,5,3,2,2,563436501,7722051423.403868,13,9,Eric Love
5805899534000170,"Dr. Silvia Hutasoit, S.Gz",perempuan,"DI Yogyakarta, 15-04-1982",41,"Gang W.R. Supratman No. 454
Medan, KB 62741",62741,7,5,Menikah,Pengusaha,PT Narpati Tbk,+62 (841) 861 2898,S2,Denpasar,keras,2,3,1,1,0,16,3,371,4,2,3,1,405719474,5829070464.899175,12,9,Rachel Smith
7997375169549916,"Virman Habibi, S.I.Kom",perempuan,"Sumatera Utara, 27-01-1992",31,"Gang Rajiman No. 8
Yogyakarta, DI Yogyakarta 82591",82591,7,10,Cerai hidup,Pegawai Negeri,UD Uyainah (Persero) Tbk,+62-077-507-1384,S3,Makassar,kalem,5,5,3,0,0,13,4,570,2,2,1,1,405098298,3907870237.958759,9,8,Ronald Cannon
8228746151393572,H. Ibrani Haryanto,perempuan,"Riau, 22-01-1989",34,"Gg. Kiaracondong No. 9
Sawahlunto, ST 17867",17867,14,15,Cerai mati,Profesional,Perum Januar Prasasta (Persero) Tbk,+62 (005) 886-2059,SD,Palembang,keras,2,3,2,1,1,7,1,611,3,2,1,1,312688446,5278861016.105754,8,8,Cynthia Rodriguez DVM
7601699139578140,"Makuta Zulkarnain, S.Gz",laki-laki,"Kepulauan Riau, 05-07-1995",28,"Gg. Suryakencana No. 11
Sibolga, MU 54615",54615,7,20,Cerai hidup,Pegawai Swasta,Perum Fujiati Haryanto (Persero) Tbk,+62-0797-682-8009,S2,Tangerang,sedang,2,2,5,1,1,0,0,732,3,1,1,1,387702023,5585654049.975585,9,9,William Rivera III
8896237757232000,"Ira Nurdiyanti, S.Ked",perempuan,"Sulawesi Utara, 05-02-1960",63,"Jalan Ahmad Dahlan No. 126
Ternate, LA 62871",62871,20,13,Menikah,Profesional,Perum Suwarno,+62 (494) 030-3815,D3,Balikpapan,kalem,4,4,3,1,1,17,1,378,3,1,1,1,498731977,4225844000.989892,9,9,Colleen Lawrence
6808988848903857,"R. Gangsa Sihotang, M.Farm",perempuan,"Kalimantan Selatan, 31-03-1989",34,"Jalan Astana Anyar No. 88
Tebingtinggi, Sumatera Barat 21858",21858,16,1,Cerai hidup,Pegawai Negeri,PT Prabowo Hutasoit (Persero) Tbk,+62 (0014) 936-0528,S3,Semarang,keras,5,3,3,1,0,7,0,653,5,3,2,1,523297891,6932149543.454987,14,9,Gabrielle Martinez
4315761915279718,Lalita Dabukke,perempuan,"Sulawesi Utara, 10-08-1976",47,"Jalan Tebet Barat Dalam No. 40
Bekasi, SU 33352",33352,14,1,Belum menikah,Buruh,PD Pratiwi,+62-028-400-8772,SMP,Depok,keras,3,4,0,0,0,0,0,736,3,1,1,1,376103354,3987707344.450208,8,8,Maria Jackson
6726008333972100,"Galiono Narpati, S.E.I",perempuan,"Papua Barat, 31-07-1974",49,"Jl. M.H Thamrin No. 785
Tual, PB 87780",87780,8,6,Menikah,Pengusaha,CV Yuniar (Persero) Tbk,+62-066-760-3499,SMP,Depok,sedang,5,3,4,0,0,1,0,720,3,1,1,1,454530305,4217322623.7392864,9,8,Ruth Perez
9413150634841485,Melinda Winarno,perempuan,"Lampung, 22-05-1960",63,"Jl. Dipenogoro No. 96
Solok, LA 66870",66870,19,10,Cerai hidup,Pegawai Negeri,UD Hartati,+62 (0607) 709-0891,D3,Bogor,keras,1,3,3,0,0,5,1,833,2,1,1,1,396486710,4825568958.224729,11,8,Paul Jimenez
1204155705717185,Dr. Agnes Wijaya,perempuan,"Nusa Tenggara Barat, 12-06-1995",28,"Gg. Ciumbuleuit No. 2
Sungai Penuh, SR 64765",64765,19,9,Menikah,Pengusaha,Perum Wahyudin (Persero) Tbk,+62 (45) 985-1519,S2,Tangerang,kalem,5,4,1,1,1,8,0,650,4,2,2,1,538698628,5750211012.8734455,8,8,Anthony Walter
1544745215533861,Cindy Lestari,laki-laki,"Kepulauan Bangka Belitung, 16-05-1991",32,"Jl. Rawamangun No. 3
Subulussalam, Sumatera Selatan 50765",50765,12,7,Belum menikah,Pengusaha,CV Maulana Simanjuntak,+62-84-726-5213,D3,Medan,sedang,3,1,5,0,0,6,2,653,2,2,2,1,442813596,4361925886.445847,10,8,Matthew Sullivan
9706601180624226,Jayeng Pranowo,laki-laki,"Sumatera Utara, 04-02-2000",23,"Gg. Jamika No. 9
Bontang, KU 34931",34931,19,14,Belum menikah,Buruh,CV Mandala Tbk,+62 (97) 114-6994,S2,Makassar,keras,3,3,2,1,1,13,4,459,3,2,2,1,506782521,4888164804.475075,12,8,Charles Ferrell
1194133947611826,"Victoria Siregar, S.Psi",perempuan,"Kalimantan Utara, 19-04-1969",54,"Jl. Jakarta No. 2
Probolinggo, PA 53413",53413,2,3,Menikah,Pengusaha,PT Marpaung,+62-043-372-2147,S3,Samarinda,sedang,3,3,4,1,0,10,4,590,3,2,1,1,329845491,5712579323.971306,10,9,Nathan Welch
3128523832069157,Raihan Pudjiastuti,perempuan,"Sulawesi Barat, 12-02-1993",30,"Gg. Joyoboyo No. 747
Pangkalpinang, Gorontalo 14474",14474,13,3,Cerai mati,Pegawai Swasta,CV Kuswandari Natsir Tbk,+62 (102) 383 8068,S1,Yogyakarta,sedang,5,3,5,1,1,14,2,469,4,3,3,1,428660427,7592267998.584378,14,9,Sydney Farley
5687938642805387,Jarwa Yuniar,laki-laki,"Gorontalo, 16-06-1977",46,"Gang W.R. Supratman No. 002
Pekalongan, SU 51262",51262,20,10,Belum menikah,Profesional,PD Simanjuntak Aryani Tbk,+62 (295) 350 8710,SMA,Depok,kalem,4,2,3,1,1,19,3,445,2,3,2,1,547705514,4765214723.922471,10,9,Kimberly Warner
9913725466039147,Kuncara Saputra,laki-laki,"Sulawesi Tengah, 27-08-1977",46,"Gang Rajawali Timur No. 30
Mojokerto, Kalimantan Selatan 32640",32640,8,7,Cerai mati,Pengusaha,CV Agustina (Persero) Tbk,+62-998-790-9410,SMP,Yogyakarta,keras,1,4,3,0,0,20,0,434,2,3,2,1,325529738,3391630832.635852,8,8,Daniel Berry
6654392852900733,"Hj. Titin Halimah, M.Farm",perempuan,"Maluku Utara, 08-05-1992",31,"Jalan Suniaraja No. 275
Bogor, DI Yogyakarta 71653",71653,6,18,Cerai hidup,Profesional,Perum Usada Yuniar,+62-01-338-8173,S1,Bekasi,kalem,1,1,1,1,1,9,4,644,4,3,2,1,563616608,5588040476.098417,11,9,Jill Clayton
9782013101865632,"Bahuraksa Uwais, S.E.I",laki-laki,"Bali, 15-02-1972",51,"Jalan Raya Ujungberung No. 871
Bandung, GO 52278",52278,18,19,Cerai hidup,Pengusaha,PT Pratama Pratama (Persero) Tbk,+62 (20) 097 0646,S3,Palembang,kalem,3,1,3,0,0,15,1,461,3,3,2,1,514878379,5482083893.7401085,9,9,Kevin Rice
6761343484472600,Rahmi Anggraini,laki-laki,"Sulawesi Selatan, 07-12-1998",25,"Gg. Joyoboyo No. 3
Bitung, Papua 50475",50475,6,2,Cerai mati,Buruh,Perum Namaga,+62-0697-840-0763,SD,Yogyakarta,kalem,2,2,0,0,0,4,3,752,5,3,3,2,618365785,6164985449.363175,13,9,Daniel Berry
5495061388376207,drg. Vanesa Rahimah,perempuan,"Jawa Timur, 12-09-1973",50,"Gg. Jakarta No. 16
Langsa, Papua 90211",90211,1,4,Belum menikah,Profesional,Perum Firgantoro Aryani,+62-63-555-0892,S2,Makassar,sedang,2,5,2,1,0,10,3,652,4,3,3,1,639691952,6323107580.942363,12,9,Alan Roach
2289628069806880,"Hj. Ellis Winarno, S.Gz",perempuan,"Kepulauan Riau, 24-01-1986",37,"Gg. KH Amin Jasuta No. 64
Langsa, ST 98175",98175,9,2,Menikah,Buruh,Perum Nasyiah Prakasa (Persero) Tbk,+62 (959) 724-5101,D3,Balikpapan,keras,1,0,0,0,0,1,1,838,2,1,2,1,459922758,4438028844.295515,9,8,Taylor Long
3430492559940292,"Baktiono Pudjiastuti, S.Pd",perempuan,"Jawa Timur, 17-02-1972",51,"Gg. Sadang Serang No. 30
Tebingtinggi, Sulawesi Utara 31213",31213,17,14,Menikah,Pegawai Swasta,UD Maryati Nugroho,+62-484-048-3946,S1,Medan,keras,3,3,2,0,0,14,4,584,3,2,3,1,516749550,5503999863.59906,11,8,Vincent Daniel
5839207551648226,Jais Manullang,laki-laki,"Sumatera Barat, 04-01-1998",25,"Gang Asia Afrika No. 06
Tual, DKI Jakarta 71244",71244,13,11,Cerai hidup,Buruh,UD Yulianti Nasyidah,+62-255-337-1569,SD,Balikpapan,sedang,3,4,3,1,1,5,2,799,4,2,2,2,538504190,5210795663.023895,10,9,Ryan Perez
4356139218946512,Zulfa Mangunsong,perempuan,"DI Yogyakarta, 19-02-1982",41,"Jl. Jakarta No. 45
Tanjungpinang, Sulawesi Selatan 36128",36128,17,14,Belum menikah,Buruh,PD Megantara Tbk,+62-739-589-4258,SD,Samarinda,kalem,2,3,3,0,0,10,2,598,4,3,2,1,661094850,6447990783.914464,10,9,Sean Harper
8597545078345397,"Keisha Saefullah, S.Kom",laki-laki,"Lampung, 07-06-1961",62,"Gg. Cikutra Barat No. 091
Kupang, Banten 12200",12200,17,6,Cerai mati,Pengusaha,UD Nashiruddin Tbk,+62 (753) 374 1795,S2,Bandung,kalem,3,4,4,1,0,7,4,686,2,2,1,0,262833559,4065063317.905028,6,8,Joshua Lopez
5928681332847523,Ulya Saptono,perempuan,"Jawa Timur, 05-02-1987",36,"Jl. Cempaka No. 14
Manado, Banten 91511",91511,19,8,Menikah,Pegawai Swasta,PT Maryati,+62 (454) 426 2607,SD,Bandung,kalem,3,4,1,0,0,3,3,712,4,2,2,1,387982014,5275773788.956486,9,8,Jennifer Medina
6672646566351616,"Tantri Dongoran, M.Kom.",perempuan,"DKI Jakarta, 21-07-1965",58,"Jalan Moch. Toha No. 8
Padang, KB 45280",45280,18,7,Cerai hidup,Pegawai Swasta,UD Zulkarnain,+62-0941-703-4294,S1,Malang,sedang,2,4,3,1,0,19,2,449,4,3,2,1,633731675,4834989562.662675,10,9,Sydney Nelson
2414301652986148,Ani Novitasari,laki-laki,"Bali, 03-09-1962",61,"Gang Rumah Sakit No. 13
Padangpanjang, SG 48144",48144,4,19,Cerai hidup,Buruh,PT Irawan Habibi,+62 (075) 354-3401,SMA,Surabaya,keras,4,4,2,1,0,20,2,428,3,2,2,1,395892432,5366778351.424604,13,9,Debbie Parker
1562601916259749,Parman Prasetyo,laki-laki,"Jambi, 27-12-1981",42,"Gang Pasir Koja No. 40
Pematangsiantar, SU 23094",23094,20,1,Belum menikah,Pengusaha,PT Hutapea,+62 (037) 245-8034,S1,Banjarmasin,keras,4,3,2,1,1,1,1,797,3,2,1,0,329826132,5061651947.578277,9,8,Lauren Robertson
9206051894418783,Ana Rajata,laki-laki,"Bengkulu, 24-10-1968",55,"Jl. Astana Anyar No. 98
Tomohon, KS 57435",57435,10,1,Cerai mati,Pegawai Swasta,UD Rahmawati Tbk,+62 (027) 003-9128,S3,Pekanbaru,keras,4,2,1,1,0,10,0,618,0,1,1,0,282571932,2408832385.9816885,6,8,Dawn Collins
4584637705601389,"Jono Pradana, S.Ked",perempuan,"Papua, 17-08-1972",51,"Gg. Gegerkalong Hilir No. 6
Batam, Papua 03413",3413,18,8,Belum menikah,Profesional,Perum Kuswoyo Tbk,+62 (0542) 452 6754,S2,Pekanbaru,keras,2,1,3,0,0,20,0,384,3,2,2,1,437043781,4955876136.116207,12,8,Ashley Marshall
