debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_address,debtor_zip,debtor_rt,debtor_rw,debtor_marital_status,debtor_occupation,debtor_company,debtor_number,total_text,total_calls,total_visit,foreclosure,write_off,debtor_location,debtor_number_of_dependents,debtor_cars_count,debtor_motorcycle_count,debtor_house_count,debtor_education_level,monthly_income,debtor_personality,loan_amount,tenor,interest_rate,delay_history,credit_score,action_code,category_campaign,collector_name
2297421563335561,Zulaikha Wahyudin,laki-laki,"Jawa Tengah, 22-04-1965",58.0,"Jalan R.E Martadinata No. 2
Kota Administrasi Jakarta Pusat, JA 55404",55404,11.0,1.0,Cerai mati,Pegawai Swasta,PT Kusmawati Rahmawati Tbk,+62-050-894-2334,15.0,4.0,1.0,0.0,0.0,Malang,3.0,2.0,2.0,1.0,SMA,529267041.0,kalem,5316643390.0,9.0,8.0,8.0,456.0,OTHR,Digital,David Peck
3486642267039591,Kenes Lestari,laki-laki,"Maluku, 03-09-1979",44.0,"Jalan Jend. Sudirman No. 71
Tangerang Selatan, JB 83545",83545,14.0,18.0,Cerai mati,Pegawai Swasta,PT Marpaung Tbk,+62-533-838-9370,20.0,6.0,0.0,0.0,0.0,Medan,4.0,3.0,2.0,1.0,D3,614000060.0,kalem,7525205357.0,11.0,8.0,9.0,630.0,DISC,Call,Bradley Sheppard
9796438067686348,Tgk. Lasmanto Maulana,perempuan,"Sumatera Barat, 13-03-1960",63.0,"Gang Kapten Muslihat No. 531
Makassar, PB 45959",45959,1.0,3.0,Belum menikah,Pegawai Negeri,PT Mandasari Tbk,+62 (0088) 620-7201,10.0,6.0,1.0,1.0,0.0,Denpasar,3.0,2.0,2.0,1.0,D3,485103126.0,sedang,5433546321.0,10.0,9.0,9.0,595.0,INCO,Digital,Rachel Smith
2799300546741350,Lintang Mandasari,laki-laki,"Kalimantan Timur, 28-11-1998",25.0,"Gang Jend. Sudirman No. 30
Tual, Sulawesi Tengah 59893",59893,3.0,2.0,Cerai mati,Pengusaha,Perum Aryani Puspita Tbk,+62-0373-968-5726,5.0,6.0,2.0,0.0,0.0,Semarang,4.0,2.0,2.0,1.0,D3,545529988.0,sedang,5730859087.0,10.0,9.0,11.0,638.0,INCO,Call,Christopher Martin
8147585582880759,Rini Siregar,perempuan,"Jawa Barat, 20-03-1999",24.0,"Jl. Indragiri No. 494
Batu, Riau 18086",18086,3.0,3.0,Cerai mati,Pegawai Negeri,UD Permata Tbk,+62 (042) 814-8476,0.0,6.0,3.0,0.0,0.0,Bekasi,4.0,2.0,3.0,1.0,S1,542037841.0,sedang,5876363575.0,9.0,9.0,13.0,575.0,PTPR,Call,William Barr
2997806210437057,Yoga Kusmawati,perempuan,"Papua, 23-04-1997",26.0,"Jl. Jakarta No. 79
Tomohon, SU 08729",8729,9.0,18.0,Cerai hidup,Pengusaha,Perum Haryanti Tbk,+62-619-954-7007,15.0,10.0,3.0,0.0,0.0,Padang,4.0,3.0,3.0,1.0,S1,517466130.0,sedang,5328723591.0,11.0,9.0,14.0,650.0,DISC,Call,Kristina Avila
5064562509078584,Najib Lestari,laki-laki,"Jawa Timur, 11-05-2000",23.0,"Jl. Rajawali Timur No. 352
Samarinda, Sulawesi Selatan 60072",60072,5.0,20.0,Cerai hidup,Pengusaha,PT Budiyanto Prastuti,+62 (88) 419 3270,15.0,10.0,3.0,0.0,0.0,Surabaya,3.0,3.0,2.0,1.0,SMA,443778605.0,sedang,4934587700.0,9.0,8.0,9.0,595.0,INCO,Digital,Debbie Parker
9972933125778219,Dt. Jamil Tarihoran,laki-laki,"Bengkulu, 24-07-1988",35.0,"Gang Indragiri No. 2
Tangerang Selatan, SU 96758",96758,4.0,13.0,Menikah,Pegawai Swasta,PT Maulana Tbk,+62 (0622) 531 4107,10.0,8.0,2.0,1.0,1.0,Batam,2.0,1.0,2.0,1.0,SMA,446521639.0,kalem,4114182871.0,8.0,9.0,10.0,457.0,DISP,Digital,Kyle Brown
9552729303331248,"Daruna Winarno, M.TI.",laki-laki,"Maluku, 18-09-1972",51.0,"Jalan Ahmad Dahlan No. 4
Depok, Kalimantan Utara 02074",2074,17.0,13.0,Belum menikah,Pegawai Negeri,CV Budiman Rahayu (Persero) Tbk,+62 (035) 466 8668,10.0,2.0,1.0,1.0,1.0,Tangerang,3.0,1.0,1.0,1.0,SMA,478379940.0,sedang,3719162459.0,10.0,8.0,8.0,627.0,OTHR,Digital,William Rivera III
2838059154927429,Puti Iriana Pradana,perempuan,"Bali, 27-01-1981",42.0,"Jalan Ciumbuleuit No. 42
Balikpapan, JB 86569",86569,16.0,20.0,Cerai hidup,Buruh,Perum Namaga,+62-87-527-2972,20.0,6.0,5.0,0.0,0.0,Surabaya,3.0,2.0,2.0,1.0,D3,574908265.0,sedang,6147517529.0,11.0,9.0,11.0,607.0,WRPH,Call,Todd Lozano
7088107621596918,Drs. Kezia Pratiwi,laki-laki,"Jawa Barat, 10-02-1995",28.0,"Jalan Ahmad Dahlan No. 9
Kota Administrasi Jakarta Selatan, BE 57039",57039,6.0,15.0,Menikah,Buruh,CV Nasyidah,+62-025-387-4965,0.0,10.0,3.0,1.0,1.0,Makassar,4.0,2.0,2.0,1.0,SMA,442214880.0,kalem,5281095166.0,6.0,8.0,8.0,547.0,WRPH,Digital,Erin Peters
9856442981822894,Cici Mahendra,perempuan,"Bengkulu, 01-01-1964",59.0,"Jalan Ciwastra No. 5
Gorontalo, Maluku 31485",31485,17.0,19.0,Cerai hidup,Pengusaha,UD Purwanti,+62 (35) 708 0335,0.0,0.0,0.0,0.0,0.0,Tangerang,6.0,3.0,3.0,2.0,D3,754421768.0,sedang,9060403389.0,17.0,9.0,17.0,693.0,RTPA,Visit,Angela Woods
6413717379245003,Satya Mulyani,perempuan,"Sulawesi Selatan, 30-04-1974",49.0,"Jalan H.J Maemunah No. 732
Pekalongan, Sulawesi Selatan 57012",57012,4.0,11.0,Cerai hidup,Buruh,CV Aryani (Persero) Tbk,+62 (045) 440-8324,5.0,8.0,2.0,1.0,0.0,Bekasi,2.0,2.0,2.0,1.0,SMA,535772881.0,kalem,5423799302.0,7.0,9.0,8.0,580.0,DISC,Digital,Sarah Wilson
3308596532344599,"Darijan Santoso, M.TI.",laki-laki,"Jawa Barat, 28-02-1984",39.0,"Jalan Dr. Djunjunan No. 8
Bitung, KS 73824",73824,18.0,3.0,Cerai mati,Pegawai Swasta,CV Uwais Namaga (Persero) Tbk,+62-496-505-1113,10.0,4.0,5.0,1.0,1.0,Semarang,2.0,2.0,2.0,1.0,D3,463110721.0,kalem,3957658347.0,10.0,9.0,8.0,544.0,OTHR,Digital,David Riddle
3569498778316919,Umi Mustofa,perempuan,"Maluku, 25-02-1993",30.0,"Gg. Setiabudhi No. 293
Solok, ST 42149",42149,20.0,16.0,Cerai hidup,Pegawai Negeri,PD Wastuti,+62 (60) 723-5688,10.0,8.0,2.0,1.0,0.0,Padang,3.0,2.0,3.0,1.0,D3,603613325.0,sedang,6350474923.0,12.0,9.0,9.0,708.0,WRPH,Call,Jacob Walker
5301577949295458,Sutan Bagus Kusumo,perempuan,"Kalimantan Utara, 17-12-1979",44.0,"Jalan Yos Sudarso No. 493
Palangkaraya, Bengkulu 26938",26938,5.0,13.0,Cerai hidup,Pengusaha,CV Rajata Laksita Tbk,+62 (339) 661-6698,20.0,10.0,2.0,0.0,0.0,Surabaya,4.0,2.0,3.0,2.0,SMA,580235990.0,sedang,6370684932.0,12.0,9.0,11.0,652.0,MUPD,Digital,Todd Lozano
8188948409919548,Ayu Waskita,perempuan,"Kalimantan Timur, 17-08-1962",61.0,"Jalan M.T Haryono No. 6
Parepare, BB 63719",63719,4.0,1.0,Belum menikah,Pegawai Swasta,PT Manullang Adriansyah (Persero) Tbk,+62 (013) 303-4515,20.0,10.0,4.0,0.0,0.0,Samarinda,3.0,1.0,2.0,1.0,SMA,568731236.0,kalem,4471018696.0,10.0,9.0,9.0,442.0,DISP,Call,Sean Harper
5014573626595264,R. Adikara Hastuti,laki-laki,"Jawa Timur, 30-11-1967",56.0,"Jalan Jend. A. Yani No. 70
Salatiga, ST 74381",74381,5.0,20.0,Belum menikah,Pegawai Swasta,Perum Sinaga Winarno Tbk,+62 (142) 018-1125,10.0,8.0,2.0,1.0,0.0,Bogor,3.0,3.0,2.0,1.0,D3,578928020.0,sedang,5886613892.0,11.0,9.0,11.0,603.0,INCO,Call,Dr. Lee Torres
4385067988401040,Fitriani Andriani,laki-laki,"DKI Jakarta, 06-12-1985",38.0,"Jl. Laswi No. 96
Ambon, NB 67771",67771,20.0,1.0,Cerai mati,Buruh,PT Pranowo Saragih Tbk,+62 (091) 051-2017,15.0,4.0,0.0,0.0,0.0,Malang,2.0,2.0,2.0,1.0,SMA,462172297.0,kalem,3306461705.0,8.0,8.0,9.0,522.0,CBLT,Digital,David Peck
7476417958836697,Eka Puspita,laki-laki,"Nusa Tenggara Barat, 19-10-1993",30.0,"Gg. Pasir Koja No. 44
Tegal, Kepulauan Riau 40202",40202,18.0,2.0,Cerai mati,Buruh,Perum Wijaya,+62-852-034-4605,20.0,8.0,4.0,1.0,0.0,Balikpapan,4.0,2.0,2.0,1.0,SMA,713452082.0,kalem,5000432080.0,13.0,9.0,10.0,556.0,MUPD,Call,Victoria Blair
3025408102433495,Citra Mulyani,perempuan,"Banten, 17-10-1968",55.0,"Jalan Merdeka No. 58
Serang, SU 70995",70995,2.0,13.0,Cerai hidup,Pengusaha,CV Sitompul Tbk,+62 (075) 445-9915,5.0,4.0,2.0,0.0,0.0,Yogyakarta,5.0,3.0,3.0,2.0,S1,565960945.0,sedang,6143569224.0,12.0,9.0,16.0,569.0,HUPD,Call,Anthony Williams
9299973956068048,dr. Candra Zulkarnain,laki-laki,"Papua Barat, 11-01-1995",28.0,"Jalan Gegerkalong Hilir No. 7
Bekasi, JT 16297",16297,7.0,4.0,Belum menikah,Pegawai Swasta,UD Mandala Dongoran Tbk,+62 (987) 588-3711,0.0,6.0,0.0,0.0,0.0,Samarinda,5.0,3.0,3.0,2.0,S1,695174251.0,sedang,6730310726.0,15.0,9.0,14.0,682.0,FDBK,Call,Monica Bright
3724599895163929,"Nadine Hakim, M.M.",laki-laki,"DI Yogyakarta, 21-05-1968",55.0,"Gg. Yos Sudarso No. 82
Tangerang Selatan, Papua Barat 25779",25779,4.0,4.0,Cerai hidup,Pegawai Negeri,CV Rajasa (Persero) Tbk,+62 (0440) 669-0924,0.0,2.0,5.0,0.0,0.0,Padang,3.0,2.0,1.0,1.0,SMA,432374805.0,kalem,4477689822.0,8.0,8.0,6.0,537.0,DISP,Digital,Dylan Taylor
9737208259676412,Nyana Farida,perempuan,"Kepulauan Bangka Belitung, 31-01-1998",25.0,"Gg. Gardujati No. 686
Payakumbuh, Kalimantan Timur 53420",53420,14.0,15.0,Cerai hidup,Buruh,Perum Zulaika Gunawan,+62-222-235-1542,10.0,8.0,2.0,0.0,0.0,Balikpapan,4.0,1.0,2.0,1.0,D3,472748345.0,kalem,3372580451.0,8.0,8.0,6.0,528.0,DISP,Digital,Colleen Lawrence
4542572635799681,"Hj. Hani Prasasta, S.Farm",laki-laki,"Kalimantan Selatan, 15-01-1982",41.0,"Gang BKR No. 32
Cirebon, Kalimantan Barat 65017",65017,17.0,5.0,Belum menikah,Pegawai Swasta,CV Mahendra (Persero) Tbk,+62-72-873-6908,20.0,0.0,0.0,0.0,0.0,Surabaya,2.0,1.0,1.0,0.0,SMP,347299298.0,kalem,2521214532.0,10.0,8.0,5.0,558.0,PTPR,Digital,Ashley Ponce
2333329503200140,Siska Agustina,perempuan,"Kalimantan Timur, 22-02-1972",51.0,"Jl. Dr. Djunjunan No. 6
Kupang, SU 62373",62373,7.0,16.0,Cerai hidup,Profesional,UD Puspasari Hardiansyah Tbk,+62 (29) 143 0367,10.0,4.0,5.0,0.0,0.0,Balikpapan,4.0,2.0,2.0,1.0,D3,682839553.0,sedang,5705574876.0,14.0,9.0,11.0,646.0,INCO,Call,Taylor Long
3533193549343292,Cinthia Ramadan,laki-laki,"Kalimantan Utara, 23-08-1975",48.0,"Gg. Cikutra Barat No. 20
Sabang, Papua 28172",28172,7.0,16.0,Cerai mati,Profesional,UD Mayasari Tbk,+62 (0871) 706 8772,20.0,2.0,2.0,1.0,0.0,Banjarmasin,3.0,2.0,2.0,1.0,D3,546900065.0,kalem,4272229386.0,9.0,8.0,9.0,620.0,INCO,Digital,Mary Williams
8041571935342238,Amelia Winarno,laki-laki,"Sumatera Barat, 27-12-1986",37.0,"Jalan Erlangga No. 23
Banjarbaru, Jawa Timur 52559",52559,4.0,14.0,Menikah,Pegawai Swasta,PD Maulana Prakasa Tbk,+62 (030) 716 7849,20.0,2.0,1.0,0.0,0.0,Padang,4.0,2.0,3.0,1.0,D3,544095192.0,kalem,5136886262.0,12.0,9.0,12.0,526.0,INCO,Call,Tracy Park
2568723124238472,Farah Melani,laki-laki,"Sulawesi Tenggara, 17-08-1994",29.0,"Gg. Kiaracondong No. 54
Mojokerto, Bali 83490",83490,13.0,15.0,Cerai hidup,Pegawai Negeri,UD Winarno Tbk,+62 (286) 435-9141,15.0,10.0,5.0,1.0,1.0,Denpasar,5.0,4.0,3.0,2.0,S1,728148685.0,sedang,8763338797.0,14.0,9.0,17.0,734.0,FDBK,Call,Steven Ryan
5522686759765555,"R. Ida Narpati, M.Kom.",perempuan,"Banten, 10-12-1967",56.0,"Jalan Siliwangi No. 029
Subulussalam, Nusa Tenggara Timur 07060",7060,17.0,17.0,Cerai mati,Pengusaha,CV Halim Gunarto,+62 (962) 425 0696,5.0,8.0,4.0,1.0,0.0,Padang,2.0,1.0,1.0,0.0,SMP,294845175.0,kalem,3291607114.0,3.0,8.0,6.0,475.0,ATPU,Digital,Jonathan Ferguson
6634651677640447,Harimurti Napitupulu,perempuan,"Gorontalo, 20-08-1999",24.0,"Jalan Jayawijaya No. 34
Bogor, SR 65697",65697,19.0,17.0,Cerai mati,Profesional,CV Adriansyah Anggriawan (Persero) Tbk,+62 (024) 935 9361,5.0,8.0,1.0,1.0,0.0,Bekasi,3.0,2.0,1.0,1.0,SMA,519502648.0,kalem,3448796696.0,12.0,8.0,6.0,571.0,INCO,Digital,Bradley Norris
9772706831385356,"Tgk. Bala Mulyani, S.Sos",perempuan,"Kepulauan Riau, 06-12-1967",56.0,"Gang Raya Ujungberung No. 26
Padang, KB 13340",13340,10.0,19.0,Menikah,Pegawai Negeri,UD Andriani,+62 (082) 357-9427,10.0,2.0,5.0,1.0,1.0,Medan,4.0,3.0,2.0,1.0,D3,562407817.0,sedang,7177869957.0,14.0,9.0,11.0,587.0,WRPH,Call,Brenda Campbell
3640822579049666,Fitria Budiyanto,perempuan,"Maluku Utara, 17-01-1976",47.0,"Jalan Lembong No. 61
Cilegon, Kalimantan Tengah 76565",76565,17.0,8.0,Menikah,Buruh,PT Winarno,+62-0668-191-9105,20.0,8.0,4.0,1.0,1.0,Makassar,2.0,2.0,2.0,1.0,D3,576493457.0,kalem,3969989643.0,11.0,8.0,7.0,579.0,DISP,Digital,Fred Cook
4118186211949172,Kayla Simanjuntak,laki-laki,"DKI Jakarta, 29-03-1968",55.0,"Jl. M.H Thamrin No. 7
Kota Administrasi Jakarta Timur, JT 56312",56312,19.0,11.0,Cerai hidup,Pengusaha,Perum Firmansyah Nababan (Persero) Tbk,+62-471-856-4892,15.0,0.0,0.0,0.0,0.0,Batam,2.0,2.0,2.0,1.0,D3,517930787.0,sedang,6095387065.0,9.0,9.0,10.0,649.0,INCO,Digital,Erin Harris
2397571053971778,"Dr. Aurora Sinaga, S.Pt",laki-laki,"Sulawesi Barat, 14-07-1965",58.0,"Gang Dipenogoro No. 573
Sabang, SN 59159",59159,14.0,3.0,Cerai mati,Pegawai Swasta,PD Sitompul,+62-099-207-9009,10.0,0.0,0.0,0.0,0.0,Batam,4.0,3.0,2.0,1.0,S1,767778543.0,sedang,7908180697.0,12.0,9.0,10.0,706.0,DISC,Call,Laura Cox
4802301472676984,"Rini Wibisono, S.Sos",perempuan,"DI Yogyakarta, 22-01-1968",55.0,"Jl. Ronggowarsito No. 61
Magelang, Gorontalo 35118",35118,20.0,4.0,Cerai hidup,Buruh,Perum Megantara,+62-067-232-0838,10.0,10.0,3.0,1.0,0.0,Medan,3.0,3.0,2.0,1.0,SMA,526976238.0,sedang,6053141735.0,10.0,8.0,7.0,648.0,INCO,Call,Gabrielle Ryan
4255602922903689,"Diah Haryanto, M.TI.",laki-laki,"Riau, 13-11-1992",31.0,"Jalan Ahmad Yani No. 020
Madiun, KI 25389",25389,5.0,6.0,Cerai hidup,Profesional,PD Wibowo Latupono Tbk,+62 (538) 325 4256,20.0,8.0,0.0,0.0,0.0,Denpasar,4.0,3.0,3.0,2.0,D3,593160051.0,sedang,5913507338.0,14.0,9.0,13.0,651.0,MUPD,Call,Steven Ryan
6184886575255396,"dr. Usyi Dabukke, S.E.I",laki-laki,"Nusa Tenggara Timur, 07-08-1999",24.0,"Gang Kebonjati No. 897
Bima, Kalimantan Timur 60747",60747,2.0,14.0,Belum menikah,Pengusaha,PT Agustina (Persero) Tbk,+62 (090) 932-6099,10.0,2.0,4.0,1.0,0.0,Medan,2.0,2.0,1.0,1.0,SMA,453097494.0,kalem,3519599193.0,9.0,8.0,6.0,534.0,ATPU,Digital,Joseph Vasquez
6219456155853194,"Gantar Siregar, S.Kom",laki-laki,"Sulawesi Tengah, 02-07-1987",36.0,"Jalan Tubagus Ismail No. 67
Banjarmasin, Jawa Tengah 94841",94841,14.0,12.0,Belum menikah,Buruh,Perum Wijayanti Halim,+62-0745-368-3582,10.0,8.0,5.0,1.0,0.0,Balikpapan,4.0,4.0,3.0,1.0,D3,503902985.0,sedang,6396386462.0,12.0,9.0,16.0,606.0,INCO,Call,Mrs. Cheryl Wright MD
6104610924397835,Garan Thamrin,laki-laki,"Kalimantan Selatan, 07-06-1973",50.0,"Gg. Kiaracondong No. 602
Tangerang, JB 89325",89325,19.0,7.0,Belum menikah,Pegawai Swasta,UD Kusumo Nasyidah Tbk,+62 (182) 535 4048,20.0,6.0,0.0,0.0,0.0,Bogor,1.0,1.0,1.0,1.0,SMP,420711556.0,kalem,4277235700.0,7.0,8.0,4.0,457.0,ATPU,Digital,Dana Mitchell
8750340398636012,dr. Cinthia Maheswara,laki-laki,"Sumatera Selatan, 29-11-1974",49.0,"Gang KH Amin Jasuta No. 8
Palopo, SU 14887",14887,7.0,12.0,Cerai hidup,Pegawai Swasta,UD Saptono Andriani,+62 (13) 701-3548,0.0,6.0,0.0,0.0,0.0,Tangerang,5.0,3.0,3.0,1.0,S1,752166815.0,sedang,6210944913.0,14.0,9.0,13.0,703.0,WUPD,Call,William Rivera III
9389788482073642,Respati Lailasari,laki-laki,"Lampung, 31-03-1968",55.0,"Gg. BKR No. 46
Pasuruan, MU 60924",60924,10.0,1.0,Menikah,Pegawai Negeri,CV Lestari Rahayu,+62 (0006) 603-4193,15.0,10.0,5.0,0.0,0.0,Malang,3.0,2.0,3.0,1.0,D3,622168062.0,sedang,5070964010.0,14.0,9.0,11.0,628.0,INCO,Digital,Christopher Washington
1728667041067723,Ayu Halimah,perempuan,"Maluku, 14-10-1992",31.0,"Jl. Pacuan Kuda No. 267
Sawahlunto, Kepulauan Bangka Belitung 82178",82178,2.0,18.0,Cerai hidup,Buruh,Perum Mulyani Andriani Tbk,+62 (081) 665 1779,0.0,10.0,2.0,1.0,0.0,Medan,3.0,2.0,2.0,1.0,SMA,469443146.0,kalem,3783424631.0,12.0,8.0,5.0,549.0,WRPH,Digital,Vincent Daniel
8036929407579055,"Puti Yulia Firmansyah, S.IP",laki-laki,"Kalimantan Selatan, 06-06-1972",51.0,"Gg. Laswi No. 27
Sukabumi, Kalimantan Timur 56454",56454,13.0,13.0,Cerai hidup,Pegawai Negeri,UD Novitasari,+62 (396) 304 1620,15.0,2.0,0.0,0.0,0.0,Makassar,4.0,4.0,2.0,1.0,S1,814006998.0,sedang,7728275621.0,17.0,9.0,13.0,704.0,HUPD,Call,Charles Ferrell
2953380606645250,R. Hilda Rajasa,laki-laki,"Maluku Utara, 04-11-1976",47.0,"Gang Erlangga No. 3
Tomohon, Sumatera Barat 89890",89890,10.0,14.0,Cerai hidup,Pegawai Swasta,Perum Permadi Lailasari,+62 (027) 034 1442,0.0,2.0,1.0,1.0,1.0,Samarinda,4.0,3.0,3.0,1.0,S1,633301711.0,sedang,7141119873.0,13.0,9.0,10.0,694.0,DISC,Call,Monica Bright
5543611346272065,"Drs. Teguh Nugroho, S.H.",perempuan,"Nusa Tenggara Barat, 21-01-1960",63.0,"Jl. S. Parman No. 496
Batam, KS 58048",58048,20.0,6.0,Cerai mati,Pengusaha,CV Prayoga Thamrin,+62 (16) 322-8345,20.0,8.0,4.0,1.0,0.0,Tangerang,1.0,1.0,1.0,0.0,SMP,357030621.0,kalem,2299018194.0,5.0,8.0,2.0,466.0,NOAN,Digital,Anthony Walter
9916310001574401,Cager Tamba,perempuan,"Sulawesi Selatan, 18-12-1964",59.0,"Jl. Siliwangi No. 91
Metro, SU 53113",53113,5.0,4.0,Cerai mati,Buruh,PD Manullang Pradipta,+62-01-163-7044,0.0,8.0,3.0,0.0,0.0,Yogyakarta,3.0,3.0,3.0,1.0,D3,601803591.0,sedang,6801257819.0,11.0,9.0,11.0,599.0,WRPH,Call,Sydney Farley
3047466811618701,Maria Natsir,perempuan,"Jawa Tengah, 04-06-1978",45.0,"Gang Stasiun Wonokromo No. 61
Mojokerto, Papua Barat 10147",10147,12.0,14.0,Menikah,Buruh,UD Namaga Kuswoyo,+62 (0511) 967 9590,20.0,10.0,2.0,0.0,0.0,Padang,2.0,2.0,2.0,1.0,SMA,431796285.0,kalem,5105467353.0,10.0,9.0,11.0,444.0,PTPR,Digital,Steven Alvarado
2691632775008711,Purwanto Mangunsong,laki-laki,"Riau, 08-06-1990",33.0,"Gang Rajawali Barat No. 046
Jambi, PB 72086",72086,5.0,9.0,Belum menikah,Profesional,CV Nashiruddin,+62-004-509-0223,15.0,6.0,2.0,0.0,0.0,Bandung,4.0,2.0,2.0,1.0,D3,446235121.0,sedang,5714219185.0,11.0,8.0,8.0,572.0,WRPH,Digital,Rachel Saunders
1743344053930644,"Lamar Budiyanto, S.T.",laki-laki,"Jawa Tengah, 16-09-1991",32.0,"Gang Jamika No. 99
Meulaboh, Kalimantan Selatan 26255",26255,5.0,2.0,Cerai hidup,Pegawai Swasta,Perum Riyanti Firgantoro Tbk,+62 (971) 915 4020,10.0,0.0,0.0,0.0,0.0,Bandung,3.0,2.0,2.0,1.0,D3,520787407.0,kalem,2686131274.0,10.0,9.0,11.0,563.0,PTPR,Digital,Jacqueline Rose
1697974383654830,T. Satya Latupono,perempuan,"Sulawesi Utara, 12-04-1974",49.0,"Jl. Peta No. 558
Bengkulu, LA 99793",99793,9.0,12.0,Belum menikah,Pegawai Negeri,UD Prakasa Halim,+62 (42) 557-2512,10.0,8.0,2.0,0.0,0.0,Bogor,3.0,1.0,2.0,1.0,D3,490888744.0,kalem,4594418222.0,9.0,8.0,12.0,484.0,OTHR,Call,Paul Jimenez
6637533793986493,Ami Maryati,laki-laki,"Banten, 10-04-1978",45.0,"Jalan Jend. Sudirman No. 929
Cilegon, SU 31034",31034,6.0,15.0,Belum menikah,Profesional,PD Kuswandari Sudiati,+62 (063) 601-1766,20.0,8.0,0.0,0.0,0.0,Palembang,4.0,1.0,2.0,1.0,D3,652428446.0,sedang,6040338843.0,10.0,9.0,9.0,555.0,PTPR,Call,Isaac Dunn
2754524869792534,Aurora Lazuardi,laki-laki,"Kalimantan Selatan, 31-05-1992",31.0,"Jalan Surapati No. 4
Sawahlunto, Bengkulu 31139",31139,16.0,5.0,Cerai mati,Profesional,PD Fujiati,+62 (006) 679 4478,5.0,8.0,4.0,1.0,0.0,Surabaya,2.0,1.0,1.0,0.0,SMP,443068014.0,kalem,3904620507.0,10.0,8.0,7.0,552.0,OTHR,Digital,Sharon Fitzgerald
2410200428307190,Dewi Rahayu,laki-laki,"Sulawesi Tengah, 22-02-1986",37.0,"Jl. Moch. Toha No. 25
Cimahi, DKI Jakarta 36653",36653,11.0,19.0,Belum menikah,Pegawai Swasta,PD Hassanah Nasyidah Tbk,+62 (0118) 833-1072,20.0,2.0,2.0,0.0,0.0,Bekasi,3.0,2.0,2.0,1.0,SMA,451990268.0,sedang,4534982927.0,8.0,8.0,10.0,596.0,PTPR,Digital,Heather Velez
6381813995177581,Zelaya Prasetyo,laki-laki,"Nusa Tenggara Timur, 20-06-1969",54.0,"Jl. Astana Anyar No. 9
Malang, Sulawesi Tengah 12033",12033,11.0,9.0,Menikah,Profesional,Perum Agustina Salahudin,+62 (612) 901 3660,10.0,4.0,5.0,1.0,1.0,Surabaya,4.0,2.0,2.0,1.0,SMA,462985666.0,sedang,4999907091.0,10.0,8.0,8.0,634.0,DISC,Call,Eric Love
7997375169549916,"Virman Habibi, S.I.Kom",perempuan,"Sumatera Utara, 27-01-1992",31.0,"Gang Rajiman No. 8
Yogyakarta, DI Yogyakarta 82591",82591,7.0,10.0,Cerai hidup,Pegawai Negeri,UD Uyainah (Persero) Tbk,+62-077-507-1384,20.0,10.0,3.0,0.0,0.0,Denpasar,4.0,2.0,2.0,1.0,S1,641836288.0,kalem,6006268510.0,14.0,9.0,12.0,647.0,DISC,Call,Heather Guerra
7601699139578140,"Makuta Zulkarnain, S.Gz",laki-laki,"Kepulauan Riau, 05-07-1995",28.0,"Gg. Suryakencana No. 11
Sibolga, MU 54615",54615,7.0,20.0,Cerai hidup,Pegawai Swasta,Perum Fujiati Haryanto (Persero) Tbk,+62-0797-682-8009,5.0,4.0,5.0,1.0,1.0,Yogyakarta,6.0,3.0,3.0,2.0,S1,680397308.0,sedang,6248376458.0,14.0,9.0,15.0,724.0,MUPD,Call,Stephen Lee
8896237757232000,"Ira Nurdiyanti, S.Ked",perempuan,"Sulawesi Utara, 05-02-1960",63.0,"Jalan Ahmad Dahlan No. 126
Ternate, LA 62871",62871,20.0,13.0,Menikah,Profesional,Perum Suwarno,+62 (494) 030-3815,15.0,8.0,3.0,1.0,1.0,Bekasi,3.0,3.0,3.0,1.0,D3,542900034.0,kalem,5094943682.0,10.0,9.0,9.0,608.0,WRPH,Digital,Jill Clayton
6808988848903857,"R. Gangsa Sihotang, M.Farm",perempuan,"Kalimantan Selatan, 31-03-1989",34.0,"Jalan Astana Anyar No. 88
Tebingtinggi, Sumatera Barat 21858",21858,16.0,1.0,Cerai hidup,Pegawai Negeri,PT Prabowo Hutasoit (Persero) Tbk,+62 (0014) 936-0528,20.0,6.0,3.0,1.0,0.0,Padang,4.0,3.0,3.0,1.0,D3,613234640.0,sedang,6399438226.0,12.0,9.0,12.0,653.0,HUPD,Call,Jacob Walker
4315761915279718,Lalita Dabukke,perempuan,"Sulawesi Utara, 10-08-1976",47.0,"Jalan Tebet Barat Dalam No. 40
Bekasi, SU 33352",33352,14.0,1.0,Belum menikah,Buruh,PD Pratiwi,+62-028-400-8772,10.0,8.0,0.0,0.0,0.0,Bandung,4.0,2.0,2.0,1.0,D3,579183771.0,sedang,5657370580.0,11.0,9.0,13.0,600.0,PTPR,Call,Eric Chan
9413150634841485,Melinda Winarno,perempuan,"Lampung, 22-05-1960",63.0,"Jl. Dipenogoro No. 96
Solok, LA 66870",66870,19.0,10.0,Cerai hidup,Pegawai Negeri,UD Hartati,+62 (0607) 709-0891,0.0,6.0,3.0,0.0,0.0,Tangerang,3.0,3.0,3.0,1.0,D3,568996407.0,kalem,6251237231.0,11.0,9.0,12.0,559.0,HUPD,Call,Anthony Walter
