debtor_nik,payment_history_1,payment_history_2,payment_history_3,payment_history_4,payment_history_5,payment_history_6,payment_history_7,payment_history_8,payment_history_9,payment_history_10,payment_history_11,payment_history_12,limit_ball,bill_amount,payment_amount,default_payment_next_month
8364083015018013,-2,-1,-1,-1,-2,-1,-1,-1,-2,-2,-1,-1,10717785,5941208,2974052,0
8546488053882689,-2,-2,-2,-1,-2,-2,-1,-2,-1,-2,-1,-3,5813250,3601435,4300548,0
7516434299322165,-2,-2,-1,-2,-1,-1,-1,-1,-1,-2,-1,-1,8599893,5472712,5198684,0
4250779184263822,-1,-1,-1,0,0,-1,-2,-1,0,-1,0,0,9204795,4027073,4942015,0
8349385798762273,1,1,0,1,1,1,1,0,0,1,1,0,13215468,5441535,5735650,1
9612437884606644,0,0,-1,0,1,1,0,0,-1,0,-1,0,10648405,5348260,5650866,1
9320767543723012,1,0,-1,0,2,0,0,1,1,1,0,1,10174560,4690153,6650900,1
6655159925938106,-1,-1,-1,0,1,0,0,-1,0,0,0,-1,9899330,4380670,5311263,1
1768651123308996,1,1,1,1,1,1,1,1,0,1,0,1,13655177,6174428,6617297,1
8696225842468014,0,0,0,0,-1,-1,-1,0,1,0,0,0,8499833,4227692,5984103,0
4438328122260691,0,0,-1,0,1,1,1,1,0,0,0,0,10017996,6556100,5247933,1
8409277840653470,-1,-2,-2,-1,-1,0,-1,-1,-1,0,-2,0,10168231,3631816,4117631,0
6895295538711955,-1,-1,-2,-1,-1,-1,-2,-1,-1,-1,0,0,10223231,4101353,2326919,0
1621058942599793,-1,1,-1,-1,-1,-1,0,-1,-1,-1,1,0,10059084,5745365,4035327,1
2830785340751464,-1,-1,-1,-1,-1,0,0,-1,-2,0,-1,0,9146434,3772809,4321522,0
1547942416025767,0,0,-1,-1,-1,0,0,0,-1,-1,0,0,9915385,4864087,4748579,1
5893995062854716,-2,-1,-3,-1,-1,-1,-1,-1,-1,-1,0,-1,6004244,5063495,4614989,0
2046286888667584,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8518199,4919533,5262051,0
6010802342326426,1,1,0,1,2,0,1,-1,0,1,1,1,13354853,5733567,5271916,1
7613991136795977,1,1,1,-1,0,1,0,0,0,0,0,1,13268152,6310722,5813032,1
6240920255746872,-2,-2,-1,-1,-2,-2,-2,-1,-1,-2,-2,-2,8547270,3358193,3264680,0
1970126848289755,-1,-1,-1,-2,-1,-2,-2,-2,-1,-2,-2,-2,5994749,4032075,4456039,0
6428458788916780,-1,-2,-1,-2,-1,-2,-1,-1,-1,0,-2,-1,7173924,3606387,4291917,0
7994873869603999,0,0,0,-1,-1,-1,-1,-1,1,0,0,0,10357745,5199832,5725550,0
8680055834173525,0,0,0,1,0,0,1,1,0,0,0,0,12589992,6389298,5465758,1
5528017751563182,-2,-1,-2,-2,-1,-2,-2,-1,-2,-1,-1,-1,8734526,2487287,2916433,0
6014612178714152,0,0,0,0,0,0,0,-1,0,-1,0,0,12576398,6401996,5741888,0
5949404488412464,-1,-1,-1,-1,-2,-1,0,-1,-2,0,0,-1,10239759,3489146,4460153,0
3787436766037714,-1,0,0,0,-1,0,-1,0,0,0,0,-1,10219196,5934612,6453657,0
7590753429134140,1,0,1,0,0,0,1,1,1,1,0,1,10352382,7066142,6421029,1
3231015783827613,-2,-2,-1,-1,-1,-2,-2,-1,0,-2,-2,-2,6871106,3316871,3986960,0
4738809418641706,-1,-1,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,7288889,3121344,2185723,0
4913808689112564,-1,-1,-1,-1,-1,-1,0,0,-1,0,0,0,9004205,3296230,4460803,1
1412203256821114,-1,-1,0,-1,0,-2,-1,-1,0,-2,0,0,10482139,5433626,3703061,0
7882627992440420,0,0,0,-1,0,1,-1,0,-1,0,-1,0,9825417,5216281,5608228,0
4912320676122096,1,1,1,2,0,1,1,0,1,1,1,0,12678821,6493436,6372543,1
6045158780684563,-3,-1,-2,-2,-2,-2,-2,-3,-1,-3,-3,-2,3726648,3548143,1732060,0
3578531640808264,1,0,0,0,1,0,0,1,0,1,1,0,9996145,4965597,5591328,1
9270174379537106,-3,-3,-2,-3,-3,-3,-3,-3,-3,-2,-2,-2,6749768,1467979,180065,0
5318768149961360,-2,-1,-2,-2,-2,-2,-2,-3,-1,-1,0,-2,5230761,3877551,3782432,0
2819695958631039,0,0,0,0,-1,0,0,0,-1,0,0,-1,11324241,4003953,4020640,1
1147790503793648,-1,-1,0,-2,0,-2,-2,0,0,-1,-1,-1,7166727,4309950,2672636,1
6723037718113539,-1,1,0,1,0,1,-1,0,2,1,-1,1,13476932,5801778,8600512,0
1210799390628964,-1,-1,0,-1,-2,-1,-1,0,0,0,0,-1,11666368,5936003,6314529,0
4651955191142884,0,1,1,1,0,1,0,0,1,0,1,0,11250562,6269228,6648755,1
6257765295361405,0,-1,-1,0,0,0,0,1,0,0,-1,1,15139488,4191045,5877567,0
9113979121834440,1,1,1,1,1,1,-1,2,0,1,1,1,15732789,6085314,7446332,1
1395411186907163,0,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,9539861,4329803,5120301,1
3842951490331844,-1,-1,-1,-2,-1,-2,-1,-1,-1,-2,-1,-1,9219731,5033540,3372438,1
7195766504004491,-1,1,0,0,0,0,0,-2,1,0,0,0,8317960,6434190,6518459,0
1994780316127824,0,-1,-1,-2,-1,0,-2,1,0,0,-1,0,7842057,5486764,4156518,0
6240064817790034,-2,-2,-2,-2,-1,-1,-1,-1,-2,-1,-2,-2,7453951,2838387,2916524,0
1929701925631047,-1,0,0,-1,-1,0,-1,0,-2,-1,0,0,11689087,6817736,4884500,0
9402656980001408,-1,0,0,0,0,-1,-1,-1,0,0,0,0,10067364,5101903,5427265,1
8747806990790543,-1,-1,0,-1,-1,-1,-1,-1,-2,-2,-1,-2,11374303,6375237,5189289,0
8012207490614507,1,0,0,1,0,1,0,0,1,0,-1,-1,8853412,6281876,6733589,1
8304269048486975,-1,-1,-2,-1,-1,0,-1,-1,0,-1,-2,0,7701877,2508918,4014610,0
1265116650317130,1,1,1,1,1,1,1,1,1,1,0,1,15398269,6584858,6549451,1
2714210854830226,1,1,1,1,2,1,1,1,2,1,1,0,14414486,6791616,7349853,1
5364828019231203,0,0,1,1,0,0,0,0,0,0,0,0,14250547,5510160,6467195,0
4189205418531267,0,0,-1,-1,-1,0,0,0,-1,-1,-1,0,10285627,5200641,4903590,0
4038754840032639,-1,-1,-1,-1,-1,0,-1,-1,-2,-2,-1,-2,9136322,6393641,3984131,0
9960508293501624,0,-2,-2,-2,-1,-2,-1,-2,-1,-2,-2,-1,9082032,3067727,2510604,0
2109998496797584,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,-2,-2,7111727,3425058,3959642,0
3089226526314733,-2,0,-1,0,0,-1,0,0,0,-1,0,-1,10638965,5180238,4713132,1
5865168171110783,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-1,-1,9896480,2881857,3764579,0
3794328303657588,1,2,0,1,1,2,1,1,0,2,1,1,13378155,7040970,8220250,1
1319093425854382,-1,-1,-1,0,-1,-1,0,-1,-1,-1,0,0,11285646,4486852,4238168,0
8353957448516465,2,1,1,1,1,3,2,2,1,2,1,2,14696828,7817216,8092453,1
2557112130038406,-1,-1,-1,-1,0,-2,-1,-1,-1,0,-1,0,10901092,3333257,4564573,0
4182882432477445,0,1,1,1,1,1,0,-1,-1,0,0,-2,13485617,6716130,6757124,0
7609188063768363,-2,-2,-2,-3,-2,-2,-3,-2,-2,-2,-3,-2,50000,3095255,2873062,0
9090880323757402,-2,-1,0,0,-2,-2,-1,-2,1,-1,0,0,9515471,5485098,3684827,0
5409303671403354,0,0,0,0,-1,0,0,-1,0,0,-1,0,11986560,4572663,4336038,0
6743703003036879,0,-1,-1,0,0,0,0,0,0,-1,0,0,10898611,4783678,3871404,1
9269205519964472,1,0,1,0,0,0,1,0,0,0,1,0,13219445,6456604,4765403,1
6048415653548039,0,0,1,0,1,1,1,0,1,0,-1,0,13301951,7005063,6593215,1
5477450968079707,1,0,1,1,1,0,0,0,0,0,0,0,14067627,6059576,7090165,1
7144410859030873,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,9867567,5050375,4211904,0
8744998641982302,-1,-2,-1,-1,0,-1,-1,0,-1,-1,-1,0,11782066,5041119,3690639,0
2144357247504891,-1,0,-2,0,-1,1,0,0,-1,0,0,0,9032604,4969494,5547047,0
1999370817564628,1,0,1,0,1,1,0,0,0,0,-1,0,11981728,5959613,6327310,0
3239066369782696,-1,-1,-1,-2,0,0,-1,0,-1,-1,-2,-1,9751127,5854516,4375201,0
5785938865191656,0,-1,-1,-1,-1,0,-1,0,-1,0,-1,-1,10855918,4431282,3905761,0
4181520097991917,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,7851006,3412583,5578386,0
4607938616633085,-1,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,10230797,4980493,4743094,0
7461190720289953,-1,0,-2,-1,-1,-1,0,-2,0,-1,0,-1,5837122,4691882,3996054,0
3733560169459126,0,0,0,-1,-1,0,-1,0,0,1,0,1,10772327,6224978,5304664,1
9731422968595118,0,0,1,-1,-2,0,0,0,0,0,-1,0,11062044,6546368,5079457,0
7417454795818800,-1,-1,0,1,0,0,-1,-1,0,-1,-1,-1,11053234,6411362,6442448,0
3911760987906676,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,9437214,5047926,6176364,0
9481270975265112,0,2,1,1,1,2,1,1,1,0,1,1,12209043,8979823,7052828,1
5237786573021548,1,1,1,0,1,1,0,1,0,1,2,0,13924695,6919412,6706305,1
8608111712553501,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-2,-1,9317104,3192620,4331620,0
7094225553971589,-1,0,-1,0,-1,1,0,0,0,1,0,0,9598512,3967111,4680964,0
2501044718757524,1,0,0,-1,0,1,0,2,1,0,0,0,12706740,6156358,6449516,1
7735822529555533,-2,-1,-1,-1,-1,-1,-1,-2,-1,-2,-2,-1,9228885,3343184,4898625,0
9246293924190304,-1,-2,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,5998409,3031064,2339093,0
4880610904303215,0,-2,-1,-2,-1,-1,-1,0,-2,-1,-1,-1,9684174,4078821,2977614,1
8287642418866650,0,0,-1,0,1,0,0,1,-1,0,-1,0,12344343,3921417,3226927,0
4035906530765639,-1,-3,-2,-2,-2,-2,-2,-1,-2,-2,-1,-1,6453614,2778189,2790194,0
8553363638347979,0,-1,-1,-2,-1,-1,-2,-1,0,0,0,0,9077324,4173323,5326920,0
4617574585247906,1,1,2,1,1,0,0,1,1,1,1,0,14267346,5833496,7549295,1
2020134503370306,-2,-2,-2,-2,-3,-2,-1,-2,-2,-2,-2,-3,4947162,1649439,3597193,0
4638415965406577,0,-1,0,0,-1,0,-1,-1,0,-1,-1,0,11485461,6632024,6241713,0
4362524245282037,-2,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,9958067,4637078,4774085,0
7449492951728631,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,7429268,3609984,5042158,0
8647423057168628,-1,-2,-2,-1,-1,-2,-1,-1,-1,-1,-2,-1,9976671,3062179,3355265,0
4726396735315317,-1,-1,-1,-1,-1,0,-2,-1,-1,-1,-1,-1,7980159,4129387,4408681,0
1707200898971900,1,0,1,1,1,1,1,1,0,1,0,0,14981087,4956665,5134821,1
6807135988407124,-1,0,-1,-1,-1,0,0,-1,0,1,-1,0,9173070,4716558,5111571,0
4870601989156959,0,-2,0,-1,-3,-2,0,-1,-2,-2,-2,-2,10452601,2989111,2231990,0
3734125884792912,1,0,1,1,1,1,1,1,1,1,1,1,15647677,7277320,6124385,1
3019008345765148,-2,0,-1,-1,-1,-1,-1,-1,-2,-1,-1,-2,6896401,4766501,2551392,0
4335247882314394,0,0,1,0,1,0,0,0,1,0,0,1,14805119,6125729,5703083,0
5521371111943906,0,-1,-1,-1,-1,0,0,0,-1,0,0,1,11646166,4999325,4617374,0
8821704509517581,0,-2,-2,-2,-1,-2,-1,-2,-1,-1,-1,-1,7354971,3227164,2471842,0
3459316886781920,1,-1,0,-1,0,0,0,0,-1,1,0,0,11898968,5363569,6092804,0
6794495585118153,0,1,0,0,0,1,0,1,0,0,1,1,11852609,8166148,7065016,0
8920170468242881,0,-2,0,0,-1,-1,0,-1,-1,-1,-2,-1,11756306,2942184,4391873,0
3346680581645991,-3,-3,-3,-3,-1,-3,-4,-3,-2,-1,-3,-2,4848520,1457246,2038825,0
3485331501758176,-1,1,0,0,0,0,0,0,-1,0,1,0,10570179,6385209,5113619,0
2614522093054420,0,-1,-1,-2,-1,-1,-1,0,-1,-1,0,0,8517557,4585613,4601534,1
3177569028193865,-1,0,0,0,0,0,-1,0,0,-1,1,1,11571405,7688583,5230517,1
6677124072521768,2,1,1,2,2,2,2,2,2,1,1,2,14981700,8040283,7834826,1
4537156049186908,0,0,0,-1,-1,0,1,0,-1,0,0,0,8126981,4748008,4352001,1
1623090960967320,2,0,1,-1,-1,0,0,1,1,0,0,0,10193368,5699392,5661473,0
9977872331247700,-1,0,-1,0,0,-1,0,-1,0,0,-1,0,12769093,5030795,5488151,0
8224998997320745,-1,-1,0,0,-1,-1,-1,-1,0,-1,-1,-2,10419371,4584633,5009344,0
2296617742301271,-1,-2,-1,-1,-1,-2,-1,0,-1,-1,-1,0,12153844,3773948,3849889,0
4370523186924103,-2,-2,-2,-1,-1,-1,-2,-2,-2,-2,-2,-2,8268429,3429474,2909935,0
9799259395057692,0,2,0,1,2,2,1,0,0,1,1,1,12019855,7695726,6888595,1
6746770648185996,-2,-1,-2,-1,-2,0,-1,-2,-2,-2,-1,-1,8001070,3526325,2922751,0
6387737505827111,0,-1,-1,-1,-1,0,0,-1,-1,0,-1,0,10324496,4869643,4739897,0
5399749182007384,-2,-2,0,-1,-2,-2,-2,-1,-1,-1,-1,-2,9654807,3783506,4065200,0
6406557255324982,0,0,0,1,1,0,1,0,0,1,0,0,11407461,4911877,6500037,0
7467890621209611,0,1,0,0,1,1,1,0,0,0,0,0,11627361,7411475,5773829,1
8544324705550201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7582500,4942036,4309812,0
6471076335384420,1,0,1,0,0,1,0,1,0,0,0,-1,13011657,6500142,7138826,1
1388566788243684,0,0,0,0,0,0,-1,-2,-1,-1,0,-1,10192254,5967782,5393307,0
5737588318546643,-1,0,0,1,0,0,1,1,0,0,0,1,13875307,6314630,6650303,0
6536077476066535,1,1,0,1,1,1,1,1,0,1,2,1,12656507,5939050,6723601,1
2497259432339276,1,2,2,1,1,1,1,1,2,1,1,2,16511753,8641017,7280788,1
2543932211964152,-1,0,0,0,0,0,0,0,0,-1,-1,1,12604888,5819070,4191597,0
8922895886205483,1,1,3,2,2,2,2,2,2,2,1,2,18374398,8772844,8769686,1
1275667947081225,-1,-1,0,-1,0,-1,-2,0,-1,0,0,0,12012724,5681009,6659629,0
5315426486774230,-1,0,0,0,0,0,0,0,-1,-1,0,-1,10805855,5830041,4640855,1
6963959239425725,0,0,1,-1,0,0,0,0,0,0,0,-1,10637211,5965447,5340421,1
3506758636829678,-1,-2,-1,-2,-2,-2,-1,-1,-2,-2,-1,-2,7446617,3552979,1657899,0
9069051217987720,0,-1,-2,-1,-1,-1,0,0,-1,0,0,0,9627040,4313119,5231925,0
8248878112090223,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,9014100,3804479,5353704,1
5497506237074179,0,-1,-1,0,-1,-1,0,-1,0,-1,-1,-1,10811916,4108924,4699363,0
1896309129076798,1,1,0,-1,1,1,0,1,0,1,0,0,9958975,6168740,6498987,1
5708689186007441,-1,0,-1,0,0,0,0,0,0,-1,0,0,10832193,6414973,5708758,0
4708921042268313,0,0,-1,-1,0,0,0,0,0,0,0,1,11548936,5328941,5846446,1
7659607124444633,-1,0,-1,-1,0,-1,0,0,-2,-1,0,-1,8996614,5303908,4330961,1
9047544462912240,-1,-1,-1,-1,-2,-1,-1,-2,-2,-1,-1,-2,8341063,2528208,3145392,0
2714410519423353,-1,-1,0,0,0,-2,-1,-2,0,-1,-1,-2,9633260,3313951,3690288,0
1599919995320021,0,0,0,0,1,0,0,0,-1,0,0,0,11165748,4884602,4864803,0
1944110233964587,1,1,0,1,2,1,1,1,2,1,0,2,12968324,6407225,6521456,1
2206370542560392,0,0,-1,-1,-2,-1,0,-1,-1,-1,-1,-1,7995349,4306482,4027512,0
4782134187439339,1,0,1,0,0,0,0,0,0,0,0,0,11700631,6674093,7018280,1
6226739846243967,-1,0,1,0,0,0,-1,-1,0,-1,-1,-1,12210285,7548417,6983555,0
7611949714367351,1,1,1,1,0,1,1,1,1,0,0,0,11651895,7054360,6661110,1
4846413147461268,1,0,0,1,0,2,0,1,1,1,2,1,14087770,7450795,7807771,1
8226948666315188,0,1,0,1,2,0,1,0,1,2,1,1,15467944,6462828,7106517,1
1892624251783929,2,0,1,0,1,0,1,2,0,0,0,0,13786209,5166305,4938907,1
1560793711641888,-1,-1,-1,-1,-2,-1,-3,-1,-2,-2,-1,-2,8135119,4071257,3557204,0
4416626800441026,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,12553210,4467005,4233782,0
7962578927520498,0,0,-1,0,1,1,0,0,-1,0,0,0,10873132,6718726,6289195,1
1058890576282447,0,0,1,0,0,1,-1,0,0,2,0,0,11169326,6764764,8901828,0
1840546187710664,1,0,1,0,0,0,1,1,1,1,0,1,14098224,5286669,6567967,1
5796101459698096,-2,0,-1,0,-2,-1,-1,-1,-1,-1,-1,-1,7123954,4294418,5026940,0
3154144081943859,0,-1,0,0,-1,0,0,-1,0,0,0,0,10786604,5382932,4550509,0
6786705962537183,-1,-1,-1,0,-1,1,0,-1,-2,-1,0,-1,9668590,6204004,3772923,0
1740834952567052,0,1,2,1,0,1,0,0,1,1,1,-1,12574803,8086703,7895524,1
7003775670821758,0,1,0,0,0,0,0,0,0,0,1,1,12387114,6258085,5946019,1
3397200730041914,-1,-1,0,0,-1,-1,0,-1,-1,-1,-1,-2,9525163,4235503,4070511,0
6094016507175741,0,0,0,0,0,1,0,-1,1,0,0,0,9602687,6548415,5031576,1
4028733240716406,-1,-2,-1,-1,-1,-2,-2,-2,0,-1,-3,-2,5910348,1207481,3804583,0
7724135115000767,-1,-1,-2,-1,-2,-1,-1,-2,-1,-1,-1,0,8184175,4049517,3761482,0
5352139453728318,-1,-1,-1,-1,-2,-2,-1,-2,-1,-2,-1,-1,9031658,3652953,2426673,0
4706808437094014,0,-1,0,0,-1,1,1,0,0,-1,0,0,13679723,6107614,4580630,0
4720153800269606,-2,-1,-2,-3,-2,-2,-2,-2,-2,-2,-2,-1,6395313,4123617,3060645,0
6758750059410849,0,-1,-1,0,-1,0,0,0,-1,0,-1,1,11760791,4150808,4011291,0
2865060341322595,0,-1,0,-1,0,-1,-1,0,0,0,-1,0,11086353,4063615,5294976,0
6020460443855011,0,0,0,-1,-1,0,1,1,0,0,1,1,10497797,6976449,7186595,1
1802567643968366,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,6479570,4432859,3729735,0
7449293105170746,-1,-1,0,0,-1,-1,0,0,-1,-1,0,-1,11612331,5212803,4608152,0
5978424097047478,2,2,1,2,2,2,2,1,2,2,2,2,15958048,6522433,8514958,1
2864345243819635,1,1,1,0,1,0,1,1,1,0,1,1,14531293,6645162,6880948,1
3070428079103593,-1,-1,-1,-1,0,0,-2,0,-1,0,-2,-1,10526723,4565811,4761238,0
8676894255797399,0,0,0,1,-1,2,0,2,-1,1,0,1,15296112,6032400,6763335,1
2938872643069798,0,-1,0,0,-1,-1,-1,0,-1,-1,0,0,11500437,4551209,3219374,0
2541281962663700,0,0,0,1,0,0,0,0,1,0,0,1,12905691,5624136,6521999,1
8433221867816192,-1,-2,-2,-2,-1,0,-1,-2,-2,-1,-3,-1,8522572,3216799,4725078,0
5923376978219546,-1,-1,0,0,0,0,-1,0,0,-1,-2,-2,9042811,4549400,5241713,1
1678558716542605,-1,-1,-2,-1,-1,-2,-2,-3,-2,-2,-2,-2,5596721,3019735,2215842,0
8113086293796423,0,0,0,1,0,1,0,1,-1,1,1,1,14721475,6164782,7216001,1
7098930932423138,1,0,1,2,1,1,1,1,2,1,0,1,13889447,6005343,6729149,1
7746752049602338,0,-1,-1,-1,0,-1,-1,-1,-1,-2,-2,-1,8838698,3847552,3891793,0
4840811774411816,1,2,1,1,1,0,1,1,1,1,2,1,12158335,7574907,6598966,1
3790572715223656,-1,-1,0,-1,-2,-2,-1,0,-1,-1,-2,0,10749685,3501941,2823161,0
5913172831027759,-1,-1,-1,-1,-2,0,0,-1,0,0,-1,-1,7130141,5772178,5509417,0
4654929902425574,0,0,0,1,0,0,0,0,0,-1,1,0,12487297,5387275,6317269,0
4506906537055360,-2,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,7064235,2073840,3071367,0
2179103760943976,-1,0,0,0,0,0,0,0,0,0,0,1,13092701,6276782,4623876,0
3949995812568308,0,0,0,0,0,0,-1,0,0,1,0,1,12249060,5990179,6306061,0
2834251735132710,1,0,1,0,0,0,-1,0,1,1,-1,0,10571986,5061144,6906278,0
2838338620200742,1,1,1,1,0,2,1,2,1,1,0,0,11505455,5961437,7634135,1
3894983793304594,-1,-1,0,0,-1,0,0,-1,0,-1,-1,0,11225871,4621201,3766889,0
3082324073866476,1,0,0,1,0,0,1,-1,1,-1,0,0,12180496,6320598,6770278,0
8323554181677564,0,0,-1,-1,1,-1,-1,-1,0,1,0,0,11888603,4509684,4989038,0
8013595447297646,1,0,1,0,1,0,0,0,1,0,1,0,13303669,6834276,6638851,1
3436383100058260,-1,-1,-1,-2,-2,-1,-1,-1,-1,0,0,-1,6540140,3194324,4116349,0
3815912418924797,-1,-1,-1,-2,-1,-1,0,0,0,0,-1,0,8894846,3724514,4186256,1
2820450218928801,0,0,-1,-1,0,-1,0,-1,-1,0,-1,-1,8295700,4313620,4213471,0
2943387218880949,0,-2,0,-1,-2,-1,-1,-1,-1,-1,-2,-1,8764583,5568313,4661997,0
4907184741675275,0,-1,0,-1,-1,0,-1,-2,-1,-1,-2,-2,8108065,5985618,4115964,1
7214623312282749,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,11185074,6127498,4996985,0
3879577187643111,0,0,0,0,-1,0,0,-1,0,0,-1,-1,9270232,5597263,6151643,0
1727059146431271,-1,-1,-1,0,0,0,0,0,0,-1,0,0,12481265,6435240,5908165,0
6177780880279743,1,1,1,1,1,1,0,1,1,0,1,1,15502956,8230535,6847416,1
8643477095482181,2,2,1,2,1,2,3,2,1,2,2,3,17372467,7792402,7274640,1
5100037090056528,-1,-1,0,0,-1,-1,-1,0,1,1,0,-1,10153921,4276642,6586946,1
2369098528278181,-1,0,-1,-1,-1,-1,-1,-2,0,-1,0,0,7822362,5397236,4387869,0
8307187403027412,1,0,1,1,1,1,0,0,0,1,1,0,15292194,5250558,7429654,0
4726933046346654,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-2,11493292,4474340,4902145,1
8224255603597238,0,0,-1,0,2,1,0,0,1,1,0,0,11445008,5490129,5415324,1
3134941691593190,0,0,-1,-1,-1,0,0,0,0,0,0,1,9623942,4343395,5484640,0
5239203756675327,-1,-2,-1,-1,-1,-1,-1,0,-1,-1,-1,0,10779973,3100858,2974578,0
5865907862861568,-2,-2,-2,-1,-1,-2,-1,-2,-2,-2,-2,-2,7687360,2640845,3007276,0
8439302596221910,2,0,0,-1,0,1,0,1,0,0,1,1,11045341,6782595,6025310,1
3178666190972079,-1,-1,-1,-2,-1,-1,-1,-1,-1,-3,-1,-1,9849092,4490289,4263358,0
1476067605531529,0,0,0,0,1,-1,1,0,1,0,1,0,12136935,6338815,7332711,1
2215103141927337,1,1,1,2,0,1,1,1,2,1,1,1,15178843,5344538,6059100,1
8585827011792409,0,-1,-1,-1,0,-1,0,0,-1,-1,0,0,12993181,5460885,5008787,1
3249017787767210,-2,-1,-1,-1,-2,-1,-3,-1,-2,-2,-2,-2,6242833,4600935,5145813,0
4081081114090413,-3,-3,-2,-3,-3,-3,-2,-2,-3,-3,-3,-3,4881662,1020600,2134122,0
6678704729935324,-1,-2,-2,-2,-1,-1,-2,-1,-2,-1,0,-1,6981358,3339524,3497276,0
8647883428364404,-1,1,-1,1,0,0,0,-1,-1,1,1,-1,9384475,5326525,5353150,0
1580675752489678,0,0,0,0,0,1,0,1,0,1,0,0,11772506,6318634,7216501,1
4721778746895526,-1,-1,-1,-1,-1,0,-1,-1,0,0,-1,-1,6022773,4783290,3902805,0
2552853226103559,-2,-1,-1,0,-1,-1,-2,-1,0,-2,-1,-1,9036332,3343476,4453556,0
9032442903799888,0,0,0,0,1,-1,-1,-1,0,1,1,-1,12092840,5641052,5862330,1
2724991770149921,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,10660764,4367302,5259632,0
9631655871395344,-1,-1,0,1,1,0,-1,-2,1,-1,-1,-1,13731935,7127983,6680265,0
7240629854275550,-1,0,0,0,-1,0,-1,0,-1,0,0,-1,10038346,4408219,5162418,0
3511264815535279,1,1,1,1,0,0,2,1,1,0,1,2,14059792,6620208,5179948,1
3563544649537857,-1,0,0,0,0,-1,0,-1,1,1,0,0,11303410,4415553,5588207,0
1562806317296567,-1,-1,-1,-2,-1,-2,-1,-2,-1,-1,-1,0,10121305,4363649,2640282,0
9225059421128220,0,1,0,2,1,2,1,0,1,1,1,1,11546578,7191137,6485815,1
9914467507208494,0,1,1,1,1,1,0,0,1,0,0,0,12524702,8064563,7000360,1
9678996373320392,1,0,1,2,0,1,1,1,1,0,1,1,15562097,7972298,7528447,1
5356581762983812,1,-1,0,0,1,0,0,2,0,0,1,1,14041779,6816820,6056390,1
6672763361442977,0,1,0,1,0,0,1,-1,0,0,1,-1,10672971,6733964,6210495,1
1401786135476777,1,0,0,0,1,0,1,0,0,0,0,0,12112858,5394328,5191216,1
4478605997071182,-2,-2,-1,-2,-1,-3,-1,-1,-2,-1,-1,-2,9023718,3602094,3297592,0
6913935210155447,-1,-2,-3,-3,-3,-2,-2,-2,-2,-2,-2,-1,4829618,1703620,1657854,0
8301934166237111,-2,-2,-2,-2,-3,-1,-2,-2,-2,-3,-2,-2,6187459,4952472,2211942,0
6475073989022618,0,-1,0,-2,-1,-1,-1,0,-1,-1,0,0,10602882,4312058,2901224,0
6182918555837366,-2,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,6683389,3647828,3257803,0
7823524556905857,-2,-2,-2,-1,-2,-2,-2,-2,-1,-2,-2,-2,6623640,3655636,3354812,0
8536285347289628,0,0,0,1,1,1,1,1,0,1,0,0,13584658,5740109,7445735,1
3219824057157692,0,0,0,1,1,1,1,1,0,1,0,1,13722641,6397551,5725778,1
2365857757398330,0,0,0,-1,0,0,1,1,0,1,0,1,13142233,4742386,4312106,1
2835055666108653,-1,-1,0,0,-1,0,-1,0,-1,-1,-1,-2,10818310,5761494,5607514,0
8500124459712274,0,-1,-1,-1,1,-1,0,1,-1,0,1,1,13827006,3883164,3568682,0
4123848218320600,-1,-1,0,-1,-1,-1,-1,0,0,0,-2,-1,11292920,3571568,5061507,0
3094342203923435,0,-1,0,-1,-1,0,-2,0,-1,-1,-2,-1,8909288,3165413,4488207,0
3314996854506764,-1,0,-1,-1,0,0,-1,-1,0,-1,-1,-1,9209269,5946094,5503233,0
1249973748868354,0,1,0,1,0,0,1,0,0,2,1,2,13042578,5743152,6208104,1
2962851484226463,1,1,0,1,0,1,1,0,1,0,2,1,12497945,6794736,6510955,1
9514810334953270,0,0,0,-1,0,0,0,0,0,0,0,-1,8368641,6022254,6831238,1
